"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge"
351 2 1 1 1 44 1 1 2 1 1 44
351 3 1 1 1 23 2 1 2 1 1 44
351 4 2 1 1 12 2 1 2 1 1 44
352 2 2 1 1 57 2 1 2 1 1 82
352 3 2 1 1 51 2 1 2 1 1 82
353 2 2 1 1 52 1 1 1 1 1 62
354 2 2 1 1 22 10 2 1 1 1 25
355 2 2 1 1 53 1 1 1 1 1 57
356 2 2 1 1 21 10 2 2 1 1 20
357 2 2 1 1 27 1 2 1 1 1 28
357 3 2 1 1 5 2 2 1 1 1 28
357 4 1 1 1 3 2 2 1 1 1 28
358 2 2 1 1 62 1 1 1 1 1 68
359 2 2 1 1 79 1 1 1 1 1 84
360 2 1 1 1 53 1 1 2 1 1 51
361 2 2 7 1 27 1 1 1 7 1 32
361 3 2 7 1 7 2 1 1 7 1 32
361 4 2 7 1 2 2 1 1 7 1 32
362 2 2 1 1 86 1 1 1 1 1 93
363 2 1 1 1 68 1 1 2 1 1 84
364 2 2 1 1 64 1 1 1 1 1 67
365 2 2 2 1 24 1 2 1 2 1 27
365 3 1 2 1 32 9 2 1 2 1 27
366 2 2 1 1 51 1 1 1 1 1 52
366 3 2 1 1 21 2 1 1 1 1 52
366 4 1 1 1 14 2 1 1 1 1 52
367 2 2 1 3 56 1 2 1 1 1 53
368 2 2 1 1 27 10 2 2 1 1 30
369 2 1 1 1 65 10 1 2 1 1 57
370 2 2 2 1 24 1 2 1 2 1 24
370 3 2 2 1 5 2 2 1 2 1 24
371 2 1 1 1 50 1 1 2 1 1 46
371 3 2 1 1 85 4 1 2 1 1 46
372 2 2 1 3 68 1 2 1 1 3 70
373 2 2 2 1 71 1 1 1 2 1 64
373 3 2 2 1 21 11 1 1 2 1 64
374 2 2 1 1 22 9 1 1 1 1 48
375 2 2 1 1 20 2 1 2 1 1 42
375 3 1 1 1 19 2 1 2 1 1 42
375 4 2 1 1 16 2 1 2 1 1 42
376 2 2 1 1 59 1 1 1 1 1 61
377 2 1 1 1 3 2 2 2 1 1 28
378 2 2 1 1 19 2 1 1 1 1 52
379 2 2 1 1 56 1 1 1 1 1 56
379 3 2 1 1 19 11 1 1 1 1 56
380 2 1 2 1 55 1 1 2 2 1 49
380 3 2 2 1 11 2 1 2 2 1 49
380 4 2 2 1 21 9 1 2 2 1 49
381 2 1 1 1 67 1 1 2 1 1 66
382 2 2 6 1 20 2 2 2 6 1 52
383 2 2 9 1 59 1 1 1 1 1 61
384 2 1 1 1 53 1 1 2 1 1 53
384 3 2 1 1 16 2 1 2 1 1 53
385 2 1 1 1 78 1 1 2 1 1 71
386 2 2 6 1 62 1 1 1 6 1 59
386 3 2 6 1 27 2 1 1 6 1 59
386 4 2 6 1 23 2 1 1 6 1 59
387 2 2 1 1 57 1 2 1 1 1 59
388 2 2 1 1 74 1 1 1 1 1 76
389 2 2 1 1 56 1 1 1 1 1 58
390 2 2 1 1 6 2 1 2 1 1 25
390 3 1 1 1 5 2 1 2 1 1 25
391 2 2 7 5 20 9 2 2 7 5 51
392 2 2 1 1 32 1 1 1 1 1 33
392 3 2 1 1 3 2 1 1 1 1 33
392 4 1 1 1 1 2 1 1 1 1 33
393 2 1 2 1 45 2 2 2 2 1 78
394 2 1 1 1 32 1 2 2 1 1 31
395 2 2 1 1 46 1 1 1 1 1 46
395 3 1 1 1 21 2 1 1 1 1 46
395 4 1 1 1 19 2 1 1 1 1 46
396 2 2 7 3 29 1 1 1 7 2 30
396 3 1 7 2 1 2 1 1 7 2 30
397 2 2 1 2 44 1 1 1 1 1 52
398 2 1 2 1 7 2 1 2 2 1 42
398 3 1 2 1 37 10 1 2 2 1 42
399 2 1 1 1 28 6 1 1 1 1 33
399 3 2 1 1 34 10 1 1 1 1 33
400 2 2 1 4 46 1 2 1 8 4 47
400 3 2 8 4 18 2 2 1 8 4 47
400 4 2 8 4 11 2 2 1 8 4 47
401 2 2 1 1 47 1 1 1 1 1 53
401 3 1 1 1 22 2 1 1 1 1 53
402 2 2 2 1 69 1 1 1 2 1 73
403 2 1 1 1 52 2 1 2 1 1 76
404 2 1 1 1 17 2 2 2 1 1 47
404 3 1 1 1 16 2 2 2 1 1 47
404 4 1 1 1 13 2 2 2 1 1 47
405 2 2 1 1 64 1 1 1 1 1 65
406 2 2 4 1 19 2 1 2 4 1 52
406 3 1 4 1 18 2 1 2 4 1 52
406 4 2 4 1 77 4 1 2 4 1 52
407 2 1 2 1 3 2 2 2 2 1 23
408 2 2 1 1 56 1 1 1 6 1 58
409 2 1 1 1 65 10 1 2 1 1 54
410 2 1 1 1 75 10 1 2 1 1 72
411 2 2 2 1 79 1 1 1 2 1 81
412 2 2 1 1 60 1 1 1 1 1 61
413 2 2 8 3 43 1 1 1 8 1 56
414 2 2 2 1 31 1 2 1 2 1 31
414 3 1 2 1 8 2 2 1 2 1 31
415 2 1 2 1 66 1 1 2 2 1 55
415 3 2 2 1 26 2 1 2 2 1 55
416 2 2 1 1 80 1 1 1 1 1 82
417 2 2 6 1 30 1 2 1 1 1 32
417 3 1 8 1 5 2 2 1 1 1 32
418 2 1 1 1 64 1 1 2 1 1 62
419 2 2 1 1 59 1 1 1 1 1 52
420 2 2 1 1 84 1 1 1 1 1 84
421 2 2 1 1 59 1 1 1 1 1 60
422 2 2 1 1 8 2 2 2 1 1 28
423 2 1 1 1 61 1 1 2 1 1 62
423 3 1 1 1 94 5 1 2 1 1 62
424 2 2 1 1 60 1 1 1 1 1 61
425 2 1 1 1 79 1 1 2 1 1 76
426 2 2 1 1 60 1 1 1 1 1 60
427 2 2 1 1 81 1 1 1 1 1 85
428 2 2 1 1 79 1 1 1 1 1 78
429 2 1 1 1 56 1 1 2 1 1 58
429 3 1 1 1 25 2 1 2 1 1 58
430 2 1 1 1 83 1 1 2 1 1 78
431 2 2 1 1 72 1 1 1 1 1 73
432 2 2 1 2 64 1 1 1 1 1 65
433 2 1 1 1 36 1 1 2 1 1 43
434 2 1 1 1 64 10 1 1 1 1 66
435 2 2 1 1 53 1 1 1 1 1 70
436 2 1 1 1 72 1 1 2 1 1 66
437 2 2 1 1 65 1 1 1 1 1 53
438 2 2 1 1 50 10 1 2 1 1 59
439 2 2 7 2 39 1 2 1 7 2 42
439 3 1 7 2 13 2 2 1 7 2 42
440 2 2 1 1 62 1 1 1 1 1 63
441 2 1 1 1 4 2 2 2 1 1 25
442 2 1 1 1 59 1 2 2 1 1 56
443 2 1 1 1 36 1 1 2 1 1 33
443 3 2 1 1 4 2 1 2 1 1 33
443 4 2 1 1 2 2 1 2 1 1 33
444 2 2 1 1 54 1 1 1 1 1 65
445 2 1 7 2 13 2 2 1 7 2 33
445 3 1 7 2 3 2 2 1 7 2 33
445 4 2 7 2 31 10 2 1 7 2 33
446 2 1 1 1 29 10 2 2 1 1 27
447 2 1 1 1 27 2 1 2 1 1 56
447 3 1 1 2 58 10 1 2 1 1 56
448 2 1 1 2 41 1 1 2 1 2 39
448 3 2 1 2 11 2 1 2 1 2 39
448 4 2 1 2 5 2 1 2 1 2 39
449 2 1 1 1 46 10 1 2 1 5 69
450 2 2 1 1 45 1 1 1 1 1 46
450 3 2 1 1 16 2 1 1 1 1 46
451 2 2 1 1 23 1 2 1 1 1 30
452 2 1 1 1 52 1 1 2 1 1 53
452 3 1 1 1 57 6 1 2 1 1 53
452 4 2 1 1 57 9 1 2 1 1 53
453 2 2 1 1 45 1 1 1 1 1 45
454 2 2 1 1 63 1 1 1 1 1 63
455 2 2 1 1 74 1 1 1 1 1 80
456 2 2 7 2 42 1 1 1 1 1 47
457 2 2 1 1 48 1 1 1 1 1 49
458 2 2 1 1 52 1 1 1 1 1 61
458 3 2 1 1 19 2 1 1 1 1 61
458 4 1 1 1 16 2 1 1 1 1 61
459 2 1 7 2 40 1 2 2 7 2 37
459 3 2 7 2 6 2 2 2 7 2 37
460 2 2 1 1 63 1 1 1 1 1 65
461 2 2 1 2 11 2 1 2 1 2 32
461 3 2 1 2 26 6 1 2 1 2 32
462 2 1 1 1 62 11 1 1 1 1 57
462 3 2 1 1 59 11 1 1 1 1 57
462 4 2 1 1 18 11 1 1 1 1 57
463 2 1 2 1 73 1 2 2 2 1 62
463 3 2 2 1 16 8 2 2 2 1 62
464 2 1 1 1 17 2 1 1 1 1 43
464 3 1 1 1 17 2 1 1 1 1 43
465 2 2 1 1 76 1 1 1 1 1 77
466 2 1 1 2 24 11 2 1 1 2 26
467 2 1 1 2 31 1 2 2 1 2 29
467 3 1 1 2 5 2 2 2 1 2 29
467 4 2 1 2 3 2 2 2 1 2 29
468 2 2 1 1 26 1 2 1 1 1 27
469 2 2 1 2 49 1 1 1 1 2 56
469 3 1 1 2 19 2 1 1 1 2 56
470 2 1 1 1 60 1 1 2 1 1 59
471 2 2 1 1 43 1 1 1 1 1 44
471 3 2 1 1 17 2 1 1 1 1 44
471 4 2 1 1 13 2 1 1 1 1 44
472 2 2 4 1 60 1 1 1 4 1 68
473 2 2 2 1 56 1 1 1 2 1 62
473 3 2 2 1 35 2 1 1 2 1 62
473 4 1 2 1 2 8 1 1 2 1 62
474 2 1 1 1 54 1 1 2 1 1 54
474 3 1 1 1 18 2 1 2 1 1 54
475 2 2 1 1 52 1 1 1 1 1 55
476 2 1 1 1 55 1 2 2 1 1 55
477 2 1 1 1 68 1 2 2 1 1 66
478 2 2 8 1 70 1 2 1 8 1 79
479 2 1 1 2 35 1 1 2 1 2 32
480 2 2 1 1 55 1 1 1 1 1 48
480 3 1 1 1 20 2 1 1 1 1 48
480 4 2 1 1 16 2 1 1 1 1 48
481 2 2 1 1 35 10 2 1 1 1 47
482 2 2 1 1 24 1 2 1 1 1 27
482 3 2 1 1 3 2 2 1 1 1 27
482 4 2 1 1 1 2 2 1 1 1 27
483 2 2 1 1 55 1 1 1 1 1 60
483 3 2 1 1 27 2 1 1 1 1 60
484 2 2 1 1 33 1 1 1 1 1 33
484 3 1 1 1 1 2 1 1 1 1 33
485 2 2 1 1 66 1 1 1 1 1 75
486 2 1 1 1 54 1 2 2 1 5 40
487 2 1 1 1 42 1 1 2 1 1 47
488 2 2 1 1 66 1 1 1 1 1 74
489 2 2 1 1 60 1 1 1 1 1 60
490 2 1 1 1 64 1 1 2 1 1 62
491 2 1 1 1 94 1 1 2 1 1 82
492 2 2 1 1 12 2 2 1 1 1 43
493 2 2 6 1 31 1 2 1 6 1 34
493 3 1 6 1 3 2 2 1 6 1 34
494 2 2 1 1 26 10 1 2 1 1 24
495 2 1 1 1 27 2 2 2 1 1 50
496 2 2 1 1 35 1 1 1 1 1 37
496 3 1 1 1 7 2 1 1 1 1 37
496 4 1 1 1 4 2 1 1 1 1 37
497 2 2 1 1 35 10 2 1 1 1 39
498 2 2 3 1 35 1 2 1 3 1 40
498 3 2 3 1 12 2 2 1 3 1 40
498 4 1 3 1 7 2 2 1 3 1 40
499 2 2 1 1 76 1 1 1 1 1 84
499 3 1 1 1 50 2 1 1 1 1 84
500 2 2 1 1 79 1 1 1 1 1 82
501 2 2 1 1 49 1 1 1 1 2 45
501 3 2 1 2 17 2 1 1 1 2 45
502 2 2 1 1 57 2 1 2 1 1 83
503 2 1 2 1 9 2 2 2 2 1 41
503 3 2 2 1 2 2 2 2 2 1 41
504 2 2 1 1 43 1 1 1 1 1 45
504 3 2 1 1 10 2 1 1 1 1 45
504 4 1 1 1 8 2 1 1 1 1 45
505 2 2 1 1 86 1 1 1 1 1 89
506 2 1 1 1 56 1 1 2 1 1 58
507 2 2 1 1 68 1 1 1 1 1 71
508 2 2 1 1 60 1 1 1 1 1 73
508 3 1 1 1 32 2 1 1 1 1 73
509 2 1 2 1 15 2 1 2 2 1 53
510 2 2 1 1 51 1 2 1 1 1 50
510 3 2 1 1 23 2 2 1 1 1 50
511 2 2 1 1 65 1 1 1 1 1 70
512 2 2 1 1 47 1 1 1 1 1 54
512 3 1 1 1 12 2 1 1 1 1 54
512 4 2 1 1 11 2 1 1 1 1 54
513 2 1 1 1 29 1 1 2 1 1 28
513 3 2 1 1 3 2 1 2 1 1 28
514 2 1 7 2 59 11 1 2 1 1 59
515 2 1 1 5 18 2 2 2 1 5 41
515 3 1 1 5 56 10 2 2 1 5 41
516 2 2 7 5 30 1 2 1 7 5 30
516 3 2 7 5 4 2 2 1 7 5 30
516 4 2 7 5 2 2 2 1 7 5 30
517 2 1 1 1 62 1 1 2 1 1 63
518 2 2 1 1 35 1 2 1 1 1 35
519 2 2 6 1 8 2 2 2 6 1 39
520 2 1 1 1 49 1 2 2 1 1 64
521 2 1 1 1 67 2 1 2 1 1 89
522 2 1 1 1 6 2 2 2 1 1 29
523 2 1 1 1 65 2 1 2 1 1 94
524 2 1 1 1 67 1 1 2 1 1 66
525 2 2 1 4 57 1 2 1 1 4 42
525 3 1 1 4 85 5 2 1 1 4 42
526 2 1 1 1 8 2 2 1 1 1 29
526 3 2 1 1 30 11 2 1 1 1 29
527 2 2 7 2 44 1 2 1 7 2 47
527 3 1 7 2 8 2 2 1 7 2 47
527 4 2 7 2 7 2 2 1 7 2 47
528 2 1 1 1 57 1 1 2 1 1 51
528 3 1 1 1 13 2 1 2 1 1 51
529 2 1 1 1 35 1 1 2 1 1 36
530 2 2 1 1 25 10 2 1 3 3 29
531 2 2 2 1 31 2 1 2 2 1 50
532 2 1 2 1 26 2 2 2 2 1 44
532 3 1 2 1 25 2 2 2 2 1 44
533 2 2 1 1 52 1 1 1 1 1 53
534 2 1 1 1 47 10 1 2 1 1 41
535 2 2 6 1 59 1 1 1 6 1 64
536 2 1 2 1 42 2 1 2 2 1 72
537 2 2 1 5 45 1 1 1 1 5 44
537 3 2 8 5 17 2 1 1 1 5 44
537 4 1 1 5 14 2 1 1 1 5 44
538 2 2 1 1 77 1 1 1 1 1 82
539 2 2 1 1 46 2 1 2 1 1 74
539 3 1 1 1 49 3 1 2 1 1 74
540 2 1 1 3 33 2 2 2 1 3 59
541 2 2 1 1 25 1 1 1 1 1 33
541 3 2 1 1 6 2 1 1 1 1 33
541 4 1 1 1 3 2 1 1 1 1 33
542 2 2 1 1 52 1 1 1 1 1 49
542 3 1 1 2 11 2 1 1 1 1 49
543 2 2 1 1 75 1 1 1 1 1 84
544 2 2 1 1 46 1 2 1 1 1 51
545 2 2 1 1 63 1 1 1 1 1 68
546 2 2 1 1 46 1 1 1 1 1 50
547 2 1 1 1 26 10 2 2 1 1 26
548 2 2 4 1 17 2 1 1 1 1 46
548 3 1 1 2 13 2 1 1 1 1 46
548 4 1 1 1 63 10 1 1 1 1 46
549 2 1 1 1 69 1 1 2 1 1 69
550 2 1 1 1 42 1 1 2 1 1 40
550 3 1 1 1 10 2 1 2 1 1 40
551 2 2 1 1 36 1 1 1 1 1 37
552 2 1 1 1 55 1 1 2 4 1 55
552 3 2 8 1 23 2 1 2 4 1 55
553 2 2 1 1 63 1 1 1 1 1 66
554 2 2 1 1 1 2 1 1 1 1 35
554 3 2 1 1 38 10 1 1 1 1 35
555 2 2 1 4 22 2 2 2 1 4 48
555 3 2 1 4 18 2 2 2 1 4 48
556 2 1 1 1 57 1 1 2 1 1 56
557 2 2 1 1 68 1 1 1 1 1 68
557 3 2 1 1 48 2 1 1 1 1 68
558 2 2 1 1 29 2 1 2 1 1 49
558 3 1 1 1 24 2 1 2 1 1 49
558 4 1 1 2 1 8 1 2 1 1 49
559 2 2 1 1 50 1 1 1 1 1 48
559 3 1 1 1 14 2 1 1 1 1 48
559 4 1 1 1 11 2 1 1 1 1 48
560 2 2 1 1 26 2 2 2 1 1 63
560 3 2 1 1 23 2 2 2 1 1 63
560 4 1 1 1 23 2 2 2 1 1 63
561 2 2 2 1 41 2 2 2 2 1 63
561 3 2 2 1 5 8 2 2 2 1 63
562 2 2 1 1 65 1 1 1 1 1 67
563 2 2 1 1 76 1 1 1 1 1 80
564 2 2 1 1 58 1 1 1 1 1 60
565 2 2 1 1 61 10 1 2 1 1 60
566 2 1 2 1 48 1 1 2 2 1 55
566 3 1 2 1 17 2 1 2 2 1 55
567 2 2 1 1 43 10 1 1 1 1 40
568 2 2 1 1 67 1 1 1 1 1 71
569 2 1 1 1 1 2 2 1 1 1 32
569 3 2 1 1 24 10 2 1 1 1 32
570 2 2 1 1 73 1 1 1 1 1 76
571 2 1 2 1 21 6 2 1 2 1 41
572 2 1 1 1 35 1 2 2 1 1 32
572 3 1 1 1 3 2 2 2 1 1 32
573 2 1 2 1 9 2 1 2 2 1 30
573 3 1 2 1 4 2 1 2 2 1 30
574 2 1 1 4 20 2 1 2 1 4 50
575 2 1 1 1 20 6 2 1 1 1 19
576 2 1 1 1 29 10 2 2 1 1 29
577 2 1 1 1 41 1 2 2 1 1 35
577 3 1 1 1 8 2 2 2 1 1 35
577 4 1 1 1 6 2 2 2 1 1 35
578 2 2 1 1 33 1 2 1 4 1 39
578 3 2 4 1 5 2 2 1 4 1 39
579 2 2 1 1 53 1 1 1 1 1 52
580 2 2 1 1 76 1 1 1 1 1 73
581 2 2 1 1 84 1 1 1 1 1 88
582 2 2 1 1 49 1 1 1 1 1 47
582 3 2 1 1 18 2 1 1 1 1 47
582 4 2 1 1 16 2 1 1 1 1 47
583 2 2 6 1 39 1 1 1 6 1 40
583 3 1 6 1 4 2 1 1 6 1 40
583 4 2 6 1 4 2 1 1 6 1 40
584 2 2 1 1 52 1 1 1 1 1 55
585 2 2 2 1 69 1 1 1 2 1 71
585 3 1 2 1 46 2 1 1 2 1 71
586 2 1 1 1 18 2 1 1 1 1 63
587 2 1 1 1 16 2 1 2 1 1 38
588 2 2 1 1 66 6 1 1 1 1 67
589 2 2 1 1 43 1 1 1 1 1 50
589 3 2 1 1 17 2 1 1 1 1 50
589 4 1 1 1 12 2 1 1 1 1 50
590 2 2 6 1 61 1 1 1 6 1 61
591 2 1 1 1 21 2 1 1 1 1 47
592 2 2 1 1 63 1 1 1 1 1 64
592 3 2 1 1 16 8 1 1 1 1 64
593 2 2 1 1 61 1 1 1 1 1 61
594 2 2 8 1 51 2 1 1 8 1 88
595 2 2 4 1 7 6 1 2 4 1 22
595 3 1 4 1 43 4 1 2 4 1 22
595 4 2 4 1 40 4 1 2 4 1 22
596 2 2 1 1 60 1 1 1 1 1 84
596 3 1 1 1 22 2 1 1 1 1 84
597 2 2 1 1 63 1 1 1 1 1 63
598 2 2 1 2 32 1 1 1 1 1 46
599 2 2 1 3 18 2 2 2 1 3 47
599 3 1 1 1 48 9 2 2 1 3 47
600 2 1 1 1 31 2 1 2 1 1 54
600 3 1 1 1 51 10 1 2 1 1 54
601 2 1 1 1 54 10 2 2 1 1 47
602 2 1 1 1 53 1 1 2 1 1 50
603 2 1 2 1 58 10 2 2 2 1 53
604 2 2 1 1 23 10 2 2 1 1 22
604 3 2 1 1 22 10 2 2 1 1 22
604 4 2 1 1 22 10 2 2 1 1 22
605 2 2 1 1 32 1 1 1 1 1 31
606 2 2 1 1 68 1 1 1 1 1 77
606 3 1 1 1 37 2 1 1 1 1 77
607 2 2 1 5 15 2 2 2 1 5 36
607 3 2 1 5 13 2 2 2 1 5 36
608 2 2 1 1 42 1 1 1 1 1 42
608 3 2 1 1 14 2 1 1 1 1 42
609 2 2 1 1 46 1 1 1 1 1 46
609 3 2 1 1 15 2 1 1 1 1 46
610 2 2 1 1 68 1 1 1 1 1 66
611 2 2 1 1 55 1 1 1 1 1 56
611 3 2 1 1 24 2 1 1 1 1 56
612 2 2 1 1 41 1 2 1 1 1 47
613 2 1 1 1 83 4 1 2 1 1 61
614 2 2 1 1 62 1 1 1 1 1 63
614 3 1 1 1 30 2 1 1 1 1 63
615 2 2 7 5 41 1 1 1 1 1 45
615 3 1 1 5 11 2 1 1 1 1 45
616 2 1 1 1 69 1 1 2 1 1 62
617 2 1 1 1 73 1 1 2 1 1 67
618 2 2 1 2 74 9 1 1 1 1 74
619 2 1 1 2 41 1 2 2 1 2 45
619 3 1 1 2 23 2 2 2 1 2 45
619 4 1 1 2 16 2 2 2 1 2 45
620 2 1 8 1 9 2 1 2 1 1 33
620 3 2 8 1 2 2 1 2 1 1 33
620 4 1 2 1 32 10 1 2 1 1 33
621 2 2 1 2 27 1 2 1 1 2 28
622 2 1 1 1 58 2 1 2 1 1 94
623 2 2 1 1 27 1 2 1 1 1 30
623 3 1 1 1 2 2 2 1 1 1 30
624 2 1 1 1 59 1 1 2 1 1 59
625 2 1 4 1 64 1 1 2 4 1 63
625 3 2 4 1 34 2 1 2 4 1 63
625 4 1 4 1 34 3 1 2 4 1 63
626 2 2 1 1 67 1 1 1 1 1 68
627 2 2 1 1 50 1 1 1 1 1 53
627 3 2 1 1 19 2 1 1 1 1 53
627 4 1 1 1 16 2 1 1 1 1 53
628 2 2 1 1 48 1 2 1 1 1 42
628 3 1 1 1 15 2 2 1 1 1 42
629 2 2 1 1 67 1 1 1 1 1 66
630 2 2 1 1 22 2 1 2 1 1 53
630 3 2 1 1 19 2 1 2 1 1 53
631 2 1 1 1 61 1 1 2 1 1 62
632 2 1 7 2 25 2 2 2 7 2 54
632 3 1 7 2 21 2 2 2 7 2 54
633 2 1 1 1 41 1 1 2 1 1 40
634 2 2 1 2 48 1 2 1 1 2 47
634 3 2 1 2 17 2 2 1 1 2 47
634 4 1 1 2 23 2 2 1 1 2 47
635 2 1 1 2 25 1 2 2 1 2 25
636 2 2 1 1 61 1 1 1 1 1 76
637 2 2 1 1 35 1 1 1 1 4 44
637 3 2 8 1 12 2 1 1 1 4 44
638 2 1 1 1 47 1 1 2 1 1 45
638 3 2 1 1 12 2 1 2 1 1 45
639 2 2 1 1 69 1 1 1 1 1 72
639 3 1 1 1 38 2 1 1 1 1 72
640 2 2 1 4 29 1 2 1 1 4 31
640 3 2 1 4 56 4 2 1 1 4 31
641 2 1 1 1 46 1 1 2 6 1 44
642 2 1 1 5 44 2 2 1 1 5 75
642 3 1 1 5 38 2 2 1 1 5 75
643 2 1 1 1 32 1 1 2 1 1 32
644 2 2 1 1 39 10 1 2 7 2 29
645 2 2 6 1 53 1 1 1 6 1 56
645 3 1 6 1 24 2 1 1 6 1 56
645 4 1 6 1 21 2 1 1 6 1 56
646 2 1 1 1 26 1 1 2 1 1 25
647 2 1 1 1 81 1 1 2 1 1 78
647 3 2 1 1 8 8 1 2 1 1 78
648 2 2 1 1 49 1 1 1 1 1 49
649 2 1 1 1 11 2 1 2 1 1 49
650 2 1 1 1 59 1 1 2 1 1 56
651 2 2 1 1 55 1 1 1 1 1 54
652 2 2 1 1 94 1 1 1 1 1 94
653 2 2 1 1 31 1 2 1 1 1 30
653 3 1 1 1 3 2 2 1 1 1 30
654 2 2 1 1 38 1 1 1 1 1 40
654 3 1 1 1 5 2 1 1 1 1 40
654 4 2 1 1 1 2 1 1 1 1 40
655 2 2 1 1 79 1 2 1 1 1 81
656 2 2 1 2 45 1 1 1 2 2 51
657 2 2 6 1 47 1 1 1 6 1 47
657 3 1 6 1 11 2 1 1 6 1 47
658 2 2 1 1 61 1 1 1 1 1 72
659 2 1 2 1 47 6 2 2 2 1 51
659 3 2 2 1 9 8 2 2 2 1 51
660 2 2 2 1 24 2 1 1 2 1 50
661 2 2 1 1 24 1 1 1 1 1 23
662 2 2 1 1 63 1 2 1 1 1 57
663 2 2 1 1 55 1 1 1 1 1 58
664 2 1 1 1 85 1 1 2 1 1 77
665 2 1 1 1 60 1 1 2 1 1 58
665 3 1 1 1 24 2 1 2 1 1 58
665 4 2 2 1 15 2 1 2 1 1 58
666 2 2 1 1 72 1 1 1 1 1 72
667 2 2 2 1 54 1 2 1 1 1 57
668 2 2 4 1 24 1 2 1 4 1 23
669 2 2 1 1 45 1 1 1 1 1 53
669 3 2 1 1 17 2 1 1 1 1 53
669 4 1 1 1 14 2 1 1 1 1 53
670 2 2 1 1 49 1 2 1 1 1 52
670 3 2 1 1 16 2 2 1 1 1 52
670 4 1 1 1 16 2 2 1 1 1 52
671 2 2 1 1 65 1 1 1 1 1 67
672 2 2 1 1 58 1 1 1 1 1 61
673 2 1 1 1 61 1 1 2 1 1 66
674 2 2 1 1 58 1 1 1 1 1 63
675 2 1 1 1 29 2 1 1 1 1 56
676 2 2 1 2 26 1 1 1 1 2 25
676 3 2 1 2 1 2 1 1 1 2 25
677 2 2 1 1 41 1 2 1 1 1 41
677 3 2 1 1 6 2 2 1 1 1 41
677 4 1 1 1 3 2 2 1 1 1 41
678 2 1 1 1 55 6 2 2 1 1 66
679 2 1 1 1 37 2 1 1 1 1 73
680 2 2 1 1 56 1 1 1 1 1 58
681 2 2 1 1 23 2 1 1 8 1 62
682 2 2 1 5 37 1 1 1 1 1 36
683 2 2 1 1 51 10 2 1 1 1 58
684 2 2 1 1 60 1 1 1 1 1 57
685 2 1 1 1 35 9 1 1 1 1 34
686 2 1 1 1 53 1 1 2 1 1 51
686 3 2 1 1 23 2 1 2 1 1 51
687 2 2 1 1 78 1 1 1 1 1 77
688 2 2 1 1 31 1 1 1 1 1 32
688 3 1 1 1 1 2 1 1 1 1 32
689 2 1 1 1 80 1 1 2 1 1 87
690 2 2 1 1 67 1 1 1 1 1 66
690 3 2 1 1 39 2 1 1 1 1 66
690 4 2 1 1 32 2 1 1 1 1 66
691 2 1 1 1 46 1 1 2 1 1 44
691 3 1 1 1 12 2 1 2 1 1 44
692 2 1 1 1 39 2 1 2 1 1 63
692 3 2 1 1 13 8 1 2 1 1 63
693 2 2 1 1 54 1 2 1 1 1 51
694 2 1 1 1 54 1 1 2 1 1 53
695 2 2 1 1 89 1 1 1 1 1 91
696 2 2 1 1 64 1 1 1 1 1 62
697 2 1 1 1 41 2 1 2 1 1 66
697 3 2 1 1 11 8 1 2 1 1 66
698 2 1 1 1 46 1 1 2 1 1 48
698 3 1 1 1 25 2 1 2 1 1 48
699 2 2 1 1 42 1 1 1 1 1 42
699 3 2 1 1 11 2 1 1 1 1 42
699 4 1 1 1 7 2 1 1 1 1 42
700 2 2 1 1 28 1 2 1 1 1 32
701 2 1 1 1 43 1 1 2 1 1 41
701 3 1 1 1 11 2 1 2 1 1 41
702 2 1 1 1 37 1 1 2 1 3 35
702 3 1 1 1 8 2 1 2 1 3 35
702 4 2 1 1 5 2 1 2 1 3 35
703 2 1 1 1 21 10 2 2 1 1 21
704 2 1 2 1 37 2 2 2 2 1 57
704 3 2 2 1 15 8 2 2 2 1 57
705 2 2 1 1 17 2 2 2 1 1 41
705 3 2 1 1 4 2 2 2 1 1 41
706 2 2 1 1 69 1 1 1 1 1 71
707 2 1 1 1 45 1 1 2 1 1 43
707 3 2 1 1 17 2 1 2 1 1 43
708 2 2 1 1 34 1 2 1 1 1 34
709 2 1 1 1 71 1 1 2 1 1 70
710 2 1 8 1 14 2 2 2 1 1 40
710 3 1 1 1 4 2 2 2 1 1 40
710 4 1 1 1 28 10 2 2 1 1 40
711 2 2 1 1 25 10 2 1 5 1 29
712 2 2 1 1 70 1 1 1 1 1 65
712 3 2 1 1 48 2 1 1 1 1 65
713 2 2 1 1 73 1 1 1 1 1 77
714 2 2 1 1 54 1 1 1 1 1 55
715 2 2 1 1 48 1 1 1 1 1 48
715 3 1 1 1 13 2 1 1 1 1 48
716 2 1 2 1 10 2 2 2 2 1 28
716 3 2 2 1 6 2 2 2 2 1 28
717 2 1 1 1 57 1 1 2 1 1 60
718 2 1 1 2 42 1 1 2 1 2 49
718 3 1 1 2 22 2 1 2 1 2 49
718 4 1 1 2 12 2 1 2 1 2 49
719 2 2 1 1 46 2 1 2 1 1 69
720 2 2 2 1 7 2 2 2 2 1 25
720 3 2 2 1 4 2 2 2 2 1 25
720 4 2 2 1 59 9 2 2 2 1 25
721 2 1 7 5 55 1 1 2 1 5 59
722 2 1 1 5 61 1 2 2 2 5 53
