"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
1589 3 1 1 1 7 3 1 2 1 1 52 1
1590 2 2 8 1 56 2 1 1 1 1 57 1
1591 2 1 2 1 27 11 2 2 2 1 25 1
1592 2 2 1 1 57 2 1 1 1 1 47 1
1593 2 2 1 1 67 2 1 1 1 1 74 1
1594 2 1 1 1 29 11 2 1 1 1 26 1
1595 2 1 2 1 57 3 1 2 2 1 87 1
1596 2 1 1 1 29 3 1 2 1 1 66 1
1597 2 2 1 1 63 2 1 1 1 1 63 1
1598 2 1 1 5 1 3 2 2 1 5 23 1
1599 2 2 1 1 46 2 1 1 1 1 53 1
1599 3 1 1 1 16 3 1 1 1 1 53 1
1600 2 2 1 1 70 2 1 1 1 1 74 1
1601 2 1 8 1 17 3 1 1 8 1 51 1
1602 2 2 1 1 14 3 2 2 1 1 48 1
1603 2 2 1 1 55 2 1 1 1 1 48 1
1603 3 1 1 1 62 10 1 1 1 1 48 1
1604 2 2 1 1 51 2 1 1 1 1 53 1
1604 3 2 1 1 26 3 1 1 1 1 53 1
1605 2 2 1 1 69 2 1 1 1 1 58 1
1606 2 2 1 1 58 2 1 1 1 1 63 1
1607 2 2 1 1 62 2 1 1 1 1 63 1
1608 2 2 1 1 43 2 1 1 1 1 47 1
1608 3 2 1 1 7 3 1 1 1 1 47 1
1609 2 2 1 1 27 2 2 1 1 1 33 1
1610 2 1 1 1 48 2 1 2 1 1 58 1
1611 2 2 1 1 30 2 1 1 1 1 31 1
1612 2 2 1 1 81 2 1 1 1 1 86 1
1613 2 1 1 1 59 2 1 2 1 1 58 1
1614 2 2 4 1 44 2 2 1 4 1 44 1
1615 2 2 1 1 42 2 1 1 1 1 44 1
1615 3 2 1 3 2 12 1 1 1 1 44 1
1616 2 2 1 1 52 2 1 1 1 1 57 1
1617 2 2 1 1 56 2 1 1 1 1 61 1
1618 2 2 1 1 54 2 1 1 1 1 60 1
1618 3 2 1 1 24 3 1 1 1 1 60 1
1619 2 2 2 1 18 3 2 2 2 1 34 1
1619 3 2 2 1 12 3 2 2 2 1 34 1
1620 2 2 1 1 61 2 1 1 1 1 59 1
1620 3 2 1 1 7 9 1 1 1 1 59 1
1621 2 1 2 1 45 2 2 2 2 1 44 1
1621 3 1 2 1 12 3 2 2 2 1 44 1
1622 2 1 1 1 56 2 1 2 1 1 55 1
1622 3 1 1 1 10 9 1 2 1 1 55 1
1623 2 1 1 1 82 2 1 2 1 1 77 1
1624 2 2 1 1 30 2 1 1 1 1 29 1
1625 2 2 2 1 66 2 1 1 2 1 68 1
1626 2 1 1 1 57 2 1 2 1 1 57 1
1627 2 2 1 1 66 2 1 1 1 1 69 1
1627 3 1 1 1 42 3 1 1 1 1 69 1
1628 2 2 1 1 69 2 1 1 1 1 71 1
1628 3 2 1 1 36 3 1 1 1 1 71 1
1629 2 2 1 1 58 2 1 1 1 1 55 1
1629 3 2 1 1 18 3 1 1 1 1 55 1
1630 2 1 1 1 67 2 1 2 1 1 60 1
1631 2 2 1 1 72 2 1 1 1 1 76 1
1632 2 2 2 1 83 2 1 1 2 1 88 1
1632 3 2 2 1 19 9 1 1 2 1 88 1
1633 2 1 1 2 83 2 1 2 1 2 78 1
1634 2 2 2 1 17 3 1 2 2 1 42 1
1635 2 2 1 1 94 11 1 1 1 1 90 1
1636 2 2 2 1 59 2 1 1 2 1 52 1
1636 3 2 2 1 23 3 1 1 2 1 52 1
1637 2 2 1 1 34 11 1 1 1 1 33 1
1638 2 2 1 1 72 2 1 1 1 2 82 1
1638 3 1 1 1 46 3 1 1 1 2 82 1
1639 2 1 1 1 19 3 2 2 1 1 47 1
1639 3 2 1 1 13 3 2 2 1 1 47 1
1640 2 1 1 1 62 3 1 2 1 1 90 1
1641 2 1 1 1 6 3 2 2 1 1 37 1
1642 2 2 2 1 54 11 2 1 2 2 53 1
1643 2 2 1 1 63 2 1 1 1 1 62 1
1643 3 2 1 1 38 3 1 1 1 1 62 1
1644 2 1 1 1 65 2 2 2 1 1 62 1
1644 3 1 1 1 24 3 2 2 1 1 62 1
1645 2 2 1 1 76 2 1 1 1 1 79 1
1646 2 2 1 1 61 2 1 1 1 1 59 1
1647 2 1 1 1 29 2 2 2 1 1 32 1
1647 3 1 1 1 2 3 2 2 1 1 32 1
1648 2 2 1 1 77 2 1 1 1 1 85 1
1649 2 2 1 1 89 5 1 2 1 1 69 1
1650 2 1 1 1 10 3 1 1 1 1 53 1
1651 2 1 1 1 57 2 1 2 1 1 53 1
1652 2 2 1 1 61 2 1 1 1 1 64 1
1653 2 1 1 1 59 2 1 2 1 1 54 1
1654 2 1 1 1 54 2 1 2 1 1 62 1
1655 2 1 1 1 24 2 2 2 1 1 22 1
1656 2 2 1 1 66 2 1 1 1 1 64 1
1657 2 1 1 1 26 11 2 2 1 1 29 1
1658 2 1 1 1 21 10 2 2 1 1 59 1
1659 2 1 2 1 55 3 1 2 2 1 77 1
1660 2 2 1 1 76 2 1 1 1 1 83 1
1661 2 2 1 1 56 2 1 1 1 1 64 1
1661 3 1 1 1 18 3 1 1 1 1 64 1
1662 2 1 1 1 61 2 1 2 1 1 59 1
1663 2 1 1 1 47 2 1 2 1 1 41 1
1664 2 2 1 1 67 2 1 1 1 1 72 1
1664 3 1 1 1 22 9 1 1 1 1 72 1
1665 2 2 1 1 8 3 2 2 1 1 36 1
1665 3 1 1 1 4 3 2 2 1 1 36 1
1666 2 2 2 1 87 5 1 2 2 1 57 1
1667 2 2 1 1 88 5 1 1 1 1 57 1
1668 2 2 1 1 66 2 1 1 1 1 68 1
1669 2 1 1 1 77 2 1 2 1 1 70 1
1670 2 1 1 1 32 2 1 2 1 1 25 1
1670 3 2 1 1 3 3 1 2 1 1 25 1
1671 2 1 1 1 27 2 1 2 1 1 27 1
1672 2 2 1 1 52 2 2 1 1 1 53 1
1673 2 2 1 1 17 3 2 2 1 1 37 1
1674 2 1 1 1 53 2 2 2 1 1 47 1
1675 2 1 1 1 55 2 1 2 1 1 59 1
1675 3 1 1 1 22 3 1 2 1 1 59 1
1676 2 1 1 1 65 2 1 2 1 1 64 1
1677 2 2 1 1 62 2 1 1 1 1 64 1
1678 2 2 1 1 59 2 1 1 1 1 58 1
1678 3 1 1 1 27 3 1 1 1 1 58 1
1679 2 2 1 1 64 2 1 1 1 1 67 1
1680 2 1 1 1 64 2 1 2 1 1 64 1
1681 2 2 1 1 82 2 1 1 1 1 82 1
1682 2 2 1 1 13 3 1 1 1 1 42 1
1682 3 2 1 1 11 3 1 1 1 1 42 1
1683 2 2 1 1 62 2 1 1 1 1 64 1
1684 2 2 1 1 13 3 2 2 1 1 34 1
1684 3 1 1 1 39 11 2 2 1 1 34 1
1685 2 1 2 1 24 11 2 2 2 1 22 1
1686 2 2 8 1 10 3 1 2 5 1 43 1
1687 2 2 1 1 60 2 1 1 1 1 59 1
1688 2 1 1 1 19 3 1 1 1 1 60 1
1689 2 2 1 1 61 2 1 1 1 1 59 1
1689 3 2 1 1 90 6 1 1 1 1 59 1
1690 2 1 1 1 51 11 1 2 1 1 52 1
1691 2 1 2 1 28 3 1 1 2 1 56 1
1691 3 1 2 1 25 3 1 1 2 1 56 1
1692 2 2 1 1 27 3 1 1 1 1 56 1
1693 2 2 2 1 20 3 2 1 2 1 47 1
1694 2 2 1 1 76 2 1 1 1 1 79 1
1695 2 2 1 1 82 2 1 1 1 1 85 1
1696 2 2 1 1 64 2 1 1 1 1 79 1
1697 2 1 1 1 57 2 1 2 1 1 50 1
1697 3 2 1 1 18 3 1 2 1 1 50 1
1698 2 1 1 1 83 2 1 2 1 1 76 1
1699 2 1 1 1 81 2 1 2 1 1 80 1
1700 2 1 1 1 81 2 1 2 1 1 76 1
1701 2 2 1 1 51 2 1 1 1 2 63 1
1702 2 2 2 1 51 2 2 1 2 1 55 1
1702 3 2 2 1 20 3 2 1 2 1 55 1
1703 2 2 1 1 54 2 1 1 1 1 57 1
1704 2 2 1 1 52 2 1 1 1 1 62 1
1705 2 2 1 1 66 2 1 1 1 1 66 1
1706 2 2 1 1 57 2 2 1 1 1 66 1
1707 2 1 1 1 16 3 1 2 1 1 42 1
1707 3 2 1 1 13 3 1 2 1 1 42 1
1708 2 2 1 1 85 11 1 1 1 1 88 1
1709 2 2 1 1 59 2 1 1 1 1 59 1
1710 2 2 1 1 53 2 1 1 1 1 59 1
1711 2 2 4 1 36 2 1 1 4 1 33 1
1711 3 2 4 1 1 3 1 1 4 1 33 1
1712 2 1 1 1 45 2 1 2 1 1 40 1
1713 2 2 1 1 85 5 1 2 1 1 53 1
1714 2 2 2 1 83 5 1 2 2 1 55 1
1715 2 1 1 1 18 3 2 2 1 1 43 1
1716 2 2 2 1 17 3 2 1 2 1 42 1
1717 2 2 1 1 26 3 1 2 1 1 61 1
1718 2 1 4 1 28 11 2 1 4 1 26 1
1718 3 1 4 1 26 11 2 1 4 1 26 1
1719 2 2 1 1 41 2 1 1 1 1 43 1
1720 2 2 7 1 32 2 1 1 1 1 33 1
1720 3 2 8 1 4 3 1 1 1 1 33 1
1721 2 2 1 2 65 12 1 2 1 1 83 1
1722 2 1 1 1 5 3 1 2 1 1 39 1
1722 3 1 1 1 58 5 1 2 1 1 39 1
1723 2 2 1 1 55 2 1 1 1 1 55 1
1723 3 1 1 1 19 3 1 1 1 1 55 1
1724 2 1 1 1 53 2 1 2 1 1 52 1
1724 3 2 1 1 34 3 1 2 1 1 52 1
1725 2 2 1 1 50 2 1 1 1 1 50 1
1725 3 1 1 1 18 3 1 1 1 1 50 1
1726 2 1 1 1 2 3 2 2 1 1 23 1
1727 2 2 1 1 53 2 1 1 1 1 55 1
1728 2 2 2 1 51 2 1 1 2 1 54 1
1729 2 1 1 1 32 11 2 2 1 1 31 1
1730 2 2 1 1 77 2 1 1 1 1 74 1
1730 3 2 1 1 44 3 1 1 1 1 74 1
1731 2 2 1 1 51 2 1 1 1 1 64 1
1732 2 2 1 1 74 2 1 1 1 1 77 1
1733 2 2 1 1 44 2 1 1 1 1 44 1
1733 3 2 1 1 4 3 1 1 1 1 44 1
1734 2 1 1 1 47 11 1 2 1 1 42 1
1735 2 2 1 1 39 11 1 1 1 1 55 1
1736 2 1 1 1 65 2 1 2 1 1 53 1
1736 3 2 1 1 16 3 1 2 1 1 53 1
1737 2 2 1 1 74 2 1 1 1 1 75 1
1738 2 2 1 1 47 2 1 1 1 1 52 1
1738 3 1 1 1 15 3 1 1 1 1 52 1
1739 2 2 1 1 68 3 1 2 1 1 89 1
1740 2 2 1 1 55 2 1 1 1 1 70 1
1741 2 2 1 1 30 2 2 1 1 1 29 1
1742 2 2 1 1 65 2 1 1 1 1 64 1
1743 2 2 1 1 53 2 1 1 1 1 60 1
1743 3 2 1 1 18 3 1 1 1 1 60 1
1744 2 1 1 1 67 2 1 2 1 5 66 1
1745 2 1 1 1 58 2 1 2 1 1 58 1
1746 2 2 1 1 73 2 1 1 8 1 81 1
1747 2 2 2 1 66 2 1 1 2 1 65 1
1747 3 1 2 1 31 3 1 1 2 1 65 1
1748 2 1 1 1 55 2 1 2 1 1 52 1
1748 3 1 1 1 25 3 1 2 1 1 52 1
1749 2 2 1 1 60 2 1 1 1 1 62 1
1750 2 2 1 1 46 2 1 1 1 1 52 1
1750 3 2 1 1 8 3 1 1 1 1 52 1
1751 2 2 5 1 58 2 1 1 1 1 77 1
1751 3 2 1 1 18 9 1 1 1 1 77 1
1752 2 2 1 1 63 2 1 1 1 1 84 1
1753 2 2 1 1 68 2 1 1 1 1 70 1
1754 2 2 1 1 62 2 1 1 1 1 69 1
1755 2 1 1 1 68 2 1 2 1 1 69 1
1756 2 2 1 1 48 2 1 1 3 1 51 1
1756 3 1 3 1 15 3 1 1 3 1 51 1
1757 2 1 1 1 68 2 1 2 1 1 65 1
1758 2 2 1 1 52 2 1 1 1 1 38 1
1758 3 1 1 1 87 5 1 1 1 1 38 1
1759 2 2 1 1 93 2 1 1 1 1 89 1
1760 2 1 2 1 20 11 2 2 2 1 20 1
1761 2 1 1 1 49 2 1 2 1 1 51 1
1762 2 2 1 1 40 11 2 2 1 1 39 1
1763 2 1 1 1 24 3 2 1 1 1 45 1
1764 2 2 1 1 9 3 1 1 1 1 38 1
1765 2 1 1 1 33 12 2 1 1 1 43 1
1766 2 2 6 1 52 2 1 1 6 1 53 1
1766 3 1 6 1 24 3 1 1 6 1 53 1
1767 2 2 1 1 24 11 1 1 1 1 24 1
1768 2 2 1 1 69 11 1 1 1 1 70 1
1769 2 1 1 1 95 2 1 2 1 1 85 1
1770 2 1 1 1 44 2 1 2 1 1 40 1
1770 3 2 1 1 10 3 1 2 1 1 40 1
1771 2 2 1 1 70 2 1 1 1 1 76 1
1772 2 1 2 5 71 11 2 2 2 5 61 1
1773 2 2 1 1 63 2 1 1 1 1 64 1
1774 2 1 1 1 83 2 2 2 1 1 81 1
1775 2 2 1 1 67 2 1 1 1 1 68 1
1776 2 2 1 1 60 2 1 1 1 1 61 1
1777 2 2 1 1 21 7 2 2 1 1 21 1
1778 2 2 1 1 31 2 2 1 1 1 35 1
1779 2 2 1 1 56 2 2 1 1 1 60 1
1780 2 2 1 1 69 2 1 1 1 1 71 1
1781 2 2 1 1 68 2 1 1 1 1 70 1
1782 2 1 1 1 51 2 1 2 1 1 53 1
1783 2 2 1 1 73 2 1 1 1 1 80 1
1783 3 1 1 1 46 3 1 1 1 1 80 1
1784 2 2 7 2 43 2 1 1 7 2 47 1
1784 3 1 7 2 11 3 1 1 7 2 47 1
1785 2 2 1 1 72 2 1 1 1 1 75 1
1786 2 1 1 1 73 2 1 2 1 1 71 1
1787 2 2 1 1 25 2 2 1 1 1 28 1
1788 2 2 1 1 44 2 1 1 1 1 43 1
1789 2 1 1 2 22 11 2 1 1 1 21 1
1790 2 2 1 1 81 2 1 1 1 1 83 1
1791 2 2 1 1 60 2 2 1 1 1 79 1
1792 2 2 1 1 57 2 1 1 1 1 60 1
1792 3 1 1 1 22 3 1 1 1 1 60 1
1793 2 2 1 1 94 5 1 2 1 1 64 1
1794 2 2 1 1 72 2 1 1 1 1 80 1
1795 2 2 8 2 65 2 2 1 8 2 72 1
1795 3 1 8 2 31 3 2 1 8 2 72 1
1796 2 2 1 1 68 2 1 1 1 1 82 1
1797 2 1 1 1 28 11 1 2 1 1 23 1
1798 2 2 1 1 60 2 1 1 1 1 65 1
1799 2 1 1 1 57 2 1 2 1 1 55 1
1800 2 1 1 1 71 2 1 2 1 1 69 1
1800 3 2 1 1 47 3 1 2 1 1 69 1
1801 2 2 2 1 52 2 1 1 2 1 52 1
1801 3 2 2 1 16 3 1 1 2 1 52 1
1802 2 2 1 1 59 2 1 1 1 1 59 1
1802 3 1 1 1 31 3 1 1 1 1 59 1
1803 2 2 8 1 55 2 1 1 1 1 57 1
1804 2 1 1 1 28 3 2 2 1 1 63 1
1805 2 2 2 1 41 3 1 2 2 1 68 1
1805 3 2 2 1 11 9 1 2 2 1 68 1
1806 2 2 1 1 68 2 1 1 1 1 70 1
1807 2 2 1 1 79 2 1 1 1 1 80 1
1808 2 2 1 1 70 2 1 1 1 1 75 1
1809 2 1 1 1 25 3 1 2 1 1 43 1
1809 3 1 1 1 20 3 1 2 1 1 43 1
1810 2 1 1 1 51 3 1 1 1 1 82 1
1811 2 1 6 2 28 12 2 1 1 1 29 1
1811 3 1 1 1 26 12 2 1 1 1 29 1
1812 2 2 2 1 53 2 1 1 2 1 42 1
1813 2 2 1 1 56 2 1 1 1 1 56 1
1814 2 2 1 1 55 2 1 1 1 1 61 1
1815 2 1 1 1 31 2 2 2 1 1 27 1
1816 2 2 1 1 61 5 1 1 1 1 34 1
1817 2 1 2 1 9 3 2 2 2 1 44 1
1818 2 2 1 1 8 3 1 2 1 1 26 1
1819 2 2 6 1 30 2 1 1 6 1 35 1
1819 3 2 6 1 1 3 1 1 6 1 35 1
1820 2 1 1 1 62 2 1 2 1 1 58 1
1821 2 1 1 1 41 7 1 1 1 1 41 1
1822 2 1 1 1 22 11 2 1 1 1 23 1
1823 2 1 1 1 19 3 1 1 1 1 50 1
1824 2 2 1 1 24 2 1 1 1 1 25 1
1825 2 1 1 1 47 2 1 2 1 1 46 1
1825 3 2 1 1 19 3 1 2 1 1 46 1
1826 2 2 1 1 16 3 1 2 1 1 34 1
1826 3 2 1 1 2 3 1 2 1 1 34 1
1827 2 1 1 1 45 2 2 2 1 1 50 1
1828 2 1 1 2 50 2 1 2 1 1 49 1
1828 3 1 1 2 17 3 1 2 1 1 49 1
1829 2 2 1 1 26 11 1 1 1 1 27 1
1830 2 2 1 2 55 2 1 1 1 1 61 1
1831 2 2 1 1 83 2 1 1 1 1 85 1
1832 2 2 8 1 26 2 2 1 1 1 27 1
1833 2 1 1 1 49 11 1 1 1 1 50 1
1834 2 1 1 1 71 2 2 2 1 1 71 1
1835 2 2 1 1 49 11 1 1 1 1 62 1
1836 2 1 1 1 17 3 2 1 1 1 51 1
1836 3 2 1 1 16 3 2 1 1 1 51 1
1837 2 1 1 1 70 2 1 2 1 1 68 1
1838 2 1 2 1 23 3 2 2 2 1 42 1
1838 3 2 2 1 20 3 2 2 2 1 42 1
1839 2 2 1 1 48 2 1 1 1 1 49 1
1839 3 1 1 1 17 3 1 1 1 1 49 1
1840 2 2 1 1 74 2 1 1 1 1 80 1
1840 3 2 1 1 53 3 1 1 1 1 80 1
1841 2 1 1 1 52 11 1 1 1 1 56 1
1842 2 2 1 1 80 2 2 1 1 1 84 1
1843 2 1 1 1 52 11 1 2 1 1 53 1
1844 2 2 1 1 47 2 1 1 1 1 60 1
1845 2 2 1 1 54 2 1 1 1 1 57 1
1845 3 1 8 1 18 3 1 1 1 1 57 1
1846 2 2 6 1 30 2 2 1 6 1 32 1
1846 3 1 6 1 1 3 2 1 6 1 32 1
1847 2 1 1 1 50 2 1 2 1 1 55 1
1848 2 2 1 1 72 2 1 1 1 1 75 1
1849 2 2 1 1 56 2 1 1 1 1 56 1
1849 3 1 1 1 18 3 1 1 1 1 56 1
1850 2 1 2 1 5 3 1 1 1 1 42 1
1850 3 1 1 1 39 11 1 1 1 1 42 1
1851 2 2 1 1 72 2 1 1 1 1 74 1
1852 2 2 1 1 30 2 1 1 1 1 38 1
1852 3 2 1 1 1 3 1 1 1 1 38 1
1853 2 2 1 1 75 2 1 1 1 1 73 1
1854 2 2 1 2 62 2 1 1 1 2 56 1
1855 2 2 1 2 22 3 1 1 1 1 50 1
1856 2 1 1 1 75 2 1 2 1 1 65 1
1857 2 1 1 1 54 2 1 2 1 1 52 1
1858 2 1 1 1 15 3 1 2 1 1 44 1
1858 3 1 1 1 39 11 1 2 1 1 44 1
1859 2 2 7 2 50 2 1 1 7 2 50 1
1859 3 1 7 2 17 3 1 1 7 2 50 1
1860 2 2 2 1 48 11 2 1 2 1 44 1
1861 2 2 1 1 51 2 1 1 1 1 50 1
1862 2 1 1 1 22 11 2 1 1 1 22 1
1863 2 2 1 1 50 2 1 1 1 1 50 1
1863 3 1 1 1 25 3 1 1 1 1 50 1
1864 2 1 6 1 57 2 2 2 1 1 54 1
1864 3 1 1 1 16 3 2 2 1 1 54 1
1865 2 1 1 1 63 2 1 2 1 1 59 1
1866 2 2 1 1 20 3 2 2 1 1 39 1
1866 3 2 1 1 15 3 2 2 1 1 39 1
1867 2 1 1 1 34 11 2 2 1 1 27 1
1868 2 2 7 2 72 2 1 1 1 2 81 1
1869 2 2 1 1 65 2 1 1 1 1 70 1
1870 2 1 1 1 67 11 1 1 1 1 66 1
1871 2 1 1 1 82 12 1 2 1 1 71 1
1872 2 2 1 1 61 2 1 1 1 1 63 1
1873 2 1 1 1 50 3 1 2 1 1 67 1
1873 3 1 1 1 22 12 1 2 1 1 67 1
1874 2 2 1 1 61 3 1 2 1 1 82 1
1875 2 1 9 1 5 3 1 1 8 1 32 1
1876 2 2 1 1 82 5 1 1 1 1 63 1
1877 2 2 1 1 56 11 1 2 1 1 57 1
1878 2 2 1 1 75 2 1 1 1 1 75 1
1879 2 1 1 1 53 2 1 2 1 1 51 1
1880 2 2 1 1 51 2 1 1 1 1 46 1
1881 2 1 1 4 40 3 1 1 1 4 73 1
1882 2 1 1 1 52 3 1 1 1 1 79 1
1883 2 1 2 1 76 5 1 2 2 1 58 1
1884 2 1 1 1 32 10 2 1 1 1 22 1
1885 2 2 1 1 77 2 1 1 1 1 79 1
1886 2 2 1 1 69 2 1 1 1 1 73 1
1887 2 2 1 1 59 2 1 1 1 1 67 1
1888 2 1 1 1 22 3 2 2 1 1 49 1
1888 3 1 1 1 47 11 2 2 1 1 49 1
1889 2 2 1 1 37 2 1 1 2 1 42 1
1889 3 1 8 1 18 3 1 1 2 1 42 1
1890 2 2 1 1 39 11 1 1 1 1 40 1
1891 2 2 1 1 69 2 1 1 1 1 72 1
1892 2 1 1 1 21 7 1 2 1 1 23 1
1893 2 2 1 1 71 7 1 2 1 1 75 1
1894 2 1 1 1 80 2 1 2 1 1 67 1
1895 2 1 1 1 56 7 1 2 1 1 54 1
1896 2 1 1 1 55 2 1 2 1 1 53 1
1896 3 1 1 1 25 3 1 2 1 1 53 1
1897 2 2 1 2 66 2 1 1 1 2 61 1
1897 3 1 1 2 28 3 1 1 1 2 61 1
1898 2 1 1 1 56 11 1 2 1 1 30 1
1898 3 1 1 1 7 11 1 2 1 1 30 1
1899 2 1 1 2 26 3 1 1 1 2 58 1
1900 2 2 1 5 31 11 2 1 1 2 35 1
1901 2 2 1 1 58 2 1 1 1 1 58 1
1902 2 2 1 1 58 2 1 1 1 4 63 1
1903 2 1 1 1 29 2 2 2 1 1 25 1
1904 2 2 1 1 70 2 1 1 1 1 73 1
1905 2 1 1 1 67 2 1 2 1 1 61 1
1906 2 2 1 1 68 2 1 1 1 1 72 1
1907 2 2 1 1 32 2 1 1 1 1 35 1
1907 3 2 1 1 5 3 1 1 1 1 35 1
1908 2 2 1 1 78 2 1 1 1 1 78 1
1908 3 2 1 1 51 3 1 1 1 1 78 1
1909 2 2 1 1 57 2 1 1 1 1 58 1
1910 2 1 1 1 33 2 1 2 1 1 29 1
1910 3 2 1 1 2 3 1 2 1 1 29 1
1911 2 2 1 1 57 11 2 1 1 1 48 1
1912 2 1 1 2 72 2 1 2 1 3 70 1
1913 2 2 1 1 51 2 1 1 1 1 44 1
1913 3 1 1 1 12 3 1 1 1 1 44 1
1914 2 1 1 1 68 2 1 2 1 1 66 1
1915 2 2 1 1 54 2 1 1 1 1 56 1
1916 2 2 1 3 36 2 1 1 1 3 41 1
1916 3 1 1 3 5 3 1 1 1 3 41 1
1917 2 2 1 1 62 2 1 1 1 1 64 1
1918 2 2 1 1 47 2 1 1 1 1 49 1
1919 2 2 1 1 40 2 1 1 1 1 41 1
1919 3 2 1 1 7 3 1 1 1 1 41 1
1920 2 1 2 1 26 11 2 2 1 2 22 1
1920 3 1 6 1 25 11 2 2 1 2 22 1
1921 2 2 1 1 58 2 1 1 1 1 58 1
1922 2 1 1 1 38 2 2 2 1 1 32 1
1923 2 2 1 1 20 3 1 1 1 1 62 1
1923 3 1 1 1 22 3 1 1 1 1 62 1
1924 2 2 1 1 58 2 2 1 1 1 74 1
1925 2 1 1 1 60 2 1 2 1 1 60 1
1925 3 2 1 1 24 11 1 2 1 1 60 1
1926 2 2 1 1 52 3 1 1 1 1 81 1
1927 2 2 1 1 53 2 1 1 1 1 53 1
1927 3 1 1 1 21 3 1 1 1 1 53 1
1928 2 1 1 2 16 3 2 2 1 2 32 1
1928 3 1 1 2 8 3 2 2 1 2 32 1
1929 2 1 2 1 23 10 2 2 2 1 46 1
1929 3 1 2 1 21 10 2 2 2 1 46 1
1930 2 1 1 1 69 2 1 2 1 1 65 1
1931 2 1 1 1 71 2 1 2 1 1 68 1
1931 3 2 1 1 43 3 1 2 1 1 68 1
1932 2 2 1 1 71 2 1 1 1 1 73 1
1933 2 2 2 1 56 3 2 2 2 1 75 1
1934 2 1 1 1 41 2 1 2 1 1 39 1
1934 3 1 1 1 11 3 1 2 1 1 39 1
1935 2 1 1 1 24 3 1 2 1 1 54 1
1936 2 1 1 1 64 2 1 2 1 1 62 1
1937 2 2 3 1 72 2 1 1 3 1 74 1
1938 2 2 1 1 77 2 1 1 1 1 82 1
1939 2 1 2 1 18 3 2 2 2 1 58 1
1940 2 1 1 3 59 2 1 2 1 3 57 1
1941 2 2 1 1 31 2 2 1 1 1 38 1
1941 3 2 1 1 3 3 2 1 1 1 38 1
1942 2 1 1 1 27 11 2 2 1 1 29 1
1942 3 1 1 1 25 11 2 2 1 1 29 1
1943 2 2 8 1 9 3 2 2 1 1 40 1
1944 2 2 1 1 51 11 1 1 1 1 68 1
1945 2 2 1 1 71 2 1 1 1 1 77 1
1946 2 2 1 1 50 2 1 1 1 1 55 1
1947 2 1 2 1 7 3 1 2 2 1 47 1
1947 3 1 2 1 53 11 1 2 2 1 47 1
1948 2 2 1 1 24 3 1 2 1 1 59 1
1948 3 1 1 1 21 3 1 2 1 1 59 1
1949 2 2 5 1 50 2 1 1 1 1 48 1
1949 3 2 8 1 16 3 1 1 1 1 48 1
1950 2 1 1 1 23 11 2 2 1 1 22 1
1951 2 1 1 1 66 2 1 2 1 1 63 1
1952 2 1 1 1 60 2 1 2 1 1 59 1
1953 2 1 1 1 49 2 1 2 1 2 58 1
1954 2 2 1 1 80 2 1 1 1 1 80 1
1954 3 1 1 1 55 3 1 1 1 1 80 1
1955 2 2 1 1 59 2 1 1 1 2 56 1
1956 2 1 1 2 40 2 2 2 1 2 36 1
1956 3 1 1 2 12 3 2 2 1 2 36 1
1957 2 2 1 1 31 11 1 2 1 1 34 1
1958 2 2 1 1 54 2 1 1 1 1 54 1
1958 3 2 1 1 17 3 1 1 1 1 54 1
1959 2 1 1 1 29 11 1 2 1 1 30 1
1960 2 2 1 1 60 2 1 1 1 1 70 1
1961 2 2 1 1 27 2 1 1 1 1 26 1
1962 2 1 1 1 55 2 1 2 1 1 61 1
1963 2 1 1 1 25 7 2 2 1 1 27 1
1963 3 2 1 1 23 7 2 2 1 1 27 1
1964 2 2 1 1 50 11 1 1 1 1 58 1
1965 2 2 1 2 26 7 2 1 1 2 23 1
1966 2 1 1 1 60 2 1 2 1 1 60 1
1967 2 2 1 1 32 2 1 1 1 1 31 1
1967 3 2 1 1 1 3 1 1 1 1 31 1
1968 2 1 1 1 60 2 1 2 1 1 52 1
1969 2 2 1 1 33 2 1 1 1 1 36 1
1969 3 2 1 1 1 3 1 1 1 1 36 1
1970 2 2 1 1 61 2 2 1 1 1 70 1
1971 2 2 1 1 70 2 1 1 1 1 73 1
1971 3 1 1 1 54 10 1 1 1 1 73 1
1972 2 1 1 1 77 2 1 2 1 1 71 1
1973 2 1 1 1 49 2 1 2 1 1 46 1
1973 3 2 1 1 18 3 1 2 1 1 46 1
1974 2 2 2 1 55 2 1 1 2 1 54 1
1974 3 1 2 1 13 3 1 1 2 1 54 1
1975 2 2 1 1 64 12 1 2 1 1 94 1
1976 2 2 1 1 17 3 2 2 1 1 47 1
1977 2 2 1 1 29 3 1 2 1 1 64 1
1978 2 2 1 1 24 2 1 1 1 1 27 1
1979 2 1 2 1 4 3 1 2 2 1 43 1
1980 2 2 1 1 66 2 1 1 1 1 68 1
1981 2 1 1 1 63 2 1 2 1 1 61 1
1982 2 2 1 1 66 2 1 1 1 1 65 1
1983 2 2 1 1 64 2 1 1 1 1 64 1
1984 2 2 1 1 79 2 1 1 1 1 79 1
1985 2 2 1 1 57 2 1 1 1 1 59 1
1986 2 2 1 1 61 2 1 1 1 1 64 1
1986 3 2 1 1 27 3 1 1 1 1 64 1
1987 2 2 1 1 60 2 1 1 1 1 61 1
