"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
8486 3 1 1 1 15 3 1 2 1 1 43 1
8486 4 2 1 1 8 3 1 2 1 1 43 1
8487 2 1 2 1 26 12 2 1 2 1 26 1
8488 2 1 2 1 71 2 1 2 2 1 67 1
8488 3 2 2 1 49 3 1 2 2 1 67 1
8488 4 1 2 1 24 9 1 2 2 1 67 1
8489 2 2 1 1 26 2 1 1 1 1 32 1
8490 2 1 1 2 35 2 1 2 1 2 31 1
8490 3 2 1 2 4 3 1 2 1 2 31 1
8490 4 2 1 2 1 3 1 2 1 2 31 1
8491 2 2 1 1 44 2 1 1 1 1 44 1
8491 3 1 1 1 18 3 1 1 1 1 44 1
8492 2 2 1 1 80 2 1 1 1 1 84 1
8493 2 1 1 3 24 11 2 2 1 1 24 1
8494 2 1 1 1 54 2 1 2 1 1 52 1
8495 2 1 1 1 19 3 2 2 1 1 48 1
8495 3 1 1 1 50 11 2 2 1 1 48 1
8496 2 1 7 5 17 3 2 2 7 5 38 1
8496 3 2 7 5 14 3 2 2 7 5 38 1
8497 2 2 1 1 68 10 2 1 1 1 34 1
8498 2 1 1 1 30 2 1 2 1 1 31 1
8499 2 2 7 2 10 3 2 2 7 2 31 1
8499 3 1 7 2 7 3 2 2 7 2 31 1
8500 2 1 1 1 19 3 2 2 1 1 40 1
8500 3 2 1 1 18 3 2 2 1 1 40 1
8500 4 1 1 1 39 11 2 2 1 1 40 1
8501 2 1 1 1 17 3 1 1 1 1 43 1
8501 3 2 1 1 41 10 1 1 1 1 43 1
8502 2 1 1 1 68 2 1 2 1 1 65 1
8503 2 1 1 1 45 11 2 1 1 1 47 1
8504 2 2 8 1 27 9 1 2 4 1 82 1
8505 2 2 1 1 60 2 1 1 1 1 65 1
8506 2 1 1 1 51 2 1 2 1 1 49 1
8506 3 1 1 1 23 3 1 2 1 1 49 1
8507 2 2 1 1 49 2 1 1 1 1 54 1
8507 3 1 1 1 23 3 1 1 1 1 54 1
8507 4 1 1 1 21 3 1 1 1 1 54 1
8508 2 2 1 1 70 2 1 1 1 1 61 1
8508 3 1 1 1 35 3 1 1 1 1 61 1
8509 2 1 1 1 67 2 1 2 1 1 60 1
8510 2 2 1 1 21 3 2 2 1 1 54 1
8511 2 2 1 1 27 3 1 1 1 1 52 1
8511 3 1 1 1 1 9 1 1 1 1 52 1
8512 2 2 2 4 48 3 1 2 7 4 77 1
8512 3 1 2 4 18 9 1 2 7 4 77 1
8512 4 2 2 4 15 9 1 2 7 4 77 1
8513 2 1 1 1 38 2 1 2 1 1 39 1
8513 3 2 1 1 15 3 1 2 1 1 39 1
8514 2 1 1 1 83 2 1 2 1 1 79 1
8515 2 1 2 1 51 2 1 2 2 1 31 1
8515 3 2 2 1 16 3 1 2 2 1 31 1
8516 2 1 1 1 45 11 2 1 1 1 74 1
8517 2 1 1 1 7 3 2 2 1 1 27 1
8517 3 2 1 1 3 3 2 2 1 1 27 1
8517 4 1 1 1 28 11 2 2 1 1 27 1
8518 2 2 1 1 42 2 1 1 1 1 40 1
8519 2 1 1 1 34 2 2 2 1 1 32 1
8519 3 1 1 1 5 3 2 2 1 1 32 1
8519 4 2 1 1 1 3 2 2 1 1 32 1
8520 2 2 1 1 40 2 1 1 1 1 41 1
8520 3 2 1 1 12 3 1 1 1 1 41 1
8521 2 2 1 2 42 2 2 1 1 2 41 1
8521 3 2 1 2 7 3 2 1 1 2 41 1
8522 2 2 1 1 77 10 2 1 8 1 22 1
8523 2 1 1 1 40 2 1 2 1 1 39 1
8523 3 1 1 1 17 3 1 2 1 1 39 1
8523 4 2 1 1 14 3 1 2 1 1 39 1
8524 2 1 1 1 61 2 1 2 1 1 61 1
8525 2 2 1 1 59 2 1 1 1 1 71 1
8525 3 1 1 1 34 3 1 1 1 1 71 1
8526 2 1 1 2 42 3 1 2 1 2 82 1
8527 2 1 2 1 18 3 2 2 2 1 40 1
8527 3 1 2 1 11 3 2 2 2 1 40 1
8528 2 2 7 5 31 2 2 1 7 5 48 1
8528 3 1 7 5 6 3 2 1 7 5 48 1
8529 2 2 1 1 68 2 1 1 1 1 70 1
8530 2 2 1 1 40 2 1 1 1 1 38 1
8530 3 1 1 1 9 3 1 1 1 1 38 1
8530 4 1 1 1 6 3 1 1 1 1 38 1
8531 2 2 1 1 71 2 1 1 1 1 74 1
8532 2 2 2 1 72 2 1 1 2 1 82 1
8532 3 1 2 1 53 3 1 1 2 1 82 1
8533 2 2 1 1 24 11 2 2 2 2 21 1
8534 2 1 1 1 47 3 1 2 1 1 86 1
8535 2 2 1 1 65 2 1 1 1 1 66 1
8535 3 1 1 1 37 3 1 1 1 1 66 1
8536 2 2 1 1 5 3 2 2 1 1 26 1
8536 3 1 1 1 27 11 2 2 1 1 26 1
8537 2 2 1 1 42 2 1 1 1 1 38 1
8537 3 1 1 1 4 3 1 1 1 1 38 1
8538 2 2 1 1 66 2 1 1 1 1 64 1
8539 2 1 8 1 66 2 1 2 8 1 54 1
8540 2 1 1 1 73 2 1 2 1 1 71 1
8540 3 1 1 1 50 3 1 2 1 1 71 1
8540 4 1 1 1 22 9 1 2 1 1 71 1
8541 2 1 6 1 57 2 1 2 6 1 50 1
8541 3 1 6 1 23 3 1 2 6 1 50 1
8541 4 1 6 1 13 3 1 2 6 1 50 1
8542 2 2 1 1 63 2 1 1 1 1 71 1
8542 3 1 1 1 30 3 1 1 1 1 71 1
8543 2 2 1 1 64 2 1 1 1 1 64 1
8544 2 1 1 1 55 2 1 2 1 1 55 1
8544 3 1 1 1 19 3 1 2 1 1 55 1
8545 2 1 1 1 47 2 1 2 1 1 41 1
8545 3 2 1 1 6 3 1 2 1 1 41 1
8545 4 2 1 1 2 3 1 2 1 1 41 1
8546 2 1 1 1 75 2 1 2 1 1 76 1
8547 2 2 1 1 34 2 1 1 1 1 39 1
8547 3 2 1 2 16 3 1 1 1 1 39 1
8547 4 1 1 2 13 3 1 1 1 1 39 1
8548 2 2 1 1 48 2 1 1 1 1 50 1
8549 2 2 1 1 67 2 1 1 1 1 74 1
8549 3 2 1 1 94 6 1 1 1 1 74 1
8550 2 2 1 1 56 2 1 1 1 1 56 1
8550 3 1 1 1 26 3 1 1 1 1 56 1
8551 2 2 7 2 11 3 2 2 7 2 40 1
8551 3 1 7 2 36 7 2 2 7 2 40 1
8551 4 1 7 2 26 11 2 2 7 2 40 1
8552 2 1 1 2 45 2 1 2 1 2 49 1
8552 3 2 1 2 18 3 1 2 1 2 49 1
8552 4 1 1 2 16 3 1 2 1 2 49 1
8553 2 2 1 2 44 2 1 1 1 2 58 1
8554 2 2 1 1 54 2 1 1 1 1 54 1
8555 2 1 1 1 25 11 2 1 1 1 27 1
8556 2 2 1 1 30 2 2 1 1 1 31 1
8557 2 1 1 1 46 2 1 2 1 1 43 1
8557 3 1 1 1 22 3 1 2 1 1 43 1
8557 4 2 1 1 17 3 1 2 1 1 43 1
8558 2 2 1 1 27 2 1 1 1 1 33 1
8559 2 2 1 2 32 2 2 1 1 2 40 1
8559 3 2 1 2 9 3 2 1 1 2 40 1
8559 4 1 1 2 3 3 2 1 1 2 40 1
8560 2 2 1 1 69 2 1 1 1 1 71 1
8561 2 1 1 1 20 3 1 1 1 1 55 1
8562 2 2 1 2 60 2 1 1 1 1 64 1
8563 2 2 1 1 38 2 1 1 1 1 40 1
8563 3 2 1 1 8 3 1 1 1 1 40 1
8563 4 2 1 1 4 3 1 1 1 1 40 1
8564 2 2 1 1 59 2 1 1 1 1 65 1
8565 2 2 1 1 51 2 1 1 1 1 55 1
8566 2 2 1 1 44 2 1 1 1 1 46 1
8566 3 2 1 1 22 3 1 1 1 1 46 1
8566 4 2 1 1 17 3 1 1 1 1 46 1
8567 2 1 1 1 55 2 1 2 1 1 54 1
8567 3 2 1 1 12 3 1 2 1 1 54 1
8568 2 2 1 1 33 2 2 1 1 1 36 1
8569 2 2 1 1 52 2 1 1 1 1 52 1
8570 2 1 1 1 25 3 1 1 1 1 56 1
8570 3 2 1 1 29 7 1 1 1 1 56 1
8570 4 2 1 1 52 10 1 1 1 1 56 1
8571 2 1 1 1 49 2 1 2 1 1 47 1
8571 3 1 1 1 17 3 1 2 1 1 47 1
8571 4 2 1 1 14 3 1 2 1 1 47 1
8572 2 1 1 1 72 2 1 2 1 1 78 1
8572 3 1 1 1 39 3 1 2 1 1 78 1
8573 2 2 1 1 79 2 1 1 1 1 81 1
8574 2 2 1 1 17 3 1 2 1 1 35 1
8574 3 2 1 1 15 3 1 2 1 1 35 1
8574 4 2 1 1 1 9 1 2 1 1 35 1
8575 2 2 1 2 25 11 1 2 1 1 66 1
8575 3 2 1 1 48 11 1 2 1 1 66 1
8575 4 1 7 2 1 12 1 2 1 1 66 1
8576 2 1 1 1 31 2 1 2 8 1 30 1
8577 2 2 6 1 35 11 1 1 1 1 30 1
8578 2 1 2 5 47 3 2 2 2 5 81 1
8579 2 1 1 1 50 2 1 2 1 1 48 1
8579 3 2 1 1 19 3 1 2 1 1 48 1
8580 2 2 1 1 47 2 1 1 1 1 51 1
8581 2 1 1 1 49 10 2 1 1 1 26 1
8582 2 2 1 1 37 11 1 2 8 2 44 1
8583 2 2 1 5 54 2 1 1 1 1 54 1
8583 3 1 1 5 20 3 1 1 1 1 54 1
8584 2 1 1 1 60 11 1 2 1 1 55 1
8585 2 2 1 1 64 2 1 1 1 1 64 1
8586 2 2 1 1 81 2 1 1 1 1 79 1
8587 2 2 1 1 64 2 1 1 1 1 64 1
8587 3 1 1 1 23 3 1 1 1 1 64 1
8588 2 2 1 1 63 2 1 1 1 1 64 1
8589 2 2 1 1 59 2 1 1 1 1 60 1
8590 2 1 1 5 47 2 2 2 1 5 43 1
8590 3 1 1 5 12 3 2 2 1 5 43 1
8591 2 1 1 1 66 2 1 2 7 1 65 1
8592 2 2 1 2 10 3 2 1 1 2 29 1
8592 3 1 1 2 6 3 2 1 1 2 29 1
8592 4 2 1 2 30 11 2 1 1 2 29 1
8593 2 2 1 1 39 2 1 1 1 1 39 1
8593 3 2 1 1 20 3 1 1 1 1 39 1
8593 4 1 1 1 17 3 1 1 1 1 39 1
8594 2 1 1 1 73 2 1 2 1 1 71 1
8595 2 2 1 1 34 2 1 1 1 1 36 1
8595 3 1 1 1 6 3 1 1 1 1 36 1
8595 4 2 1 1 3 3 1 1 1 1 36 1
8596 2 1 6 1 48 2 1 2 6 1 49 1
8596 3 2 6 1 6 3 1 2 6 1 49 1
8596 4 1 6 1 3 3 1 2 6 1 49 1
8597 2 2 1 1 51 2 1 1 1 1 52 1
8598 2 2 1 1 35 2 1 1 1 1 38 1
8598 3 1 1 1 8 3 1 1 1 1 38 1
8598 4 2 1 1 6 3 1 1 1 1 38 1
8599 2 2 4 1 55 2 2 1 4 1 66 1
8599 3 1 4 1 21 3 2 1 4 1 66 1
8599 4 2 4 1 17 3 2 1 4 1 66 1
8600 2 2 1 1 81 2 1 1 1 1 80 1
8601 2 1 1 1 33 3 2 2 1 1 51 1
8602 2 2 1 1 44 2 1 1 1 1 50 1
8602 3 2 1 1 20 3 1 1 1 1 50 1
8602 4 1 1 1 12 3 1 1 1 1 50 1
8603 2 2 1 1 80 2 1 1 1 1 83 1
8604 2 2 1 1 43 2 1 1 1 1 36 1
8605 2 2 1 1 70 2 1 1 1 1 76 1
8606 2 1 1 1 28 11 2 1 1 1 27 1
8607 2 2 1 1 52 2 1 1 1 1 57 1
8608 2 2 1 1 65 2 1 1 1 1 70 1
8608 3 1 1 1 23 9 1 1 1 1 70 1
8609 2 2 1 1 65 7 1 2 1 1 60 1
8610 2 2 1 1 17 3 1 2 1 1 54 1
8611 2 1 1 1 63 2 1 2 1 1 58 1
8611 3 1 1 1 33 3 1 2 1 1 58 1
8612 2 1 1 1 39 2 1 2 1 1 35 1
8612 3 2 1 1 5 3 1 2 1 1 35 1
8613 2 2 1 1 61 2 1 1 1 1 66 1
8614 2 2 1 1 65 2 1 1 1 1 69 1
8615 2 2 1 1 15 3 2 1 1 1 45 1
8616 2 1 1 1 36 2 2 2 1 1 33 1
8616 3 1 1 1 9 3 2 2 1 1 33 1
8616 4 2 1 1 2 3 2 2 1 1 33 1
8617 2 1 1 1 47 2 1 2 1 1 52 1
8618 2 2 1 1 43 2 1 1 1 1 40 1
8618 3 2 1 1 5 3 1 1 1 1 40 1
8618 4 1 1 1 5 3 1 1 1 1 40 1
8619 2 1 1 1 46 2 2 2 1 1 42 1
8619 3 1 1 1 15 3 2 2 1 1 42 1
8620 2 1 1 1 50 2 2 2 1 1 50 1
8621 2 2 6 1 31 2 2 1 6 1 32 1
8622 2 2 1 2 80 2 1 1 1 2 82 1
8623 2 2 6 1 72 2 1 1 6 1 77 1
8624 2 2 4 1 60 2 2 1 1 1 57 1
8624 3 1 8 1 28 3 2 1 1 1 57 1
8624 4 2 8 1 26 3 2 1 1 1 57 1
8625 2 2 1 1 84 11 1 2 1 1 88 1
8626 2 2 1 1 37 3 2 2 1 1 71 1
8626 3 1 1 1 53 11 2 2 1 1 71 1
8627 2 1 1 1 63 2 1 2 1 1 60 1
8627 3 2 1 1 26 3 1 2 1 1 60 1
8628 2 2 2 1 52 2 2 1 2 1 46 1
8629 2 2 1 1 63 2 1 1 1 1 64 1
8630 2 1 1 1 17 3 1 2 1 1 49 1
8631 2 2 1 1 69 2 1 1 1 1 60 1
8632 2 2 1 1 70 2 1 1 1 1 77 1
8633 2 2 7 5 45 2 2 1 7 5 58 1
8633 3 2 7 5 18 3 2 1 7 5 58 1
8633 4 1 7 5 15 3 2 1 7 5 58 1
8634 2 1 1 1 88 2 1 2 1 1 78 1
8635 2 2 1 1 63 2 1 1 1 1 64 1
8636 2 1 1 1 35 2 2 2 1 1 36 1
8636 3 1 1 1 6 3 2 2 1 1 36 1
8636 4 1 1 1 4 3 2 2 1 1 36 1
8637 2 2 8 1 65 2 1 1 1 2 59 1
8638 2 2 1 1 53 2 1 1 1 1 53 1
8639 2 2 1 1 94 2 1 1 1 1 89 1
8640 2 1 1 1 62 2 1 2 1 1 63 1
8641 2 2 1 1 52 2 1 1 1 1 53 1
8642 2 1 1 1 24 3 1 1 1 1 59 1
8643 2 2 1 1 40 2 2 1 1 1 41 1
8643 3 1 1 1 12 3 2 1 1 1 41 1
8643 4 2 1 1 16 3 2 1 1 1 41 1
8644 2 2 1 1 80 2 1 1 1 1 82 1
8645 2 1 1 1 52 2 1 2 2 1 54 1
8645 3 1 8 1 23 3 1 2 2 1 54 1
8646 2 2 2 1 15 3 2 2 2 1 37 1
8646 3 2 2 1 8 3 2 2 2 1 37 1
8647 2 1 1 1 64 2 2 2 1 1 61 1
8647 3 1 1 1 18 9 2 2 1 1 61 1
8647 4 1 1 1 15 9 2 2 1 1 61 1
8648 2 2 1 1 73 2 1 1 1 1 74 1
8649 2 1 2 1 55 12 2 2 8 1 49 1
8650 2 2 1 1 62 2 1 1 1 1 64 1
8651 2 1 2 1 21 3 2 2 2 1 53 1
8651 3 1 2 1 21 3 2 2 2 1 53 1
8651 4 2 2 1 18 3 2 2 2 1 53 1
8652 2 2 1 1 41 2 1 1 1 1 50 1
8652 3 2 1 1 18 3 1 1 1 1 50 1
8652 4 1 1 1 17 3 1 1 1 1 50 1
8653 2 2 1 1 53 2 1 1 1 1 58 1
8653 3 2 1 1 18 3 1 1 1 1 58 1
8653 4 2 1 1 18 3 1 1 1 1 58 1
8654 2 1 1 1 44 2 1 2 1 1 43 1
8654 3 2 1 1 12 3 1 2 1 1 43 1
8654 4 1 1 1 8 3 1 2 1 1 43 1
8655 2 2 1 1 39 2 1 1 1 1 43 1
8655 3 1 1 1 17 3 1 1 1 1 43 1
8655 4 2 1 1 12 3 1 1 1 1 43 1
8656 2 2 1 1 33 2 1 1 2 1 36 1
8656 3 2 2 1 15 3 1 1 2 1 36 1
8656 4 1 2 1 11 3 1 1 2 1 36 1
8657 2 2 1 1 53 2 2 1 1 1 55 1
8658 2 2 4 1 34 2 1 1 4 1 35 1
8658 3 2 4 1 3 3 1 1 4 1 35 1
8659 2 1 1 1 95 5 1 1 1 1 63 1
8660 2 2 2 1 31 2 2 1 2 1 33 1
8660 3 2 2 1 6 3 2 1 2 1 33 1
8661 2 1 1 1 36 3 1 1 1 1 78 1
8662 2 2 1 1 54 2 1 1 1 1 76 1
8663 2 2 1 1 50 2 1 1 1 1 50 1
8663 3 1 1 1 20 3 1 1 1 1 50 1
8664 2 2 1 1 40 2 1 1 1 1 42 1
8664 3 2 1 1 21 3 1 1 1 1 42 1
8664 4 1 1 1 16 3 1 1 1 1 42 1
8665 2 1 1 1 18 3 2 2 1 1 44 1
8666 2 1 1 1 47 2 1 2 1 1 47 1
8666 3 2 1 1 14 3 1 2 1 1 47 1
8666 4 1 1 1 10 3 1 2 1 1 47 1
8667 2 2 1 1 54 2 1 1 1 1 60 1
8668 2 2 1 1 31 2 1 1 1 2 38 1
8669 2 2 1 2 25 2 1 1 1 2 32 1
8670 2 1 1 1 32 11 2 2 1 1 41 1
8671 2 2 7 5 37 2 1 1 1 1 41 1
8671 3 1 1 2 4 3 1 1 1 1 41 1
8672 2 1 1 1 68 2 1 2 1 1 67 1
8673 2 1 1 1 45 2 1 2 1 1 42 1
8673 3 2 1 1 13 3 1 2 1 1 42 1
8674 2 2 1 1 81 2 1 1 1 1 87 1
8675 2 2 1 1 55 3 1 1 1 1 89 1
8675 3 1 8 2 15 9 1 1 1 1 89 1
8676 2 1 7 2 8 3 1 2 7 2 46 1
8676 3 1 7 2 87 5 1 2 7 2 46 1
8676 4 2 7 2 70 5 1 2 7 2 46 1
8677 2 2 1 1 30 2 1 1 1 1 33 1
8677 3 2 1 1 6 3 1 1 1 1 33 1
8677 4 1 1 1 1 3 1 1 1 1 33 1
8678 2 2 1 1 77 2 1 1 1 1 80 1
8679 2 2 1 1 33 2 1 1 1 1 41 1
8680 2 2 1 1 29 11 2 2 1 1 26 1
8681 2 2 1 1 79 2 2 1 1 1 84 1
8682 2 1 1 1 28 2 1 2 1 1 25 1
8682 3 1 1 1 4 3 1 2 1 1 25 1
8682 4 1 1 1 2 3 1 2 1 1 25 1
8683 2 1 2 1 38 2 2 2 1 1 38 1
8683 3 1 8 1 19 3 2 2 1 1 38 1
8683 4 1 8 1 9 3 2 2 1 1 38 1
8684 2 2 8 1 20 3 2 2 1 1 40 1
8684 3 2 8 1 16 3 2 2 1 1 40 1
8685 2 2 1 1 39 2 1 1 1 1 57 1
8686 2 2 1 1 43 2 1 1 1 1 47 1
8686 3 2 1 1 14 3 1 1 1 1 47 1
8687 2 1 2 1 60 2 1 2 2 1 61 1
8687 3 2 2 1 36 3 1 2 2 1 61 1
8688 2 2 7 2 23 3 2 2 7 2 47 1
8688 3 1 7 2 22 3 2 2 7 2 47 1
8689 2 1 1 1 43 10 1 1 1 1 58 1
8689 3 2 1 1 31 10 1 1 1 1 58 1
8689 4 1 1 1 12 10 1 1 1 1 58 1
8690 2 1 1 1 40 2 1 2 1 1 41 1
8690 3 1 1 1 14 3 1 2 1 1 41 1
8690 4 1 1 1 12 3 1 2 1 1 41 1
8691 2 2 1 2 58 2 1 1 1 2 52 1
8692 2 1 1 5 30 2 1 2 8 5 29 1
8692 3 2 8 5 2 3 1 2 8 5 29 1
8693 2 2 4 1 43 2 1 1 1 1 69 1
8693 3 1 4 1 6 3 1 1 1 1 69 1
8694 2 2 1 1 74 2 1 1 1 1 74 1
8695 2 1 1 1 14 3 2 1 1 1 35 1
8695 3 1 1 1 10 3 2 1 1 1 35 1
8696 2 2 1 1 46 2 1 1 1 1 46 1
8696 3 1 1 1 16 3 1 1 1 1 46 1
8697 2 1 1 1 38 2 1 2 1 1 40 1
8698 2 2 1 1 71 2 1 1 1 1 71 1
8699 2 2 3 1 41 11 1 1 1 1 30 1
8700 2 1 1 1 32 10 2 2 1 1 26 1
8701 2 2 1 1 53 2 1 1 1 1 55 1
8702 2 1 1 1 49 2 1 2 1 1 47 1
8702 3 2 1 1 17 3 1 2 1 1 47 1
8703 2 2 1 1 59 2 1 1 1 1 58 1
8704 2 2 1 1 81 2 1 1 1 1 83 1
8705 2 2 1 1 69 2 1 1 1 1 65 1
8706 2 2 1 1 34 3 2 2 1 1 53 1
8706 3 1 1 1 25 3 2 2 1 1 53 1
8707 2 2 9 1 15 3 1 2 1 1 38 1
8707 3 1 9 1 12 3 1 2 1 1 38 1
8708 2 2 1 1 41 2 1 1 1 1 55 1
8708 3 2 1 1 8 3 1 1 1 1 55 1
8708 4 1 1 1 6 3 1 1 1 1 55 1
8709 2 2 7 2 4 3 2 1 7 2 37 1
8709 3 2 7 5 43 11 2 1 7 2 37 1
8710 2 2 1 1 67 2 1 1 1 1 70 1
8711 2 2 7 3 30 3 2 2 7 3 52 1
8711 3 1 5 3 6 9 2 2 7 3 52 1
8712 2 2 1 1 52 2 1 1 1 1 53 1
8712 3 2 1 1 17 3 1 1 1 1 53 1
8712 4 2 1 1 14 3 1 1 1 1 53 1
8713 2 2 1 1 45 11 1 1 1 1 49 1
8714 2 1 7 3 9 3 1 1 7 3 29 1
8715 2 1 1 1 65 2 1 2 1 1 73 1
8716 2 1 1 1 53 11 1 2 1 1 61 1
8717 2 1 1 1 65 2 1 2 1 1 66 1
8718 2 2 1 1 60 2 1 1 1 1 60 1
8719 2 1 1 1 39 2 2 2 8 1 41 1
8720 2 2 1 1 30 2 1 1 1 1 25 1
8721 2 2 1 1 59 2 1 1 1 1 65 1
8722 2 1 1 2 45 2 1 2 1 2 47 1
8722 3 2 1 2 18 3 1 2 1 2 47 1
8722 4 2 1 2 15 3 1 2 1 2 47 1
8723 2 2 1 1 63 2 1 1 1 1 62 1
8724 2 1 1 1 68 2 1 2 1 1 67 1
8724 3 1 1 1 45 3 1 2 1 1 67 1
8724 4 1 1 1 21 9 1 2 1 1 67 1
8725 2 1 1 1 44 2 1 2 1 1 48 1
8725 3 2 1 1 9 3 1 2 1 1 48 1
8726 2 2 1 1 55 2 1 1 1 1 52 1
8726 3 2 1 1 28 3 1 1 1 1 52 1
8726 4 1 1 1 24 3 1 1 1 1 52 1
8727 2 1 1 1 25 2 2 2 1 1 24 1
8727 3 1 1 1 2 3 2 2 1 1 24 1
8728 2 2 1 2 55 2 1 1 1 2 50 1
8729 2 2 1 1 44 2 1 1 1 1 49 1
8729 3 1 1 1 15 3 1 1 1 1 49 1
8730 2 1 1 2 8 3 2 2 1 2 36 1
8730 3 1 1 1 33 11 2 2 1 2 36 1
8731 2 1 1 2 58 2 1 2 1 1 54 1
8732 2 1 1 1 67 2 1 2 1 1 79 1
8733 2 1 2 1 67 2 1 2 1 1 68 1
8733 3 2 1 1 21 12 1 2 1 1 68 1
8734 2 1 1 1 38 2 1 2 1 1 33 1
8735 2 1 1 1 53 2 1 2 1 1 49 1
8736 2 2 1 1 6 3 1 2 1 1 25 1
8736 3 2 1 1 5 3 1 2 1 1 25 1
8737 2 2 1 1 30 3 1 2 1 1 69 1
8738 2 1 1 1 38 2 1 2 1 1 39 1
8738 3 1 1 1 11 3 1 2 1 1 39 1
8738 4 1 1 1 10 3 1 2 1 1 39 1
8739 2 1 1 1 59 2 1 2 1 1 49 1
8740 2 1 1 1 71 2 1 2 1 1 72 1
8741 2 2 1 1 32 3 2 1 1 1 70 1
8742 2 1 1 1 65 2 2 2 1 1 56 1
8743 2 1 1 1 53 2 1 2 1 1 52 1
8743 3 1 1 1 20 3 1 2 1 1 52 1
8744 2 1 1 1 56 2 1 2 1 1 54 1
8745 2 2 3 2 4 3 2 2 3 2 23 1
8746 2 2 2 1 6 3 2 2 2 1 28 1
8746 3 1 2 1 1 3 2 2 2 1 28 1
8747 2 2 1 1 46 2 1 1 1 1 45 1
8748 2 2 1 1 51 2 1 1 1 1 54 1
8748 3 1 1 1 18 3 1 1 1 1 54 1
8749 2 1 2 1 2 10 2 2 2 1 24 1
8749 3 1 2 1 1 10 2 2 2 1 24 1
8750 2 1 1 1 16 3 2 2 1 1 49 1
8750 3 2 1 1 12 3 2 2 1 1 49 1
8751 2 2 1 1 59 2 1 1 1 1 61 1
8751 3 1 1 1 21 3 1 1 1 1 61 1
8752 2 2 1 1 56 2 1 1 1 1 59 1
8752 3 1 1 1 37 3 1 1 1 1 59 1
8753 2 2 7 2 42 2 2 1 7 2 41 1
8753 3 2 7 2 17 3 2 1 7 2 41 1
8753 4 1 7 2 9 3 2 1 7 2 41 1
8754 2 1 2 1 59 2 1 2 2 1 70 1
8755 2 2 2 1 40 3 1 1 2 1 76 1
8755 3 2 2 1 8 9 1 1 2 1 76 1
8755 4 2 2 1 4 9 1 1 2 1 76 1
8756 2 1 2 1 39 2 2 2 2 1 41 1
8757 2 2 4 1 39 2 1 1 4 1 41 1
8757 3 2 4 1 10 3 1 1 4 1 41 1
8757 4 1 4 1 8 3 1 1 4 1 41 1
8758 2 2 6 1 63 2 1 1 6 1 63 1
8758 3 2 6 1 29 3 1 1 6 1 63 1
8759 2 1 1 1 36 2 1 2 1 1 36 1
8759 3 1 1 1 10 3 1 2 1 1 36 1
8759 4 1 1 1 8 3 1 2 1 1 36 1
8760 2 2 1 1 25 3 1 2 1 1 59 1
8761 2 2 1 1 63 2 1 1 1 2 64 1
8761 3 2 1 1 26 3 1 1 1 2 64 1
8762 2 2 1 1 92 2 2 1 1 1 91 1
8763 2 1 1 5 12 3 2 2 1 5 33 1
8764 2 1 1 1 31 2 1 2 1 1 31 1
8765 2 1 2 1 15 3 1 1 2 1 39 1
8766 2 2 1 1 27 2 2 1 1 1 26 1
8766 3 2 1 1 2 3 2 1 1 1 26 1
8767 2 1 1 1 72 2 2 2 1 1 70 1
8768 2 2 1 1 77 2 1 1 1 1 83 1
8768 3 1 1 1 50 3 1 1 1 1 83 1
8769 2 2 1 1 28 3 1 2 1 1 66 1
8770 2 1 1 1 73 2 2 2 1 1 69 1
8771 2 2 8 1 63 2 1 1 8 1 42 1
8772 2 2 1 1 17 3 2 1 1 1 53 1
8773 2 1 1 1 56 2 1 2 1 1 53 1
8774 2 2 7 1 4 3 2 2 7 1 32 1
8774 3 2 7 1 88 12 2 2 7 1 32 1
8775 2 2 1 1 64 2 1 1 1 1 67 1
8775 3 2 1 1 48 10 1 1 1 1 67 1
8776 2 1 1 1 54 2 1 2 1 1 53 1
8776 3 1 1 1 23 3 1 2 1 1 53 1
8777 2 2 1 3 57 2 1 1 2 5 63 1
8777 3 2 1 3 20 9 1 1 2 5 63 1
8778 2 1 2 1 63 2 1 2 2 1 62 1
8779 2 2 1 1 73 2 1 1 1 1 71 1
8779 3 2 1 1 52 3 1 1 1 1 71 1
8780 2 1 8 1 9 3 1 2 1 1 33 1
8781 2 2 1 1 69 2 1 1 1 1 66 1
8782 2 1 1 1 23 11 2 1 8 1 25 1
8783 2 1 1 1 53 11 1 2 1 1 56 1
8784 2 2 7 5 83 5 2 1 7 5 55 1
8785 2 1 1 1 50 11 2 2 7 2 56 1
8786 2 2 1 1 69 2 1 1 1 1 70 1
8786 3 1 1 1 24 9 1 1 1 1 70 1
8786 4 2 1 1 11 9 1 1 1 1 70 1
8787 2 1 2 1 51 2 2 2 2 1 57 1
8788 2 2 1 1 79 2 1 1 1 1 79 1
8789 2 2 1 1 34 2 1 1 1 1 35 1
8789 3 2 1 1 5 3 1 1 1 1 35 1
8789 4 1 1 1 3 3 1 1 1 1 35 1
8790 2 2 2 1 7 3 2 2 2 1 29 1
8791 2 1 1 1 54 11 1 2 1 1 56 1
8792 2 2 1 1 59 2 1 1 1 1 62 1
8792 3 1 1 1 19 9 1 1 1 1 62 1
8793 2 2 1 1 77 2 1 1 1 1 80 1
8794 2 2 6 1 54 2 1 1 6 1 54 1
