"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
9013 1 2 2 1 52 1 1
9013 2 2 2 1 53 7 1
9013 3 2 2 1 52 7 1
9014 1 2 1 1 53 1 1
9014 2 2 1 1 34 3 1
9014 3 2 1 1 12 9 1
9015 1 1 1 1 48 1 1
9015 2 2 1 1 53 2 1
9016 1 2 1 1 34 1 1
9016 2 1 1 1 14 3 1
9016 3 1 1 1 10 3 1
9016 4 1 1 1 3 3 1
9017 1 2 1 1 57 1 1
9017 2 1 1 1 14 3 1
9018 1 1 1 1 68 1 1
9018 2 2 1 1 90 12 1
9019 1 2 1 1 52 1 2
9019 2 1 1 1 48 2 2
9019 3 2 1 1 18 3 2
9019 4 1 1 1 14 3 2
9020 1 1 1 1 94 1 1
9020 2 2 1 1 53 3 1
9020 3 1 1 5 19 9 1
9020 4 2 1 5 17 9 1
9020 5 1 1 5 53 4 1
9021 1 1 2 1 55 1 1
9021 2 2 1 1 51 2 1
9022 1 1 1 1 35 1 1
9022 2 2 1 1 35 2 1
9022 3 1 1 1 10 3 1
9022 4 2 1 1 6 3 1
9023 1 1 7 2 43 1 2
9023 2 2 7 2 28 2 2
9023 3 2 7 2 5 3 2
9024 1 2 8 1 21 1 2
9024 2 2 8 1 3 3 2
9025 1 2 1 1 53 1 2
9025 2 1 1 1 7 9 2
9026 1 1 1 1 25 1 1
9026 2 2 1 1 20 7 1
9027 1 2 1 1 35 1 1
9027 2 1 1 1 16 3 1
9027 3 1 1 1 15 3 1
9027 4 2 1 1 11 3 1
9027 5 2 1 1 8 3 1
9027 6 1 1 1 39 11 1
9028 1 2 1 1 54 1 2
9028 2 2 1 1 30 3 2
9029 1 2 1 1 30 1 2
9029 2 1 1 1 31 2 2
9029 3 1 1 1 9 3 2
9030 1 1 1 1 71 1 2
9030 2 2 1 1 68 2 2
9031 1 2 1 1 47 1 2
9031 2 2 1 1 21 3 2
9031 3 1 1 1 16 3 2
9032 1 1 1 1 52 1 2
9032 2 2 1 1 33 2 2
9033 1 2 1 1 57 1 1
9033 2 2 1 1 35 3 1
9034 1 2 1 1 29 1 2
9034 2 2 1 1 29 11 2
9034 3 1 1 1 30 11 2
9035 1 2 2 1 51 1 2
9035 2 2 2 1 9 9 2
9036 1 1 1 1 46 1 1
9036 2 2 1 1 52 2 1
9037 1 1 1 5 67 1 1
9037 2 2 1 5 59 2 1
9037 3 1 1 5 24 3 1
9037 4 2 1 5 19 9 1
9037 5 2 1 5 10 9 1
9037 6 1 1 5 4 9 1
9038 1 1 1 1 86 1 1
9038 2 2 1 1 86 2 1
9039 1 1 1 1 31 1 2
9039 2 2 1 1 27 2 2
9039 3 2 1 1 7 3 2
9039 4 1 1 1 3 3 2
9040 1 1 1 1 60 1 1
9040 2 2 1 1 60 2 1
9040 3 2 8 2 9 9 1
9041 1 1 1 1 77 1 1
9041 2 2 1 1 70 2 1
9042 1 1 1 1 87 1 1
9042 2 2 1 1 71 2 1
9043 1 2 1 1 37 1 1
9043 2 1 1 1 39 2 1
9043 3 2 1 1 17 3 1
9043 4 1 1 1 15 3 1
9044 1 1 1 1 82 1 1
9044 2 2 1 1 81 2 1
9045 1 1 1 1 63 1 1
9045 2 2 1 1 50 2 1
9045 3 2 1 1 11 3 1
9046 1 2 2 1 50 1 1
9046 2 1 2 1 27 3 1
9046 3 1 2 1 20 3 1
9047 1 1 1 1 44 1 1
9047 2 2 1 1 43 2 1
9047 3 2 1 1 17 3 1
9047 4 1 1 1 14 3 1
9047 5 1 1 1 11 3 1
9048 1 1 1 1 55 1 1
9048 2 2 1 1 18 3 1
9049 1 1 1 2 51 1 1
9049 2 2 1 2 50 2 1
9050 1 1 1 1 65 1 1
9050 2 2 1 1 63 2 1
9051 1 2 1 1 55 1 1
9051 2 1 1 1 27 3 1
9052 1 2 1 1 33 1 1
9052 2 1 1 1 31 2 1
9053 1 1 1 1 37 1 1
9053 2 1 1 3 9 3 1
9054 1 2 2 1 50 1 1
9054 2 1 2 1 47 2 1
9054 3 2 2 1 21 3 1
9054 4 1 2 1 18 3 1
9054 5 2 2 1 3 9 1
9055 1 1 4 1 44 1 1
9055 2 2 4 1 43 2 1
9055 3 2 4 1 13 3 1
9056 1 2 1 1 54 1 1
9056 2 1 1 1 24 3 1
9056 3 1 1 1 20 3 1
9057 1 1 1 1 47 1 1
9057 2 1 1 1 42 7 1
9057 3 2 1 1 66 5 1
9058 1 1 1 1 47 1 1
9058 2 2 1 1 45 2 1
9058 3 1 1 1 17 3 1
9059 1 1 1 1 26 1 2
9059 2 2 4 1 29 2 2
9060 1 2 1 1 50 1 2
9060 2 2 1 1 17 3 2
9060 3 2 1 1 11 3 2
9061 1 1 3 1 47 1 1
9061 2 2 3 1 46 2 1
9061 3 1 3 1 18 3 1
9062 1 1 1 1 75 1 1
9062 2 2 1 1 64 2 1
9062 3 1 1 1 41 3 1
9062 4 1 1 1 17 9 1
9063 1 1 1 2 55 1 1
9063 2 2 1 1 54 2 1
9064 1 2 1 1 47 1 1
9064 2 1 1 1 49 2 1
9065 1 1 1 1 58 1 1
9065 2 2 1 1 36 2 1
9065 3 1 1 1 18 3 1
9065 4 2 1 1 10 3 1
9066 1 2 1 1 23 1 2
9066 2 2 1 1 53 5 2
9066 3 1 1 1 52 5 2
9067 1 1 1 1 36 1 1
9067 2 2 1 1 42 2 1
9068 1 2 1 1 49 1 1
9068 2 1 1 1 13 3 1
9068 3 2 1 1 11 3 1
9068 4 1 1 1 46 11 1
9069 1 1 6 1 65 1 1
9069 2 2 6 1 60 2 1
9070 1 2 1 2 46 1 1
9070 2 1 1 2 46 2 1
9070 3 2 1 2 19 3 1
9070 4 1 1 2 17 3 1
9070 5 2 1 2 15 3 1
9071 1 2 1 1 70 1 1
9071 2 1 1 1 66 2 1
9072 1 1 1 1 47 1 1
9072 2 2 1 1 50 2 1
9072 3 1 1 1 13 3 1
9073 1 1 1 1 45 1 1
9073 2 2 1 1 42 2 1
9073 3 1 1 1 10 3 1
9073 4 2 1 1 6 3 1
9074 1 1 1 1 78 1 1
9074 2 2 1 1 73 2 1
9075 1 2 1 1 57 1 1
9075 2 1 1 1 54 2 1
9075 3 1 1 1 24 3 1
9076 1 2 1 1 41 1 1
9076 2 1 2 1 42 2 1
9076 3 1 1 1 77 5 1
9077 1 2 1 1 52 1 1
9077 2 1 1 1 57 2 1
9077 3 2 1 1 11 3 1
9078 1 2 1 1 51 1 2
9078 2 1 1 1 21 3 2
9078 3 2 1 1 19 3 2
9078 4 1 1 1 7 3 2
9079 1 2 1 1 49 1 1
9079 2 2 1 1 18 3 1
9079 3 1 1 1 16 3 1
9079 4 2 1 1 13 3 1
9080 1 1 1 1 61 1 1
9080 2 2 1 1 56 2 1
9081 1 1 1 1 64 1 1
9081 2 2 1 1 61 2 1
9082 1 1 1 1 43 1 1
9082 2 2 1 1 36 2 1
9082 3 2 1 1 7 3 1
9082 4 2 1 1 4 3 1
9083 1 1 6 1 29 1 2
9083 2 2 6 1 26 2 2
9084 1 2 1 1 47 1 1
9084 2 2 1 1 18 3 1
9084 3 1 1 1 14 3 1
9085 1 1 1 1 56 1 1
9085 2 2 1 1 53 2 1
9085 3 1 1 1 21 3 1
9085 4 2 1 1 19 3 1
9085 5 2 1 1 2 9 1
9086 1 2 1 1 41 1 1
9086 2 2 1 1 19 3 1
9087 1 1 4 1 48 1 2
9087 2 2 4 1 47 2 2
9087 3 1 4 1 20 3 2
9088 1 1 1 1 41 1 1
9088 2 2 1 1 48 2 1
9088 3 1 1 1 16 3 1
9089 1 2 1 1 29 1 1
9089 2 1 1 1 35 11 1
9090 1 2 2 1 50 1 2
9090 2 2 2 1 19 3 2
9090 3 1 2 1 16 3 2
9090 4 1 2 1 3 9 2
9091 1 2 1 1 54 1 1
9091 2 1 1 1 57 2 1
9092 1 2 1 1 40 1 1
9092 2 1 1 1 11 3 1
9092 3 1 1 1 8 3 1
9093 1 2 1 1 41 1 2
9093 2 2 1 1 54 11 2
9094 1 1 2 1 77 1 1
9094 2 2 2 1 75 2 1
9095 1 1 2 1 65 1 1
9095 2 2 2 1 63 2 1
9096 1 2 1 1 32 1 1
9096 2 1 1 1 32 2 1
9096 3 1 1 1 3 3 1
9097 1 1 1 1 47 1 1
9097 2 2 1 1 43 2 1
9097 3 1 1 1 11 3 1
9097 4 1 1 1 8 3 1
9098 1 2 1 1 52 1 1
9098 2 1 1 1 53 2 1
9099 1 1 1 1 49 1 2
9099 2 2 1 1 49 2 2
9099 3 1 1 1 30 3 2
9099 4 1 8 1 14 9 2
9099 5 2 8 1 11 9 2
9100 1 1 1 1 85 1 1
9100 2 1 1 1 64 3 1
9100 3 1 1 1 57 3 1
9101 1 2 1 1 36 1 1
9101 2 1 1 1 39 2 1
9101 3 2 1 1 16 3 1
9101 4 1 1 1 13 3 1
9101 5 1 1 1 12 3 1
9101 6 1 1 1 10 3 1
9102 1 1 1 1 49 1 1
9102 2 2 1 1 47 2 1
9103 1 1 1 1 57 1 1
9103 2 2 1 1 43 12 1
9103 3 1 1 1 16 12 1
9104 1 2 3 1 69 1 1
9104 2 1 3 1 23 9 1
9104 3 1 3 1 21 9 1
9104 4 1 3 1 67 10 1
9105 1 1 1 1 67 1 1
9105 2 2 1 1 56 2 1
9105 3 1 1 1 22 3 1
9105 4 1 1 1 20 3 1
9106 1 1 1 1 55 1 1
9106 2 2 1 1 52 2 1
9107 1 1 1 1 51 1 1
9107 2 2 1 1 50 2 1
9107 3 1 1 1 19 3 1
9107 4 2 1 1 14 3 1
9108 1 2 2 1 33 1 2
9108 2 1 2 1 37 12 2
9109 1 2 1 1 70 1 1
9109 2 1 1 1 75 2 1
9110 1 2 1 1 60 1 1
9110 2 1 1 1 65 11 1
9111 1 2 1 1 60 1 1
9111 2 1 1 1 65 2 1
9112 1 2 1 1 81 1 1
9112 2 1 1 1 83 2 1
9113 1 1 1 1 61 1 1
9113 2 2 1 1 61 2 1
9114 1 1 7 2 38 1 1
9114 2 2 7 2 29 2 1
9114 3 2 7 2 6 3 1
9114 4 2 7 2 1 3 1
9114 5 2 7 2 7 3 1
9115 1 1 1 1 68 1 1
9115 2 2 1 1 57 2 1
9116 1 1 1 1 79 1 1
9116 2 2 1 5 78 2 1
9117 1 2 1 1 27 1 2
9117 2 1 1 1 28 2 2
9118 1 1 1 1 53 1 1
9118 2 2 7 5 58 2 1
9118 3 1 8 5 15 3 1
9119 1 2 1 1 56 1 1
9119 2 1 1 1 65 2 1
9120 1 1 8 1 79 1 1
9120 2 2 1 1 77 2 1
9121 1 1 1 1 33 1 2
9121 2 2 1 1 31 2 2
9121 3 1 1 1 6 3 2
9122 1 2 1 2 74 1 1
9122 2 1 1 2 80 2 1
9122 3 1 1 2 50 3 1
9123 1 1 1 2 70 1 1
9123 2 2 1 2 58 2 1
9123 3 1 1 2 12 9 1
9123 4 2 1 2 9 9 1
9124 1 2 1 1 70 1 1
9124 2 1 1 1 41 3 1
9125 1 2 1 2 42 1 1
9125 2 2 1 2 17 3 1
9125 3 2 1 2 15 3 1
9125 4 2 1 2 13 3 1
9125 5 1 1 2 11 3 1
9125 6 2 1 2 9 3 1
9126 1 1 1 1 79 1 1
9126 2 2 1 1 81 2 1
9127 1 2 1 1 44 1 1
9127 2 1 8 1 14 3 1
9128 1 1 1 1 70 1 1
9128 2 2 1 1 66 2 1
9129 1 1 2 1 34 1 1
9129 2 2 2 1 32 11 1
9130 1 2 1 1 32 1 1
9130 2 1 1 1 31 2 1
9131 1 1 7 2 53 1 1
9131 2 2 7 2 53 2 1
9131 3 1 7 2 29 3 1
9131 4 2 7 2 20 3 1
9132 1 1 1 1 66 1 1
9132 2 2 1 1 62 2 1
9133 1 2 1 1 42 1 1
9133 2 1 8 1 16 3 1
9133 3 1 1 1 10 3 1
9134 1 1 1 1 47 1 2
9134 2 1 1 1 56 7 2
9135 1 1 1 1 60 1 1
9135 2 2 1 1 59 2 1
9136 1 2 1 1 63 1 1
9136 2 1 1 1 40 2 1
9137 1 1 1 1 82 1 1
9137 2 2 1 1 67 2 1
9138 1 1 1 1 68 1 1
9138 2 2 1 1 65 2 1
9139 1 1 1 1 41 1 1
9139 2 2 1 1 41 2 1
9139 3 2 8 1 8 12 1
9139 4 2 1 1 5 12 1
9140 1 2 2 1 69 1 1
9140 2 1 2 1 33 3 1
9140 3 1 2 1 10 9 1
9141 1 2 1 1 53 1 2
9141 2 1 1 1 13 3 2
9142 1 1 1 1 27 1 2
9142 2 2 1 1 24 2 2
9142 3 2 1 1 1 3 2
9143 1 1 1 5 43 1 2
9143 2 2 1 5 34 2 2
9144 1 2 2 1 62 1 1
9144 2 1 2 1 69 2 1
9144 3 1 2 1 19 9 1
9145 1 1 1 1 37 1 1
9145 2 2 1 1 35 2 1
9145 3 1 1 1 8 3 1
9145 4 2 1 1 6 3 1
9145 5 1 1 1 1 3 1
9146 1 1 1 1 76 1 1
9146 2 2 1 1 75 2 1
9147 1 1 1 1 83 1 1
9147 2 2 1 1 82 2 1
9148 1 1 1 1 33 1 1
9148 2 2 1 1 33 2 1
9148 3 2 1 1 12 3 1
9148 4 1 1 1 4 3 1
9149 1 2 1 1 73 1 1
9149 2 1 1 1 73 2 1
9150 1 2 1 1 48 1 1
9150 2 1 1 1 48 2 1
9150 3 1 1 1 13 3 1
9151 1 1 1 4 56 1 1
9151 2 1 1 1 26 3 1
9152 1 1 1 2 47 1 1
9152 2 2 1 2 30 2 1
9152 3 2 1 2 1 3 1
9152 4 1 1 2 76 5 1
9153 1 2 1 2 51 1 2
9153 2 1 1 2 49 2 2
9153 3 2 1 2 23 3 2
9153 4 2 1 2 16 3 2
9153 5 1 1 2 3 9 2
9154 1 2 2 1 66 1 1
9154 2 1 2 1 66 2 1
9155 1 1 1 1 50 1 1
9155 2 2 1 1 42 2 1
9156 1 2 1 1 74 1 1
9156 2 1 1 1 84 12 1
9157 1 2 1 2 27 1 2
9157 2 1 1 2 5 3 2
9157 3 1 1 2 2 3 2
9158 1 2 1 1 30 1 2
9158 2 1 6 1 37 2 2
9159 1 1 1 1 80 1 1
9159 2 2 1 1 79 2 1
9160 1 1 1 1 46 1 1
9160 2 2 1 1 44 2 1
9161 1 2 1 1 43 1 1
9161 2 1 8 1 43 2 1
9161 3 2 8 1 13 3 1
9161 4 1 8 1 8 3 1
9162 1 1 1 1 29 1 2
9162 2 1 8 1 31 11 2
9162 3 1 1 1 29 11 2
9163 1 2 1 1 46 1 1
9163 2 1 1 1 47 2 1
9164 1 1 6 1 28 1 2
9164 2 2 6 1 28 2 2
9165 1 1 1 1 74 1 1
9165 2 2 1 1 75 2 1
9166 1 1 1 5 43 1 1
9166 2 1 8 2 38 11 1
9167 1 2 1 1 72 1 1
9167 2 1 1 1 75 2 1
9168 1 2 6 1 55 1 1
9168 2 1 1 1 65 2 1
9169 1 1 1 1 53 1 1
9169 2 2 4 1 53 2 1
9169 3 2 8 1 18 3 1
9169 4 1 8 1 11 3 1
9170 1 1 1 1 74 1 1
9170 2 2 1 1 67 2 1
9171 1 1 1 1 42 1 1
9171 2 2 1 5 45 2 1
9172 1 1 1 1 81 1 1
9172 2 2 1 1 76 2 1
9173 1 1 6 1 37 1 2
9173 2 2 6 1 27 2 2
9173 3 2 6 1 5 3 2
9173 4 2 6 1 3 3 2
9174 1 2 1 1 28 1 2
9174 2 1 1 1 45 2 2
9174 3 2 1 1 10 3 2
9175 1 1 4 1 94 1 1
9175 2 2 4 1 87 2 1
9176 1 2 1 1 57 1 2
9176 2 1 1 1 58 11 2
9177 1 1 1 1 40 1 1
9177 2 2 1 1 38 2 1
9177 3 2 1 1 14 3 1
9177 4 2 1 1 11 3 1
9177 5 1 1 1 5 3 1
9177 6 1 1 1 4 3 1
9178 1 1 1 1 49 1 1
9178 2 2 1 1 50 2 1
9178 3 2 1 1 16 3 1
9179 1 1 1 1 40 1 1
9179 2 2 1 1 40 2 1
9179 3 2 1 1 8 3 1
9179 4 1 1 1 6 3 1
9180 1 2 1 1 66 1 1
9180 2 1 1 1 68 11 1
9181 1 1 1 1 32 1 1
9181 2 2 1 1 32 2 1
9181 3 1 1 1 3 3 1
9181 4 2 1 1 2 3 1
9182 1 1 6 1 39 1 2
9182 2 1 6 1 64 5 2
9183 1 1 1 1 67 1 1
9183 2 2 1 1 68 2 1
9184 1 1 1 2 24 1 2
9184 2 2 1 2 29 7 2
9184 3 2 1 2 54 5 2
9184 4 2 1 2 7 10 2
9185 1 1 1 1 72 1 1
9185 2 1 5 1 51 11 1
9186 1 1 1 1 64 1 1
9186 2 2 1 1 61 2 1
9186 3 2 1 1 25 3 1
9187 1 2 7 2 75 1 1
9187 2 1 7 2 77 2 1
9188 1 1 2 1 71 1 1
9188 2 2 2 1 53 2 1
9188 3 2 2 1 90 6 1
9189 1 1 1 1 34 1 1
9189 2 2 1 1 34 2 1
9189 3 1 1 1 16 3 1
9189 4 2 1 1 13 3 1
9189 5 2 1 1 8 3 1
9189 6 1 1 1 5 3 1
9190 1 1 1 1 66 1 1
9190 2 2 1 1 63 2 1
9191 1 1 1 1 34 1 2
9191 2 2 1 1 32 2 2
9191 3 1 1 1 6 3 2
9191 4 2 1 1 5 3 2
9192 1 1 1 1 29 1 2
9192 2 1 1 1 37 11 2
9192 3 2 1 1 22 11 2
9193 1 1 1 1 84 1 1
9193 2 2 1 1 83 2 1
9194 1 2 1 1 81 1 1
9194 2 1 1 1 76 2 1
9195 1 1 1 1 62 1 1
9195 2 2 1 1 59 2 1
9196 1 2 1 1 27 1 2
9196 2 1 1 1 33 2 2
9196 3 2 1 1 9 3 2
9196 4 1 1 1 4 3 2
9197 1 1 1 1 68 1 1
9197 2 2 1 1 66 2 1
9198 1 1 1 1 82 1 1
9198 2 2 1 1 82 2 1
9199 1 2 1 1 64 1 1
9199 2 1 1 1 45 3 1
9200 1 1 1 1 57 1 1
9200 2 2 1 1 57 2 1
9201 1 1 1 1 45 1 1
9201 2 2 1 1 41 2 1
9201 3 1 1 1 14 3 1
9201 4 1 1 1 10 3 1
9202 1 2 2 1 48 1 1
9202 2 1 2 1 46 2 1
9203 1 2 1 1 41 1 1
9203 2 1 1 1 39 2 1
9203 3 1 1 1 12 3 1
9204 1 2 1 2 39 1 1
9204 2 1 1 1 45 2 1
9204 3 2 1 2 1 3 1
9205 1 2 1 1 37 1 1
9205 2 2 1 1 8 3 1
9205 3 1 1 1 5 9 1
9206 1 1 1 1 84 1 1
9206 2 2 1 1 77 2 1
9207 1 1 1 1 69 1 1
9207 2 2 1 1 68 2 1
9208 1 2 1 1 55 1 2
9208 2 1 1 1 61 2 2
9209 1 1 7 1 29 1 2
9209 2 1 7 1 49 12 2
9209 3 1 7 1 49 12 2
9210 1 1 1 1 49 1 1
9210 2 2 1 1 46 2 1
9210 3 1 1 1 11 3 1
9210 4 1 1 1 9 3 1
9211 1 2 1 1 65 1 1
9211 2 1 8 1 63 2 1
9212 1 2 1 2 51 1 2
9212 2 1 1 2 12 3 2
9212 3 1 1 2 10 3 2
9213 1 2 1 1 69 1 1
9213 2 1 1 1 32 3 1
9214 1 1 1 1 28 1 1
9214 2 2 1 1 26 2 1
9215 1 2 2 1 59 1 1
9215 2 2 2 1 22 9 1
9216 1 2 1 1 24 1 2
9216 2 1 1 1 28 11 2
9217 1 2 2 1 42 1 2
9217 2 1 2 1 14 3 2
9217 3 1 2 1 8 3 2
9217 4 1 2 1 4 3 2
9217 5 2 2 1 74 10 2
9218 1 1 1 1 46 1 1
9218 2 2 1 1 44 2 1
9218 3 2 1 1 17 3 1
9219 1 1 1 1 65 1 1
9219 2 2 1 1 63 2 1
9220 1 1 1 1 27 1 2
9220 2 2 1 1 28 2 2
9220 3 1 1 1 2 3 2
9220 4 2 1 1 1 3 2
9221 1 2 1 2 37 1 2
9221 2 1 1 2 16 3 2
9221 3 1 1 2 8 3 2
9221 4 2 1 2 4 3 2
9222 1 1 6 1 48 1 2
9222 2 2 6 1 39 2 2
9222 3 2 6 1 26 3 2
9222 4 2 6 1 25 3 2
9222 5 1 6 1 20 3 2
9222 6 1 6 1 15 3 2
9223 1 1 2 1 47 1 2
9223 2 2 2 1 45 11 2
9223 3 2 2 1 8 12 2
9224 1 1 1 1 52 1 1
9224 2 2 1 1 52 2 1
9225 1 1 1 1 71 1 1
9225 2 2 1 1 68 2 1
9226 1 1 1 1 62 1 1
9226 2 2 1 1 59 2 1
9227 1 2 1 2 42 1 1
9227 2 1 1 2 48 2 1
9227 3 2 1 2 17 3 1
9227 4 1 1 2 3 3 1
9227 5 1 1 2 3 3 1
9228 1 1 2 1 63 1 1
9228 2 2 2 1 62 2 1
9229 1 1 6 1 43 1 2
9229 2 2 6 1 39 2 2
9229 3 2 6 1 12 3 2
9229 4 2 6 1 9 3 2
9229 5 1 6 1 22 7 2
9230 1 2 1 2 33 1 2
9230 2 1 1 2 9 3 2
9230 3 1 1 2 8 3 2
9230 4 2 1 2 2 3 2
9231 1 2 1 1 67 1 1
9231 2 1 1 1 78 2 1
9232 1 1 1 1 36 1 2
9232 2 2 1 1 30 2 2
9233 1 1 1 1 37 1 1
9233 2 2 1 1 35 2 1
9234 1 1 1 1 30 1 1
9234 2 2 1 1 26 11 1
9235 1 1 1 3 80 1 2
9235 2 2 1 4 72 2 2
9235 3 2 7 3 36 3 2
9235 4 1 8 3 41 4 2
9236 1 1 1 1 55 1 1
9236 2 2 1 1 61 2 1
9236 3 1 1 1 37 3 1
9237 1 2 2 1 67 1 2
9237 2 1 2 1 67 2 2
9237 3 1 2 1 22 9 2
9238 1 2 1 1 45 1 1
9238 2 1 1 1 46 2 1
9238 3 2 1 1 23 3 1
9238 4 1 1 1 21 3 1
9239 1 2 1 1 34 1 1
9239 2 1 1 1 13 3 1
9240 1 1 1 1 60 1 1
9240 2 2 1 1 60 11 1
9241 1 1 1 1 44 1 1
9241 2 2 1 1 42 2 1
9241 3 1 1 1 10 3 1
9241 4 1 1 1 9 3 1
9242 1 2 1 1 68 1 1
9242 2 2 1 1 69 11 1
9243 1 1 9 1 76 1 1
9243 2 2 1 1 74 2 1
9244 1 2 1 1 27 1 1
9244 2 1 1 1 28 2 1
9244 3 2 1 1 2 3 1
9245 1 2 1 1 46 1 1
9245 2 1 1 1 17 3 1
9246 1 2 1 2 39 1 1
9246 2 1 1 2 48 2 1
9246 3 1 1 2 5 3 1
9247 1 2 1 1 37 1 1
9247 2 1 1 1 13 3 1
9248 1 1 1 1 53 1 1
9248 2 2 1 1 48 2 1
9248 3 2 1 1 16 3 1
9249 1 1 1 2 69 1 1
9249 2 2 1 2 66 2 1
9250 1 2 1 1 41 1 1
9250 2 1 1 1 44 2 1
9250 3 2 1 1 9 3 1
9251 1 1 1 2 22 1 2
9251 2 1 1 2 22 12 2
9251 3 1 1 2 22 12 2
9251 4 1 1 1 21 12 2
9252 1 2 1 1 44 1 1
9252 2 1 1 1 46 2 1
9252 3 1 1 1 13 3 1
9252 4 1 1 1 10 3 1
9253 1 1 1 1 69 1 1
9253 2 2 1 1 75 2 1
9254 1 1 1 1 45 1 1
9254 2 2 1 1 39 2 1
9254 3 2 1 1 11 3 1
9254 4 2 1 1 8 3 1
9255 1 1 1 1 61 1 1
9255 2 2 1 1 60 2 1
9256 1 2 1 1 50 1 2
9256 2 2 1 1 16 3 2
9256 3 1 1 1 22 3 2
9257 1 1 1 1 38 1 1
9257 2 2 2 1 36 2 1
9257 3 1 8 1 7 3 1
9257 4 2 8 1 5 3 1
9258 1 1 1 1 45 1 1
9258 2 2 1 1 42 2 1
9258 3 2 1 1 21 3 1
9258 4 1 1 1 20 3 1
9258 5 2 1 1 16 3 1
9258 6 2 1 1 14 3 1
9259 1 2 1 1 29 1 2
9259 2 1 1 1 32 2 2
9259 3 2 1 1 5 3 2
9260 1 1 1 1 35 1 2
9260 2 1 1 1 33 11 2
9261 1 1 1 1 47 1 1
9261 2 2 1 1 53 11 1
9262 1 2 2 1 61 1 1
9262 2 1 2 1 65 2 1
9262 3 1 2 1 22 3 1
9263 1 2 1 1 54 1 1
9263 2 1 1 2 25 3 1
9264 1 1 1 1 52 1 2
9264 2 2 1 1 62 2 2
9265 1 2 1 1 91 1 1
9265 2 1 1 1 94 2 1
9266 1 2 1 2 87 1 1
9266 2 1 1 2 94 2 1
9266 3 1 1 2 45 9 1
9266 4 2 1 1 34 10 1
9267 1 1 1 1 48 1 1
9267 2 2 1 1 47 2 1
9267 3 1 1 1 18 3 1
9267 4 2 1 1 15 3 1
9268 1 2 1 1 67 1 2
9268 2 1 1 1 67 2 2
9269 1 1 1 1 50 1 1
9269 2 2 1 1 49 2 1
9269 3 2 1 1 19 3 1
9270 1 1 1 1 55 1 1
9270 2 2 1 1 56 2 1
9271 1 1 1 1 64 1 2
9271 2 2 1 1 69 2 2
9272 1 2 1 1 39 1 1
9272 2 1 1 1 43 2 1
9273 1 1 1 1 42 1 1
9273 2 2 1 1 38 2 1
9273 3 1 1 1 3 3 1
9273 4 2 1 1 1 3 1
9274 1 2 7 2 33 1 1
9274 2 1 7 2 34 2 1
9275 1 1 4 1 21 1 1
9275 2 2 4 1 22 11 1
9275 3 2 4 1 22 11 1
9276 1 2 2 1 24 1 2
9276 2 1 2 1 9 3 2
9276 3 2 2 1 4 3 2
9277 1 1 1 1 78 1 1
9277 2 2 1 1 70 2 1
9278 1 1 1 1 72 1 1
9278 2 2 8 1 52 3 1
9278 3 1 8 1 50 12 1
9279 1 1 1 5 65 1 2
9279 2 2 1 5 63 2 2
9280 1 1 1 1 71 1 1
9280 2 2 1 1 67 2 1
9281 1 1 1 1 67 1 1
9281 2 1 1 1 6 3 1
9281 3 2 1 1 5 3 1
9281 4 1 1 1 5 3 1
9281 5 1 1 1 47 11 1
9282 1 2 1 3 81 1 2
9282 2 1 1 3 57 3 2
9283 1 2 1 1 25 1 1
9283 2 1 1 1 28 2 1
9283 3 1 1 1 3 3 1
9284 1 1 1 1 60 1 1
9284 2 2 1 1 50 2 1
9284 3 1 1 1 18 3 1
9285 1 1 1 1 49 1 1
9285 2 2 1 1 47 11 1
9285 3 2 1 1 20 12 1
9286 1 2 1 2 67 1 1
9286 2 2 1 2 13 9 1
9286 3 2 1 2 8 9 1
9286 4 2 1 2 5 9 1
9286 5 1 1 2 67 10 1
9286 6 2 1 2 37 10 1
9287 1 1 1 1 38 1 1
9287 2 2 1 1 10 3 1
9287 3 2 1 1 5 3 1
9288 1 2 1 1 27 1 2
9288 2 2 1 1 29 11 2
9288 3 2 1 1 29 11 2
9289 1 1 1 1 38 1 2
9289 2 1 1 1 14 3 2
9289 3 2 1 1 33 11 2
9290 1 1 2 1 34 1 2
9290 2 2 2 1 31 2 2
9290 3 2 2 1 5 3 2
9290 4 2 2 1 12 3 2
9291 1 1 1 1 56 1 1
9291 2 2 1 1 57 2 1
9291 3 2 1 1 15 3 1
9292 1 2 2 1 58 1 1
9292 2 1 2 1 19 3 1
9293 1 2 2 1 59 1 2
9293 2 2 2 1 14 9 2
9293 3 2 2 1 12 9 2
9294 1 1 1 1 67 1 1
9294 2 2 1 1 63 2 1
9295 1 2 1 1 44 1 2
9295 2 2 1 1 20 3 2
9296 1 2 1 1 68 1 1
9296 2 1 1 1 29 9 1
9297 1 1 1 1 43 1 1
9297 2 2 1 1 42 2 1
9297 3 2 1 1 17 3 1
9297 4 1 1 1 15 3 1
9297 5 1 1 1 23 3 1
9298 1 2 2 1 66 1 2
9298 2 2 2 1 94 5 2
9298 3 2 2 1 15 9 2
9299 1 2 1 1 73 1 1
9299 2 1 1 1 69 2 1
9300 1 2 1 1 54 1 1
9300 2 1 1 1 63 2 1
9301 1 1 1 1 41 1 1
9301 2 2 1 1 41 2 1
9301 3 1 1 1 9 3 1
