"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
1172 2 1 1 2 56 2 1 2 1 NA 53
1172 3 1 1 2 24 3 1 2 1 NA 53
1172 4 1 NA 2 17 3 1 2 1 NA 53
1173 2 1 2 1 18 4 NA 2 1 1 48
1173 3 1 2 1 15 4 NA 2 1 1 48
1173 4 2 1 1 60 12 NA 2 1 1 48
1174 2 1 1 1 42 2 1 2 1 1 39
1174 3 2 1 1 10 3 1 2 1 1 39
1174 4 2 1 NA 8 3 1 2 1 1 39
1174 5 1 1 1 6 3 1 2 1 1 39
1174 6 1 NA 1 4 3 1 2 1 1 39
1175 2 1 2 1 96 4 NA 1 2 NA 46
1175 3 1 2 1 31 13 NA 1 2 NA 46
1175 4 1 NA 1 36 12 NA 1 2 NA 46
1176 2 2 NA 1 58 2 1 1 NA 1 64
1177 2 2 NA NA 66 2 1 1 1 NA 70
1178 2 2 1 1 51 2 1 1 1 1 53
1178 3 2 1 1 22 3 1 1 1 1 53
1178 4 2 1 1 20 3 1 1 1 1 53
1179 2 1 NA 1 28 6 NA 1 1 1 35
1180 2 1 1 1 33 2 2 2 NA 1 32
1181 2 2 1 1 65 2 NA 1 1 NA 62
1182 2 2 1 1 68 2 NA 1 1 1 73
1183 2 1 1 NA 71 5 1 1 1 NA 34
1184 2 1 1 NA 67 2 1 2 1 1 64
1185 2 1 NA 1 81 2 1 2 1 1 22
1185 3 2 1 NA 73 8 1 2 1 1 22
1185 4 2 1 1 48 7 1 2 1 1 22
1185 5 1 1 1 59 6 1 2 1 1 22
1186 2 1 1 1 79 12 1 2 1 1 28
1186 3 1 1 1 79 6 1 2 1 1 28
1187 2 1 1 NA 54 2 1 2 1 1 55
1188 2 1 NA 4 29 2 1 1 NA 4 84
1189 2 2 1 1 60 7 1 1 1 NA 62
1189 3 2 1 1 19 11 1 1 1 NA 62
1190 2 2 1 1 47 2 1 1 1 1 51
1190 3 2 1 1 15 3 1 1 1 1 51
1191 2 1 1 1 81 5 NA 2 NA 1 39
1192 2 2 1 1 30 2 NA 1 1 NA 30
1192 3 2 1 1 4 3 NA 1 1 NA 30
1192 4 1 1 NA 1 3 NA 1 1 NA 30
1193 2 2 1 5 32 6 2 1 1 5 67
1193 3 2 NA 5 20 7 2 1 1 5 67
1193 4 1 1 5 10 9 2 1 1 5 67
1194 2 1 1 NA 74 2 1 2 1 1 76
1195 2 1 1 NA 37 7 NA 2 NA 1 86
1196 2 2 1 1 9 3 NA 2 NA 1 33
1197 2 2 1 1 88 2 1 2 1 1 41
1198 2 2 3 NA 46 2 NA 1 1 1 59
1198 3 1 3 1 24 3 NA 1 1 1 59
1198 4 1 3 1 21 3 NA 1 1 1 59
1198 5 2 3 NA 16 3 NA 1 1 1 59
1198 6 2 3 1 12 3 NA 1 1 1 59
1199 2 2 1 NA 64 2 1 1 1 1 75
1200 2 1 1 2 52 3 1 2 1 NA 71
1201 2 2 1 NA 71 2 NA 1 1 1 73
1202 2 1 1 1 8 5 NA 1 1 1 45
1202 3 2 1 1 36 12 NA 1 1 1 45
1203 2 2 1 1 70 2 1 1 1 1 70
1204 2 1 2 1 34 2 2 2 8 1 29
1205 2 2 NA 4 51 2 1 1 8 1 51
1205 3 1 7 4 21 3 1 1 8 1 51
1206 2 1 1 1 54 2 1 2 1 1 56
1206 3 2 1 1 28 3 1 2 1 1 56
1206 4 1 1 1 27 3 1 2 1 1 56
1207 2 1 6 NA 32 5 1 2 6 1 47
1207 3 1 6 1 35 9 1 2 6 1 47
1207 4 2 6 1 84 12 1 2 6 1 47
1208 2 2 NA NA 29 5 1 1 1 1 35
1209 2 2 1 1 39 2 1 1 1 1 34
1209 3 2 1 1 8 3 1 1 1 1 34
1209 4 1 1 1 5 3 1 1 1 1 34
1209 5 2 1 NA 2 3 1 1 1 1 34
1210 2 2 1 1 58 2 1 1 NA 1 65
1211 2 2 NA 1 20 6 NA 2 1 NA 23
1212 2 2 6 1 54 2 1 1 6 1 59
1212 3 1 6 NA 28 3 1 1 6 1 59
1212 4 2 6 1 24 3 1 1 6 1 59
1212 5 2 6 NA 15 3 1 1 6 1 59
1213 2 2 1 1 10 3 1 2 1 1 29
1213 3 1 NA NA 4 3 1 2 1 1 29
1214 2 2 NA 1 33 2 1 1 1 1 35
1215 2 1 1 2 72 2 NA 2 NA 2 73
1216 2 1 1 1 19 3 1 2 1 NA 46
1216 3 2 1 1 17 3 1 2 1 NA 46
1217 2 1 NA 1 14 4 1 2 1 1 56
1217 3 2 1 1 51 12 1 2 1 1 56
1218 2 2 8 1 32 3 NA 2 2 1 61
1218 3 2 NA 1 7 8 NA 2 2 1 61
1218 4 2 8 1 4 8 NA 2 2 1 61
1218 5 1 NA 1 27 13 NA 2 2 1 61
1219 2 2 1 NA 34 2 NA 1 NA 4 35
1219 3 1 2 1 2 4 NA 1 NA 4 35
1220 2 2 NA 1 46 2 1 1 1 1 46
1220 3 1 NA 1 26 3 1 1 1 1 46
1220 4 1 1 1 19 3 1 1 1 1 46
1220 5 2 NA 1 10 3 1 1 1 1 46
1220 6 1 1 1 72 7 1 1 1 1 46
1221 2 2 1 1 37 2 1 1 1 NA 37
1221 3 1 NA 1 13 3 1 1 1 NA 37
1221 4 2 1 1 7 3 1 1 1 NA 37
1222 2 2 1 1 49 2 1 1 1 1 55
1223 2 2 7 2 25 12 2 1 1 1 31
1224 2 2 1 NA 10 3 1 1 1 1 36
1224 3 1 1 1 7 3 1 1 1 1 36
1224 4 2 1 NA 32 12 1 1 1 1 36
1225 2 2 NA 1 31 2 1 1 1 1 32
1225 3 2 1 1 8 3 1 1 1 1 32
1225 4 1 1 1 4 3 1 1 1 1 32
1226 2 2 6 1 35 2 2 1 NA 1 42
1226 3 2 6 NA 10 3 2 1 NA 1 42
1226 4 2 6 1 55 9 2 1 NA 1 42
1227 2 1 4 1 62 2 2 2 4 1 61
1227 3 1 4 1 30 3 2 2 4 1 61
1228 2 1 3 NA 42 3 1 2 3 1 81
1229 2 2 1 1 60 2 1 1 1 1 60
1230 2 1 1 1 51 2 NA 2 NA 1 50
1230 3 1 NA 1 16 3 NA 2 NA 1 50
1230 4 1 1 NA 14 3 NA 2 NA 1 50
1231 2 2 1 NA 64 2 1 1 1 1 69
1232 2 2 1 1 72 2 1 1 NA 1 77
1233 2 2 1 NA 24 2 2 1 NA 1 26
1233 3 1 1 1 1 3 2 1 NA 1 26
1234 2 2 1 1 62 2 1 1 1 1 69
1235 2 1 NA 1 29 2 NA 2 1 1 31
1235 3 2 1 1 9 3 NA 2 1 1 31
1235 4 2 1 NA 1 3 NA 2 1 1 31
1236 2 2 1 1 33 2 1 1 1 1 36
1236 3 2 1 1 6 3 1 1 1 1 36
1237 2 2 1 1 69 2 1 1 1 1 73
1238 2 2 1 1 23 3 NA 2 NA 1 55
1239 2 2 1 1 38 8 1 1 1 1 50
1239 3 2 1 1 28 7 1 1 1 1 50
1239 4 1 1 1 29 11 1 1 1 1 50
1240 2 2 1 1 56 2 1 1 NA 1 63
1241 2 2 1 1 80 2 NA 1 1 1 30
1242 2 2 1 1 16 3 2 1 1 1 43
1243 2 2 1 1 30 9 NA 1 NA NA 85
1243 3 2 1 1 32 7 NA 1 NA NA 85
1243 4 2 1 NA 30 13 NA 1 NA NA 85
1244 2 2 1 1 67 2 NA 1 1 1 65
1245 2 1 NA NA 21 6 1 2 1 NA 34
1245 3 2 1 NA 43 2 1 2 1 NA 34
1246 2 2 1 1 53 2 2 1 1 2 45
1246 3 2 NA NA 17 3 2 1 1 2 45
1247 2 2 1 1 51 2 1 1 1 1 44
1247 3 1 1 1 19 3 1 1 1 1 44
1248 2 1 1 1 41 2 2 2 1 1 40
1248 3 1 1 1 6 3 2 2 1 1 40
1248 4 2 NA 1 3 3 2 2 1 1 40
1249 2 2 1 1 55 2 1 1 1 1 55
1249 3 2 NA 1 17 3 1 1 1 1 55
1250 2 2 1 1 52 2 NA 1 1 1 52
1250 3 1 1 1 21 3 NA 1 1 1 52
1251 2 2 1 NA 60 12 1 2 1 1 69
1252 2 2 NA NA 47 2 1 1 1 1 54
1253 2 2 1 NA 34 2 NA 1 1 1 37
1254 2 1 1 1 4 6 1 2 1 1 85
1255 2 2 NA 1 21 3 1 2 1 1 55
1256 2 1 1 1 13 3 2 2 1 NA 42
1256 3 1 1 1 46 12 2 2 1 NA 42
1257 2 1 NA 1 32 2 1 2 1 1 31
1257 3 1 1 1 1 3 1 2 1 1 31
1258 2 2 1 1 9 6 1 1 1 1 91
1259 2 2 2 1 90 5 2 1 NA 1 59
1260 2 2 NA NA 87 9 1 1 1 1 93
1261 2 2 1 1 53 7 1 2 1 1 95
1262 2 1 1 NA 15 3 1 1 1 1 59
1263 2 2 1 NA 46 2 1 1 1 1 50
1263 3 2 NA 1 9 3 1 1 1 1 50
1263 4 2 NA 1 7 3 1 1 1 1 50
1264 2 1 1 1 48 2 1 1 NA 1 25
1264 3 1 1 1 80 4 1 1 NA 1 25
1264 4 1 1 1 32 3 1 1 NA 1 25
1265 2 2 NA NA 23 12 NA 1 1 1 25
1266 2 2 1 1 80 2 NA 1 1 1 83
1267 2 2 NA 1 37 2 1 1 6 1 65
1267 3 2 6 1 8 3 1 1 6 1 65
1267 4 1 6 1 6 3 1 1 6 1 65
1268 2 1 1 1 45 2 NA 2 1 1 41
1268 3 2 1 1 13 3 NA 2 1 1 41
1268 4 2 1 1 8 3 NA 2 1 1 41
1269 2 2 1 4 54 2 1 1 1 NA 60
1269 3 2 1 NA 25 3 1 1 1 NA 60
1269 4 2 NA 4 81 7 1 1 1 NA 60
1269 5 1 1 NA 2 8 1 1 1 NA 60
1269 6 1 1 NA 25 10 1 1 1 NA 60
1270 2 2 1 1 75 2 NA 1 NA 1 79
1271 2 2 1 1 53 2 1 1 1 1 66
1271 3 1 NA 1 30 3 1 1 1 1 66
1272 2 1 1 1 70 2 1 2 1 1 69
1273 2 2 1 1 40 2 NA 1 NA 1 44
1273 3 1 1 NA 13 3 NA 1 NA 1 44
1273 4 2 1 1 11 3 NA 1 NA 1 44
1274 2 2 NA 1 34 2 1 1 1 1 35
1274 3 1 1 1 9 3 1 1 1 1 35
1274 4 1 1 1 7 3 1 1 1 1 35
1274 5 1 1 1 4 3 1 1 1 1 35
1274 6 2 1 1 1 3 1 1 1 1 35
1275 2 2 1 1 17 3 2 1 1 1 42
1276 2 1 1 1 67 2 1 2 1 NA 66
1277 2 1 1 1 85 2 1 2 1 NA 80
1277 3 1 1 NA 48 3 1 2 1 NA 80
1278 2 2 1 1 26 2 1 1 NA 1 29
1278 3 1 1 1 2 3 1 1 NA 1 29
1279 2 1 1 1 21 3 2 2 1 1 58
1280 2 2 1 1 12 3 2 2 1 1 32
1280 3 1 1 1 32 12 2 2 1 1 32
1281 2 2 1 1 40 3 NA 1 1 1 69
1282 2 1 NA 1 23 12 2 2 NA 1 23
1283 2 1 1 2 65 10 2 1 1 2 86
1283 3 2 1 2 81 4 2 1 1 2 86
1283 4 2 NA 2 42 10 2 1 1 2 86
1284 2 2 1 1 65 2 1 1 1 1 70
1285 2 2 NA 1 12 7 NA 2 1 NA 89
1286 2 2 1 3 67 2 1 1 1 NA 66
1287 2 2 1 1 20 9 1 2 1 1 64
1288 2 1 2 1 61 2 NA 2 2 NA 59
1289 2 2 NA 1 62 2 1 1 1 NA 64
1290 2 1 1 NA 38 10 NA 2 1 1 55
1290 3 2 1 1 20 2 NA 2 1 1 55
1290 4 2 1 NA 56 13 NA 2 1 1 55
1291 2 2 NA 1 89 2 1 1 NA NA 90
1291 3 1 NA NA 53 3 1 1 NA NA 90
1292 2 2 NA 1 74 2 1 1 1 1 73
1293 2 1 1 1 31 3 1 1 1 1 65
1294 2 2 1 1 20 3 1 2 1 1 61
1295 2 1 1 2 3 3 2 2 1 NA 23
1295 3 2 NA 2 1 3 2 2 1 NA 23
1295 4 1 1 NA 28 12 2 2 1 NA 23
1296 2 1 NA NA 60 9 NA 2 1 1 38
1296 3 1 8 2 60 12 NA 2 1 1 38
1296 4 2 8 2 41 3 NA 2 1 1 38
1296 5 2 NA 3 4 7 NA 2 1 1 38
1297 2 1 1 1 66 2 NA 2 NA 1 54
1297 3 2 1 1 32 3 NA 2 NA 1 54
1298 2 1 1 1 49 2 1 2 1 1 45
1298 3 2 NA 1 14 3 1 2 1 1 45
1299 2 1 1 1 40 2 1 2 1 1 42
1299 3 1 1 1 10 3 1 2 1 1 42
1300 2 1 NA NA 3 4 2 2 1 1 52
1300 3 2 1 1 41 12 2 2 1 1 52
1300 4 2 1 1 23 13 2 2 1 1 52
1301 2 1 1 1 45 2 1 2 1 NA 43
1301 3 2 NA 1 14 3 1 2 1 NA 43
1301 4 2 1 NA 10 3 1 2 1 NA 43
1302 2 2 1 1 63 2 2 1 1 1 68
1302 3 1 1 1 24 3 2 1 1 1 68
1302 4 1 2 1 28 12 2 1 1 1 68
1303 2 1 1 1 9 3 1 1 1 1 38
1303 3 1 1 1 6 3 1 1 1 1 38
1304 2 2 1 NA 41 2 NA 1 1 NA 48
1304 3 1 NA 1 17 3 NA 1 1 NA 48
1304 4 2 1 1 15 3 NA 1 1 NA 48
1305 2 1 1 1 57 6 1 1 1 1 63
1305 3 2 1 1 76 13 1 1 1 1 63
1306 2 1 1 1 4 9 1 1 1 NA 71
1306 3 1 NA 1 69 2 1 1 1 NA 71
1306 4 2 1 1 35 9 1 1 1 NA 71
1307 2 2 NA 1 64 2 NA 1 NA 1 66
1308 2 1 2 1 25 3 2 2 2 1 52
1309 2 2 1 1 22 9 NA 1 1 1 24
1309 3 2 1 1 15 8 NA 1 1 1 24
1310 2 1 1 1 61 9 1 2 1 1 32
1310 3 1 1 1 71 4 1 2 1 1 32
1311 2 2 1 1 72 2 1 1 1 NA 75
1312 2 1 1 1 6 7 NA 2 NA 1 91
1313 2 1 1 1 48 8 NA 1 NA 1 45
1313 3 1 1 1 26 12 NA 1 NA 1 45
1313 4 2 NA 1 44 10 NA 1 NA 1 45
1313 5 1 NA 1 84 2 NA 1 NA 1 45
1314 2 1 6 1 34 2 2 2 6 1 39
1314 3 1 NA NA 1 3 2 2 6 1 39
1315 2 1 1 1 1 9 1 2 1 1 28
1315 3 1 NA 1 9 7 1 2 1 1 28
1315 4 2 1 NA 14 4 1 2 1 1 28
1315 5 1 NA 1 9 10 1 2 1 1 28
1316 2 2 1 1 30 2 NA 1 1 1 29
1316 3 1 NA 1 3 3 NA 1 1 1 29
1317 2 1 4 1 17 9 1 2 4 1 24
1318 2 1 1 1 41 2 1 2 1 1 41
1318 3 2 1 1 20 3 1 2 1 1 41
1318 4 1 1 1 17 3 1 2 1 1 41
1319 2 1 NA 1 74 3 1 1 NA 1 36
1319 3 1 1 1 40 6 1 1 NA 1 36
1320 2 2 1 NA 70 12 1 1 1 1 73
1321 2 2 NA 1 26 3 1 2 1 NA 58
1322 2 1 1 1 25 7 1 2 1 1 21
1322 3 2 NA 1 61 5 1 2 1 1 21
1323 2 2 1 NA 29 2 1 1 6 1 38
1323 3 1 8 1 1 3 1 1 6 1 38
1324 2 1 1 1 11 8 2 2 1 1 64
1324 3 1 1 NA 41 12 2 2 1 1 64
1325 2 2 1 NA 46 2 1 1 1 1 50
1325 3 1 1 1 8 3 1 1 1 1 50
1326 2 2 NA 4 78 4 1 2 8 NA 37
1327 2 2 1 1 78 2 NA 1 1 1 84
1328 2 2 NA 1 48 2 NA 1 1 1 58
1328 3 1 NA 1 18 3 NA 1 1 1 58
1328 4 2 1 1 16 3 NA 1 1 1 58
1329 2 2 1 NA 54 3 1 1 1 NA 44
1329 3 1 1 1 70 8 1 1 1 NA 44
1330 2 2 1 1 68 3 1 1 NA NA 27
1330 3 2 1 1 4 13 1 1 NA NA 27
1331 2 1 7 2 34 2 NA 2 NA 2 37
1331 3 2 NA 2 6 3 NA 2 NA 2 37
1331 4 1 7 2 1 3 NA 2 NA 2 37
1332 2 2 1 1 39 2 NA 1 1 1 46
1333 2 2 NA 1 79 8 2 2 3 1 62
1333 3 2 3 1 94 13 2 2 3 1 62
1334 2 2 NA 1 29 2 1 1 NA NA 29
1334 3 2 1 1 7 3 1 1 NA NA 29
1334 4 2 1 1 4 3 1 1 NA NA 29
1335 2 2 1 1 90 6 1 1 1 1 66
1335 3 2 1 1 2 2 1 1 1 1 66
1336 2 2 6 1 4 3 2 2 6 1 46
1337 2 2 1 1 44 2 NA 1 1 NA 44
1337 3 1 1 1 16 3 NA 1 1 NA 44
1337 4 2 NA 1 15 3 NA 1 1 NA 44
1338 2 1 1 1 40 3 2 2 NA 1 82
1339 2 2 NA 1 41 2 1 1 1 NA 44
1339 3 1 1 NA 12 3 1 1 1 NA 44
1339 4 2 1 1 9 3 1 1 1 NA 44
1339 5 1 1 1 7 3 1 1 1 NA 44
1340 2 1 1 1 11 3 NA 2 1 NA 27
1340 3 2 1 NA 4 3 NA 2 1 NA 27
1340 4 2 1 1 1 3 NA 2 1 NA 27
1341 2 2 2 NA 55 2 2 1 NA 1 57
1342 2 1 1 1 46 8 1 1 1 1 66
1343 2 2 2 1 47 2 1 1 2 1 44
1343 3 1 NA 1 16 3 1 1 2 1 44
1343 4 2 2 1 21 4 1 1 2 1 44
1343 5 1 2 1 23 5 1 1 2 1 44
1344 2 1 2 1 55 2 1 2 2 1 58
1345 2 1 1 NA 45 2 1 2 NA 1 45
1345 3 1 1 1 16 3 1 2 NA 1 45
1345 4 2 1 1 14 3 1 2 NA 1 45
1346 2 1 2 1 91 5 2 2 2 1 85
1346 3 1 2 1 16 12 2 2 2 1 85
1347 2 1 1 NA 16 3 2 1 1 1 41
1347 3 1 1 1 13 3 2 1 1 1 41
1347 4 2 NA 1 51 11 2 1 1 1 41
1348 2 2 1 1 63 12 NA 1 7 1 58
1349 2 1 1 1 68 10 2 2 1 1 39
1349 3 2 NA 1 31 2 2 2 1 1 39
1349 4 1 1 NA 82 12 2 2 1 1 39
1350 2 2 NA 1 54 2 1 1 NA NA 53
1351 2 1 NA 1 34 2 1 2 1 1 34
1351 3 1 1 NA 8 3 1 2 1 1 34
1351 4 2 NA 1 4 3 1 2 1 1 34
1352 2 1 7 2 36 4 1 2 8 NA 46
1353 2 2 1 1 49 2 1 1 1 1 51
1353 3 2 1 NA 19 3 1 1 1 1 51
1353 4 1 1 1 14 3 1 1 1 1 51
1354 2 2 1 1 37 6 1 1 1 1 41
1354 3 1 1 1 42 9 1 1 1 1 41
1355 2 1 1 1 51 2 1 2 NA 1 59
1356 2 2 1 1 43 2 1 1 NA 1 46
1356 3 1 1 1 5 3 1 1 NA 1 46
1356 4 1 1 NA 3 3 1 1 NA 1 46
1357 2 2 NA 1 58 2 1 1 1 1 60
1358 2 2 1 2 69 2 1 1 1 1 72
1359 2 2 1 1 94 7 2 2 1 1 65
1360 2 1 2 1 94 2 1 2 2 NA 87
1361 2 2 1 NA 23 2 2 1 1 1 24
1362 2 1 1 1 2 8 1 2 1 1 55
1362 3 1 1 1 74 5 1 2 1 1 55
1362 4 2 1 NA 83 7 1 2 1 1 55
1362 5 1 1 1 64 2 1 2 1 1 55
1363 2 1 1 1 62 2 1 2 1 1 58
1364 2 2 4 1 68 2 1 1 4 1 66
1365 2 1 1 NA 43 5 2 2 1 NA 47
1365 3 1 NA 2 63 13 2 2 1 NA 47
1366 2 2 1 1 48 2 1 1 NA 1 52
1366 3 2 1 NA 20 3 1 1 NA 1 52
1366 4 2 1 NA 16 3 1 1 NA 1 52
1367 2 1 NA NA 44 12 1 1 1 1 54
1368 2 2 NA NA 39 3 NA 2 1 1 61
1368 3 1 1 1 20 8 NA 2 1 1 61
1369 2 2 1 3 45 2 1 1 1 1 43
1369 3 2 NA 1 16 3 1 1 1 1 43
1369 4 2 1 1 6 3 1 1 1 1 43
1369 5 1 1 1 4 3 1 1 1 1 43
1369 6 1 1 NA 4 3 1 1 1 1 43
1370 2 1 1 1 35 2 2 2 1 1 34
1370 3 1 NA 1 12 3 2 2 1 1 34
1370 4 2 1 1 9 3 2 2 1 1 34
1371 2 2 1 NA 35 2 2 1 NA 2 49
1371 3 2 NA 2 17 3 2 1 NA 2 49
1371 4 1 1 2 16 3 2 1 NA 2 49
1372 2 2 1 1 39 2 1 1 1 1 38
1372 3 2 NA 1 1 3 1 1 1 1 38
1373 2 1 NA 1 58 2 NA 2 NA 1 59
1374 2 2 NA 1 78 10 NA 2 NA 1 84
1374 3 1 1 1 81 9 NA 2 NA 1 84
1375 2 2 1 1 2 3 2 2 1 1 36
1376 2 1 NA 2 42 11 1 1 8 1 46
1376 3 2 7 2 82 12 1 1 8 1 46
1376 4 1 9 2 86 5 1 1 8 1 46
1376 5 2 9 2 19 9 1 1 8 1 46
1377 2 2 1 1 65 12 2 1 1 NA 69
1378 2 1 NA 5 44 2 NA 1 8 5 23
1379 2 2 1 1 62 2 NA 1 1 1 61
1380 2 2 1 1 33 3 1 1 1 1 71
1380 3 2 1 NA 1 8 1 1 1 1 71
1381 2 2 1 1 71 5 1 1 1 1 60
1382 2 2 1 1 28 2 2 1 1 NA 26
1383 2 2 NA 1 86 2 1 1 1 1 88
1384 2 1 1 1 49 3 1 2 1 1 85
1385 2 2 1 1 51 3 1 1 1 1 76
1385 3 1 1 1 18 4 1 1 1 1 76
1386 2 1 1 1 29 2 1 2 1 NA 33
1386 3 1 1 1 2 3 1 2 1 NA 33
1387 2 2 2 NA 24 3 1 2 2 1 45
1387 3 1 NA NA 21 3 1 2 2 1 45
1387 4 2 2 1 18 3 1 2 2 1 45
1388 2 1 1 1 32 8 1 2 1 1 22
1389 2 2 NA 1 33 2 2 1 1 1 35
1389 3 2 1 1 3 3 2 1 1 1 35
1390 2 1 1 NA 62 2 NA 2 1 1 55
1391 2 2 1 1 18 3 NA 2 1 1 43
1391 3 2 1 1 13 3 NA 2 1 1 43
1392 2 2 1 NA 49 2 1 1 1 1 44
1393 2 1 1 1 33 12 1 2 1 1 30
1394 2 2 1 1 50 8 1 2 1 1 31
1395 2 1 1 1 23 6 1 2 NA 1 26
1395 3 2 NA 1 55 7 1 2 NA 1 26
1395 4 1 1 1 52 7 1 2 NA 1 26
1395 5 2 NA 1 25 12 1 2 NA 1 26
1396 2 2 8 1 27 2 1 1 1 NA 29
1396 3 1 8 NA 1 3 1 1 1 NA 29
1397 2 1 1 1 54 2 1 1 1 1 51
1398 2 2 2 NA 90 5 2 2 NA NA 32
1399 2 1 1 1 45 2 1 2 1 1 45
1400 2 2 2 1 36 3 NA 1 2 NA 58
1400 3 1 8 1 18 8 NA 1 2 NA 58
1400 4 2 2 1 17 8 NA 1 2 NA 58
1400 5 2 2 1 14 8 NA 1 2 NA 58
1400 6 1 2 1 11 8 NA 1 2 NA 58
1401 2 1 2 1 29 3 2 1 2 NA 48
1401 3 2 2 1 21 5 2 1 2 NA 48
1401 4 2 2 1 51 12 2 1 2 NA 48
1402 2 2 1 1 60 2 1 1 1 1 64
1403 2 1 NA NA 42 2 1 2 7 2 44
1403 3 1 8 NA 2 3 1 2 7 2 44
1404 2 2 1 1 78 6 1 1 NA 1 32
1405 2 1 1 NA 64 2 NA 2 1 1 55
1406 2 2 1 1 61 2 NA 1 1 1 61
1407 2 1 1 NA 70 2 1 2 1 1 67
1408 2 1 1 NA 74 2 1 2 NA 1 67
1408 3 2 1 1 33 3 1 2 NA 1 67
1409 2 2 2 1 53 2 1 1 2 1 52
1409 3 1 2 NA 23 3 1 1 2 1 52
1410 2 2 NA 1 47 2 2 1 NA 1 53
1410 3 1 1 1 16 3 2 1 NA 1 53
1411 2 2 NA 5 72 2 1 1 NA 5 74
1412 2 2 NA 1 32 12 2 2 1 1 71
1412 3 2 NA 1 61 7 2 2 1 1 71
1412 4 2 NA 1 74 8 2 2 1 1 71
1412 5 2 1 NA 33 12 2 2 1 1 71
1413 2 2 NA 1 71 2 NA 1 1 1 73
1414 2 1 NA 1 67 2 1 2 1 1 60
1415 2 1 1 1 90 9 1 2 1 1 19
1415 3 1 1 1 88 5 1 2 1 1 19
1416 2 2 1 1 14 3 1 1 1 1 37
1416 3 2 NA 1 8 3 1 1 1 1 37
1416 4 2 NA 1 35 11 1 1 1 1 37
1417 2 2 1 NA 51 2 1 1 1 1 53
1418 2 1 1 2 51 2 1 2 1 NA 48
1419 2 2 NA 1 59 2 1 1 1 NA 59
1420 2 2 NA 1 77 8 1 1 1 1 20
1421 2 1 1 5 15 3 NA 2 7 NA 38
1421 3 2 7 NA 9 3 NA 2 7 NA 38
1422 2 1 1 1 48 12 2 1 1 1 37
1423 2 2 NA 2 61 11 NA 2 1 2 26
1423 3 2 1 2 22 13 NA 2 1 2 26
1423 4 1 NA 2 49 4 NA 2 1 2 26
1424 2 1 1 1 55 3 2 1 1 NA 88
1425 2 2 1 NA 29 2 1 1 1 NA 32
1426 2 2 1 NA 40 9 2 1 1 1 45
1426 3 1 1 1 20 3 2 1 1 1 45
1426 4 2 NA NA 12 3 2 1 1 1 45
1426 5 1 1 1 61 8 2 1 1 1 45
1427 2 1 8 5 48 7 1 1 2 NA 59
1428 2 1 NA 1 22 8 1 1 1 1 42
1428 3 1 1 1 55 4 1 1 1 1 42
1429 2 2 1 1 48 2 1 1 NA 1 49
1430 2 1 2 1 56 12 NA 2 1 1 41
1431 2 2 NA 1 40 7 1 1 1 1 86
1432 2 2 6 1 27 12 2 1 1 1 28
1433 2 2 1 1 79 2 NA 1 NA 1 82
1434 2 1 1 1 57 2 1 2 1 1 55
1435 2 2 1 NA 51 2 1 1 1 1 52
1435 3 1 NA 1 15 3 1 1 1 1 52
1436 2 1 1 1 59 2 NA 2 1 1 59
1437 2 2 1 1 74 2 1 1 1 1 80
1437 3 2 1 1 44 5 1 1 1 1 80
1438 2 1 NA NA 38 2 2 2 NA 1 34
1438 3 2 1 1 12 3 2 2 NA 1 34
1438 4 2 1 1 7 3 2 2 NA 1 34
1439 2 2 1 1 57 2 1 1 NA 1 57
1440 2 2 2 NA 50 7 NA 2 2 1 32
1441 2 1 NA 1 36 2 NA 2 NA 1 33
1441 3 2 1 1 3 3 NA 2 NA 1 33
1441 4 2 1 NA 1 3 NA 2 NA 1 33
1442 2 2 1 1 81 2 1 1 1 1 86
1443 2 1 NA 1 48 2 1 2 NA 1 49
1444 2 2 1 1 28 3 1 2 1 NA 54
1444 3 2 1 1 3 8 1 2 1 NA 54
1445 2 2 1 1 24 12 NA 1 NA NA 25
1446 2 1 7 2 20 3 2 1 7 2 47
1446 3 2 NA 2 46 11 2 1 7 2 47
1447 2 2 1 1 61 5 1 2 1 1 36
1447 3 2 1 1 35 8 1 2 1 1 36
1447 4 1 1 1 14 9 1 2 1 1 36
1448 2 1 1 1 49 5 1 2 1 1 47
1449 2 1 2 1 55 11 2 1 NA NA 59
1450 2 2 1 1 88 3 1 1 NA 1 66
1451 2 1 8 NA 72 8 1 1 7 5 49
1451 3 1 7 5 5 8 1 1 7 5 49
1452 2 2 NA NA 88 2 2 1 NA 1 88
1453 2 1 1 2 56 2 1 2 NA 2 55
1454 2 1 7 2 21 6 NA 1 7 NA 31
1454 3 2 7 2 17 6 NA 1 7 NA 31
1454 4 1 7 2 9 6 NA 1 7 NA 31
1454 5 2 7 NA 38 11 NA 1 7 NA 31
1455 2 2 1 1 50 2 1 1 1 1 50
1455 3 2 1 1 16 3 1 1 1 1 50
1456 2 2 NA 1 39 2 1 1 1 1 44
1456 3 1 1 1 16 11 1 1 1 1 44
1456 4 2 1 1 13 11 1 1 1 1 44
1456 5 2 1 NA 11 11 1 1 1 1 44
1457 2 2 1 NA 34 2 1 1 1 1 37
1457 3 2 NA 1 2 3 1 1 1 1 37
1457 4 1 3 5 6 4 1 1 1 1 37
1458 2 2 1 1 44 2 1 1 NA 1 55
