"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
2536 2 1 8 1 49 2 2
2536 3 2 8 1 14 3 2
2536 4 1 8 1 12 3 2
2536 5 2 8 1 6 3 2
2537 1 1 2 1 44 1 1
2537 2 2 1 1 41 2 1
2537 3 2 8 1 8 3 1
2537 4 2 8 1 2 3 1
2538 1 1 1 1 37 1 1
2538 2 2 1 1 36 2 1
2538 3 2 1 1 8 3 1
2538 4 1 1 1 6 3 1
2539 1 2 1 1 23 1 2
2539 2 2 1 1 24 11 2
2540 1 1 1 4 63 1 2
2540 2 2 1 4 59 2 2
2541 1 2 1 1 28 1 1
2541 2 1 1 1 3 3 1
2541 3 2 1 1 53 5 1
2542 1 2 1 1 62 1 1
2542 2 1 1 1 39 3 1
2543 1 1 1 1 32 1 1
2543 2 2 1 1 28 2 1
2543 3 1 1 1 9 3 1
2543 4 1 1 1 5 3 1
2544 1 2 1 1 41 1 1
2544 2 1 1 1 41 2 1
2544 3 2 1 1 10 3 1
2544 4 2 1 1 9 3 1
2545 1 2 1 1 51 1 1
2545 2 1 1 1 52 2 1
2546 1 2 3 1 69 1 1
2546 2 1 3 1 69 2 1
2547 1 1 2 1 69 1 2
2547 2 2 2 1 55 11 2
2548 1 1 1 1 41 1 2
2548 2 2 1 1 46 2 2
2548 3 2 1 1 8 3 2
2548 4 1 1 1 6 3 2
2549 1 1 2 1 37 1 1
2549 2 2 2 1 3 3 1
2550 1 1 1 1 60 1 1
2550 2 2 1 1 79 5 1
2551 1 1 1 1 85 1 2
2551 2 2 1 1 80 2 2
2552 1 2 1 1 74 1 1
2552 2 1 1 1 80 2 1
2553 1 1 1 1 52 1 1
2553 2 2 1 1 52 2 1
2554 1 1 8 1 32 1 2
2554 2 2 8 1 32 2 2
2555 1 2 2 1 25 1 2
2555 2 2 2 1 5 3 2
2556 1 2 1 1 62 1 1
2556 2 1 1 1 67 2 1
2557 1 2 8 1 28 1 2
2557 2 2 8 1 6 3 2
2558 1 1 1 5 36 1 1
2558 2 2 1 2 31 2 1
2558 3 2 1 2 1 3 1
2559 1 1 1 1 71 1 1
2559 2 2 1 2 60 2 1
2560 1 1 1 1 64 1 2
2560 2 1 1 1 25 3 2
2561 1 2 2 1 55 1 2
2561 2 1 2 1 69 2 2
2561 3 2 2 1 33 3 2
2561 4 1 2 1 23 3 2
2562 1 2 1 1 53 1 1
2562 2 1 1 1 48 2 1
2562 3 2 1 1 11 3 1
2563 1 2 1 1 75 1 1
2563 2 1 1 1 82 2 1
2563 3 1 1 1 51 3 1
2564 1 1 6 1 40 1 1
2564 2 1 6 1 32 7 1
2564 3 2 6 1 61 5 1
2565 1 2 2 1 60 1 2
2565 2 2 2 1 56 11 2
2566 1 2 1 3 53 1 1
2566 2 1 1 3 16 3 1
2567 1 1 7 3 21 1 2
2567 2 2 1 1 20 11 2
2568 1 1 1 1 74 1 1
2568 2 2 1 1 71 2 1
2569 1 1 1 1 53 1 2
2569 2 2 7 5 55 2 2
2569 3 1 7 5 11 9 2
2570 1 2 2 1 66 1 2
2570 2 1 2 1 25 3 2
2571 1 1 1 1 34 1 1
2571 2 2 1 1 32 2 1
2572 1 2 1 1 83 1 1
2572 2 1 1 1 82 2 1
2573 1 1 1 1 86 1 2
2573 2 1 1 1 57 11 2
2574 1 2 2 1 29 1 2
2574 2 1 2 1 30 2 2
2575 1 1 1 1 61 1 1
2575 2 2 1 1 63 2 1
2576 1 2 1 1 54 1 1
2576 2 2 1 1 94 5 1
2577 1 1 1 1 59 1 1
2577 2 2 1 1 57 2 1
2577 3 1 1 1 19 3 1
2577 4 2 1 1 21 12 1
2578 1 1 1 1 39 1 1
2578 2 2 1 1 45 2 1
2578 3 1 1 1 7 3 1
2579 1 1 1 1 61 1 1
2579 2 2 1 1 51 11 1
2580 1 1 1 1 52 1 1
2580 2 2 1 1 48 2 1
2580 3 2 1 1 19 3 1
2581 1 2 1 1 30 1 2
2581 2 1 1 1 31 11 2
2582 1 1 1 1 42 1 1
2582 2 2 1 1 38 2 1
2582 3 1 1 1 3 3 1
2582 4 1 1 1 3 3 1
2583 1 2 1 1 60 1 1
2583 2 1 1 1 60 2 1
2584 1 1 1 1 57 1 1
2584 2 2 1 1 60 2 1
2584 3 2 1 1 27 3 1
2584 4 1 1 1 25 3 1
2585 1 2 1 1 46 1 2
2585 2 1 1 1 23 3 2
2585 3 1 1 1 14 3 2
2586 1 2 1 1 27 1 1
2586 2 2 1 1 5 3 1
2586 3 1 1 1 16 7 1
2586 4 2 1 1 53 5 1
2586 5 1 1 1 50 10 1
2587 1 2 1 1 29 1 2
2587 2 1 1 1 33 11 2
2588 1 2 7 3 57 1 1
2588 2 1 1 3 57 2 1
2588 3 1 1 3 18 3 1
2589 1 2 1 1 43 1 2
2589 2 1 1 1 42 2 2
2589 3 1 1 1 19 3 2
2590 1 2 2 1 78 1 2
2590 2 2 2 1 58 3 2
2591 1 1 1 1 52 1 1
2591 2 2 1 1 50 2 1
2591 3 1 1 1 17 3 1
2591 4 2 1 1 14 3 1
2592 1 2 1 1 38 1 2
2592 2 1 8 1 16 3 2
2593 1 1 1 1 58 1 1
2593 2 2 1 1 56 2 1
2594 1 1 1 1 33 1 1
2594 2 2 1 1 33 2 1
2594 3 1 1 1 2 3 1
2595 1 1 1 5 43 1 1
2595 2 2 1 3 43 2 1
2595 3 1 1 5 16 3 1
2595 4 1 1 3 12 3 1
2596 1 1 1 1 63 1 1
2596 2 2 1 1 64 2 1
2597 1 1 3 1 45 1 1
2597 2 2 3 1 50 2 1
2597 3 2 3 1 19 3 1
2597 4 2 3 1 15 3 1
2598 1 2 1 1 28 1 2
2598 2 1 1 1 26 2 2
2599 1 2 1 1 36 1 1
2599 2 1 1 1 35 2 1
2599 3 2 1 1 9 3 1
2599 4 1 1 1 5 3 1
2600 1 1 1 1 61 1 1
2600 2 2 1 1 59 2 1
2601 1 2 1 1 23 1 2
2601 2 2 1 1 24 11 2
2601 3 2 1 1 22 11 2
2602 1 1 1 1 32 1 2
2602 2 2 1 1 31 2 2
2603 1 1 1 2 55 1 1
2603 2 2 1 2 55 11 1
2604 1 1 1 1 71 1 1
2604 2 2 1 1 70 2 1
2605 1 2 1 1 51 1 1
2605 2 2 1 1 29 3 1
2605 3 2 1 1 9 9 1
2605 4 1 1 1 6 9 1
2606 1 1 1 1 28 1 1
2606 2 2 1 1 22 2 1
2607 1 1 1 5 65 1 1
2607 2 2 1 5 82 5 1
2608 1 1 1 1 77 1 1
2608 2 2 1 1 83 2 1
2609 1 2 2 1 48 1 2
2609 2 2 2 1 20 3 2
2609 3 2 2 1 17 3 2
2609 4 2 2 1 11 3 2
2609 5 2 2 1 6 3 2
2609 6 2 2 1 71 5 2
2610 1 1 1 1 33 1 2
2610 2 2 1 1 33 11 2
2611 1 2 2 1 66 1 2
2611 2 1 2 1 50 3 2
2611 3 1 2 1 49 3 2
2611 4 2 2 1 15 9 2
2612 1 2 1 3 44 1 2
2612 2 1 1 3 43 2 2
2613 1 1 3 1 58 1 1
2613 2 1 8 1 20 3 1
2613 3 1 1 1 26 10 1
2613 4 1 1 1 5 10 1
2614 1 2 8 5 51 1 1
2614 2 1 8 5 10 3 1
2615 1 1 2 1 65 1 1
2615 2 2 2 1 67 2 1
2615 3 1 2 1 34 3 1
2616 1 2 2 1 54 1 1
2616 2 1 2 1 56 2 1
2616 3 2 2 1 34 3 1
2616 4 2 2 1 27 3 1
2616 5 1 2 1 26 3 1
2617 1 2 2 1 31 1 2
2617 2 2 2 1 11 3 2
2617 3 1 2 1 9 3 2
2617 4 2 2 1 6 3 2
2618 1 2 1 1 31 1 1
2618 2 1 1 1 34 2 1
2618 3 2 1 1 7 3 1
2618 4 1 1 1 2 3 1
2619 1 2 1 1 56 1 1
2619 2 1 1 1 60 2 1
2620 1 2 1 1 22 1 2
2620 2 1 1 5 4 3 2
2621 1 2 1 1 27 1 2
2621 2 1 1 2 28 2 2
2622 1 1 1 1 52 1 1
2622 2 2 1 1 62 2 1
2623 1 1 1 1 27 1 1
2623 2 2 1 1 1 3 1
2623 3 2 1 1 23 11 1
2624 1 1 8 1 31 1 1
2624 2 2 8 1 28 2 1
2625 1 1 2 1 75 1 1
2625 2 2 2 1 74 2 1
2626 1 1 1 2 35 1 2
2626 2 2 1 5 42 2 2
2626 3 1 1 2 9 3 2
2626 4 1 1 2 2 3 2
2627 1 1 1 1 45 1 1
2627 2 2 1 1 47 2 1
2627 3 2 1 1 14 3 1
2628 1 1 1 1 72 1 1
2628 2 2 1 1 67 2 1
2629 1 2 1 1 39 1 1
2629 2 1 1 1 47 2 1
2629 3 1 1 1 18 3 1
2629 4 2 1 1 14 3 1
2629 5 1 1 1 5 3 1
2630 1 1 1 1 53 1 1
2630 2 2 1 1 46 11 1
2630 3 1 1 1 20 12 1
2631 1 1 1 1 60 1 1
2631 2 2 1 1 60 2 1
2631 3 1 1 1 32 3 1
2632 1 1 1 1 64 1 1
2632 2 2 1 1 63 2 1
2633 1 1 1 1 61 1 1
2633 2 2 1 1 59 2 1
2634 1 1 1 5 35 1 2
2634 2 1 1 5 26 7 2
2634 3 2 1 5 36 10 2
2635 1 2 7 2 33 1 2
2635 2 2 7 2 14 3 2
2635 3 2 7 2 9 3 2
2635 4 2 7 2 1 3 2
2636 1 1 1 1 41 1 1
2636 2 2 1 1 43 2 1
2636 3 1 1 1 14 3 1
2637 1 2 1 1 69 1 2
2637 2 1 1 1 71 2 2
2637 3 1 1 1 66 7 2
2638 1 2 1 1 57 1 1
2638 2 2 1 1 35 3 1
2638 3 1 1 1 10 9 1
2639 1 2 1 1 73 1 2
2639 2 1 1 1 65 12 2
2640 1 2 6 1 66 1 1
2640 2 1 6 1 38 3 1
2640 3 2 6 1 36 3 1
2641 1 1 1 1 41 1 2
2641 2 2 1 1 41 2 2
2641 3 1 1 1 8 3 2
2641 4 2 1 1 6 3 2
2641 5 2 1 1 4 3 2
2642 1 2 1 1 35 1 2
2642 2 2 1 1 11 3 2
2642 3 1 1 1 9 3 2
2642 4 2 1 1 8 3 2
2642 5 1 1 1 5 3 2
2643 1 1 1 1 56 1 1
2643 2 2 1 1 56 2 1
2644 1 2 1 1 46 1 1
2644 2 1 1 1 49 2 1
2644 3 2 1 1 18 3 1
2644 4 1 1 1 13 3 1
2645 1 1 1 1 30 1 1
2645 2 2 8 1 30 2 1
2646 1 2 1 1 26 1 1
2646 2 1 1 1 27 2 1
2646 3 1 1 1 1 3 1
2647 1 2 1 1 71 1 1
2647 2 1 1 1 71 2 1
2647 3 2 1 1 9 9 1
2648 1 1 8 1 75 1 1
2648 2 2 1 1 72 2 1
2648 3 1 1 1 40 3 1
2648 4 2 1 1 81 11 1
2649 1 2 1 2 48 1 2
2649 2 1 1 2 54 2 2
2649 3 2 1 2 25 3 2
2649 4 2 1 2 19 3 2
2650 1 1 1 1 49 1 1
2650 2 2 1 1 45 2 1
2650 3 2 1 1 20 3 1
2651 1 1 8 1 54 1 2
2651 2 2 4 1 49 11 2
2652 1 2 1 1 36 1 2
2652 2 2 1 1 31 11 2
2653 1 1 6 1 67 1 1
2653 2 2 6 1 60 2 1
2653 3 2 6 1 24 3 1
2654 1 1 7 2 45 1 2
2654 2 2 7 2 65 10 2
2655 1 2 3 1 38 1 1
2655 2 1 1 1 42 2 1
2655 3 1 3 1 10 3 1
2655 4 2 3 1 9 3 1
2655 5 1 1 1 20 3 1
2656 1 2 1 1 62 1 1
2656 2 1 1 1 50 2 1
2657 1 2 1 1 54 1 1
2657 2 1 1 1 48 2 1
2658 1 2 1 1 55 1 1
2658 2 1 1 1 57 2 1
2658 3 1 1 1 17 3 1
2659 1 2 8 1 49 1 2
2659 2 1 1 1 47 2 2
2659 3 1 1 1 15 3 2
2659 4 2 1 1 77 5 2
2660 1 1 1 1 26 1 1
2660 2 2 1 1 26 2 1
2661 1 1 1 1 38 1 2
2661 2 2 1 1 36 2 2
2661 3 2 1 1 4 3 2
2661 4 1 1 1 2 3 2
2662 1 2 1 1 53 1 1
2662 2 1 1 1 54 2 1
2663 1 1 1 1 25 1 1
2663 2 1 1 1 24 11 1
2663 3 2 1 1 20 11 1
2664 1 1 7 1 38 1 2
2664 2 2 7 1 34 2 2
2664 3 1 7 1 9 3 2
2665 1 2 1 1 66 1 1
2665 2 1 1 1 65 2 1
2666 1 2 1 1 42 1 2
2666 2 2 1 1 30 11 2
2667 1 1 1 1 62 1 1
2667 2 2 1 1 51 2 1
2668 1 1 1 1 65 1 1
2668 2 2 1 1 57 2 1
2668 3 2 1 1 29 3 1
2668 4 1 1 2 2 9 1
2669 1 2 1 1 46 1 1
2669 2 1 1 1 41 2 1
2669 3 2 1 1 12 3 1
2669 4 1 1 1 9 3 1
2670 1 2 1 1 43 1 1
2670 2 1 1 1 46 2 1
2671 1 1 1 1 59 1 1
2671 2 2 1 1 49 2 1
2671 3 1 1 1 31 3 1
2671 4 2 1 1 13 3 1
2671 5 1 1 1 12 3 1
2671 6 2 1 1 7 9 1
2672 1 2 1 1 59 1 1
2672 2 1 1 1 67 2 1
2673 1 2 1 1 56 1 1
2673 2 1 1 1 52 2 1
2673 3 2 1 1 8 3 1
2673 4 2 1 1 8 3 1
2674 1 1 1 1 65 1 1
2674 2 2 8 1 45 2 1
2675 1 2 1 1 27 1 2
2675 2 2 1 1 6 3 2
2676 1 1 1 1 44 1 1
2676 2 2 1 1 44 2 1
2676 3 1 1 1 17 3 1
2676 4 1 1 1 13 3 1
2677 1 1 1 1 61 1 1
2677 2 2 1 1 58 2 1
2678 1 2 3 1 48 1 2
2678 2 1 3 1 27 3 2
2678 3 1 3 1 24 3 2
2678 4 1 3 1 13 3 2
2679 1 1 1 1 72 1 1
2679 2 2 1 1 67 2 1
2680 1 2 1 1 63 1 1
2680 2 1 1 1 60 2 1
2681 1 2 2 1 70 1 1
2681 2 1 2 1 86 2 1
2681 3 2 8 1 16 9 1
2681 4 2 2 1 45 10 1
2682 1 1 1 1 69 1 1
2682 2 2 1 1 85 7 1
2683 1 2 6 1 29 1 2
2683 2 1 6 1 33 11 2
2684 1 2 2 1 26 1 2
2684 2 2 2 1 6 3 2
2684 3 2 2 1 4 3 2
2685 1 2 2 1 61 1 1
2685 2 2 2 1 59 11 1
2686 1 1 1 5 38 1 1
2686 2 1 1 1 13 3 1
2686 3 2 1 1 32 11 1
2687 1 1 1 1 28 1 2
2687 2 2 1 2 31 2 2
2688 1 2 1 1 82 1 1
2688 2 1 1 1 60 3 1
2688 3 2 1 1 49 3 1
2689 1 1 1 1 45 1 2
2689 2 2 7 3 39 2 2
2689 3 2 1 1 17 3 2
2689 4 1 7 3 17 3 2
2690 1 2 2 1 45 1 2
2690 2 2 2 1 24 3 2
2690 3 1 2 1 16 3 2
2690 4 1 2 1 45 11 2
2691 1 2 1 1 20 1 2
2691 2 1 1 1 2 3 2
2692 1 1 1 1 32 1 2
2692 2 2 1 1 31 2 2
2692 3 2 1 1 10 3 2
2692 4 1 1 1 5 3 2
2692 5 1 1 1 1 3 2
2693 1 1 1 1 45 1 1
2693 2 2 1 1 49 2 1
2694 1 2 1 1 51 1 1
2694 2 1 1 1 54 2 1
2694 3 2 1 1 13 3 1
2694 4 2 1 1 10 3 1
2695 1 1 1 1 67 1 1
2695 2 2 1 1 64 2 1
2696 1 2 1 5 61 1 1
2696 2 1 1 5 28 3 1
2696 3 2 1 1 2 9 1
2697 1 2 7 5 53 1 2
2697 2 2 7 5 30 3 2
2697 3 2 7 5 1 9 2
2698 1 2 1 1 39 1 1
2698 2 1 1 1 14 3 1
2699 1 1 1 1 69 1 1
2699 2 2 1 1 63 2 1
2700 1 1 1 1 54 1 1
2700 2 2 1 1 49 2 1
2700 3 1 1 1 17 3 1
2701 1 1 2 1 36 1 1
2701 2 2 2 1 36 2 1
2701 3 1 2 1 8 3 1
2701 4 2 2 1 7 3 1
2702 1 1 1 1 28 1 2
2702 2 2 1 1 27 2 2
2703 1 1 1 5 39 1 1
2703 2 2 1 1 34 2 1
2703 3 1 1 5 5 3 1
2704 1 1 1 1 53 1 1
2704 2 2 1 1 52 2 1
2704 3 1 1 1 19 3 1
2705 1 1 1 1 45 1 1
2705 2 2 1 1 31 2 1
2705 3 1 1 1 9 3 1
2705 4 2 1 1 7 3 1
2705 5 2 1 1 2 3 1
2705 6 1 1 1 12 3 1
2706 1 2 2 1 93 1 1
2706 2 2 2 1 62 3 1
2707 1 1 1 1 54 1 2
2707 2 2 1 1 52 2 2
2707 3 1 1 1 23 3 2
2708 1 1 2 1 57 1 1
2708 2 2 2 1 56 2 1
2709 1 2 1 2 32 1 1
2709 2 1 1 2 39 2 1
2709 3 1 1 3 11 3 1
2709 4 2 1 2 6 3 1
2709 5 1 1 2 18 3 1
2710 1 2 8 3 57 1 1
2710 2 2 9 3 28 3 1
2710 3 1 7 3 54 7 1
2711 1 2 2 1 59 1 1
2711 2 1 2 1 72 11 1
2712 1 1 1 1 36 1 1
2712 2 2 9 1 36 2 1
2712 3 1 8 5 12 3 1
2712 4 2 8 5 10 3 1
2712 5 2 8 5 10 3 1
2712 6 1 9 3 17 3 1
2713 1 1 1 1 48 1 1
2713 2 1 1 1 22 3 1
2713 3 2 1 1 19 3 1
2714 1 2 1 1 50 1 1
2714 2 1 1 1 59 2 1
2714 3 2 1 1 19 3 1
2715 1 1 1 1 62 1 1
2715 2 2 1 1 37 3 1
2715 3 2 1 1 18 9 1
2716 1 1 8 1 61 1 1
2716 2 2 1 1 52 2 1
2717 1 2 1 1 76 1 1
2717 2 1 1 1 83 2 1
2717 3 2 1 1 78 7 1
2718 1 2 1 1 55 1 1
2718 2 1 1 1 58 2 1
2718 3 2 1 1 22 3 1
2719 1 2 1 1 56 1 1
2719 2 1 1 1 48 2 1
2719 3 2 1 1 15 3 1
2719 4 1 1 1 15 3 1
2720 1 1 1 1 59 1 1
2720 2 2 1 1 64 2 1
2721 1 1 1 1 71 1 1
2721 2 1 1 1 42 3 1
2722 1 2 1 1 29 1 1
2722 2 1 1 1 36 2 1
2722 3 1 1 1 5 3 1
2722 4 2 1 1 3 3 1
2723 1 2 1 1 57 1 1
2723 2 2 1 1 23 3 1
2723 3 2 1 1 22 3 1
2723 4 1 1 1 56 11 1
2724 1 2 1 1 53 1 1
2724 2 1 1 1 59 2 1
2724 3 2 1 1 12 3 1
2725 1 1 7 3 54 1 2
2725 2 2 7 3 50 2 2
2726 1 1 1 1 62 1 1
2726 2 2 1 1 58 2 1
2727 1 2 1 1 56 1 1
2727 2 2 1 1 80 5 1
2728 1 2 1 2 46 1 2
2728 2 2 1 2 16 3 2
2728 3 1 1 2 1 9 2
2728 4 1 1 2 59 12 2
2729 1 1 1 5 37 1 2
2729 2 2 1 5 37 2 2
2729 3 1 1 5 8 3 2
2730 1 1 6 1 30 1 1
2730 2 2 6 1 30 2 1
2730 3 1 6 1 2 3 1
2730 4 2 6 1 25 7 1
2731 1 2 2 1 26 1 2
2731 2 1 2 1 7 3 2
2731 3 2 2 1 5 3 2
2731 4 2 2 1 3 3 2
2732 1 2 1 1 56 1 1
2732 2 1 1 1 37 3 1
2733 1 1 1 1 55 1 1
2733 2 2 1 1 53 2 1
2734 1 1 1 1 47 1 1
2734 2 2 1 1 48 2 1
2734 3 1 1 1 17 3 1
2734 4 2 1 1 16 3 1
2734 5 2 1 1 14 3 1
2735 1 1 1 3 43 1 1
2735 2 2 1 1 37 2 1
2735 3 1 1 1 20 3 1
2736 1 2 6 1 23 1 2
2736 2 2 6 1 20 7 2
2736 3 1 6 1 58 5 2
2736 4 2 6 1 56 5 2
2737 1 2 1 1 52 1 2
2737 2 1 1 1 19 3 2
2738 1 2 1 1 63 1 1
2738 2 1 1 1 66 2 1
2739 1 2 7 5 30 1 2
2739 2 1 7 5 31 2 2
2739 3 1 7 5 6 3 2
2739 4 2 7 5 2 3 2
2740 1 1 1 1 83 1 1
2740 2 2 1 1 81 2 1
2741 1 2 1 1 51 1 2
2741 2 1 1 1 50 11 2
2742 1 1 5 1 52 1 1
2742 2 2 5 1 53 2 1
2743 1 2 1 1 41 1 2
2743 2 1 1 1 38 2 2
2743 3 1 1 1 5 3 2
2743 4 2 1 1 1 3 2
2744 1 2 2 1 58 1 2
2744 2 1 2 1 41 3 2
2745 1 2 1 1 41 1 1
2745 2 1 1 1 60 2 1
2745 3 1 1 1 10 3 1
2745 4 1 1 1 5 3 1
2745 5 1 1 1 1 3 1
2746 1 2 2 1 42 1 1
2746 2 2 2 1 14 3 1
2746 3 1 2 1 44 11 1
2747 1 1 1 1 59 1 1
2747 2 2 1 1 58 2 1
2747 3 1 1 1 22 3 1
2748 1 1 6 1 56 1 1
2748 2 2 6 1 57 2 1
2749 1 1 1 2 53 1 2
2749 2 2 1 2 43 2 2
2749 3 1 1 2 17 3 2
2750 1 1 1 1 52 1 1
2750 2 2 8 1 49 2 1
2750 3 1 8 1 15 3 1
2750 4 2 8 1 12 3 1
2751 1 2 1 1 37 1 1
2751 2 2 1 1 17 3 1
2751 3 2 1 1 14 3 1
2752 1 1 1 1 61 1 1
2752 2 2 1 1 63 2 1
2753 1 2 1 1 66 1 1
2753 2 1 1 1 65 2 1
2754 1 1 1 1 33 1 1
2754 2 1 1 1 5 3 1
2754 3 2 1 1 3 3 1
2755 1 1 1 1 65 1 1
2755 2 2 1 1 62 2 1
2756 1 1 1 1 32 1 1
2756 2 2 1 1 33 2 1
2756 3 1 1 1 4 3 1
2756 4 2 1 1 1 3 1
2757 1 2 1 1 44 1 1
2757 2 1 1 1 44 2 1
2757 3 1 1 1 19 3 1
2757 4 1 1 1 15 3 1
2758 1 1 1 1 26 1 2
2758 2 2 1 1 25 11 2
2759 1 2 1 2 41 1 2
2759 2 2 1 2 19 3 2
2759 3 1 1 2 15 3 2
2759 4 1 1 2 14 3 2
2760 1 1 1 1 24 1 2
2760 2 2 1 1 22 2 2
2760 3 1 1 1 2 3 2
2761 1 2 1 5 35 1 2
2761 2 2 1 2 18 3 2
2761 3 1 1 2 15 3 2
2762 1 1 1 1 38 1 2
2762 2 2 1 1 15 3 2
2763 1 2 1 1 85 1 2
2763 2 2 1 1 52 12 2
2763 3 1 1 5 30 12 2
2764 1 1 1 1 43 1 1
2764 2 2 1 1 38 2 1
2764 3 1 1 1 13 3 1
2764 4 1 1 1 9 3 1
2765 1 2 1 1 64 1 1
2765 2 2 1 1 10 9 1
2765 3 2 1 1 8 9 1
2766 1 1 1 1 72 1 1
2766 2 2 1 1 69 2 1
2767 1 1 1 1 50 1 1
2767 2 2 1 1 44 2 1
2767 3 2 1 1 21 3 1
2767 4 1 1 1 18 3 1
2767 5 1 1 1 15 3 1
2768 1 2 1 1 47 1 1
2768 2 2 1 1 17 3 1
2768 3 2 1 1 16 3 1
2769 1 1 1 1 71 1 1
2769 2 2 1 1 69 2 1
2769 3 2 1 1 41 3 1
2770 1 2 2 1 38 1 2
2770 2 1 2 1 18 3 2
2770 3 2 2 1 14 3 2
2770 4 2 2 1 13 3 2
2770 5 1 2 1 8 3 2
2771 1 2 1 1 44 1 1
2771 2 1 1 1 18 3 1
2771 3 2 1 1 14 3 1
2771 4 1 1 1 54 11 1
2772 1 1 1 1 72 1 1
2772 2 2 1 1 1 9 1
2773 1 2 1 1 49 1 1
2773 2 2 1 1 21 3 1
2773 3 1 1 1 19 3 1
2773 4 2 1 1 17 3 1
2774 1 1 1 1 85 1 1
2774 2 2 1 1 80 2 1
2775 1 2 1 1 51 1 2
2775 2 1 8 1 16 3 2
2776 1 1 1 1 34 1 1
2776 2 2 1 1 37 2 1
2777 1 2 1 1 62 1 1
2777 2 1 1 1 64 2 1
2777 3 2 1 1 85 5 1
2778 1 1 1 1 85 1 1
2778 2 2 1 1 86 2 1
2779 1 1 1 1 65 1 1
2779 2 2 1 1 62 2 1
2780 1 1 1 1 94 1 1
2780 2 2 1 1 73 2 1
2781 1 2 6 1 39 1 1
2781 2 1 6 1 45 2 1
2781 3 1 6 1 14 3 1
2781 4 2 6 1 13 3 1
2782 1 1 1 1 42 1 1
2782 2 2 1 1 36 2 1
2782 3 1 1 1 14 3 1
2782 4 1 1 1 11 3 1
2782 5 2 1 1 7 3 1
2783 1 1 1 1 40 1 1
2783 2 2 1 1 38 2 1
2783 3 2 1 1 6 3 1
2783 4 1 1 1 5 3 1
2784 1 2 1 1 28 1 1
2784 2 1 1 1 32 2 1
2784 3 2 1 1 6 3 1
2784 4 1 1 1 2 3 1
2785 1 1 1 1 56 1 1
2785 2 2 1 1 55 2 1
2786 1 2 1 1 46 1 2
2786 2 1 7 2 50 2 2
2786 3 1 1 1 18 3 2
2786 4 1 1 1 17 3 2
2786 5 2 7 2 8 3 2
2786 6 1 1 1 7 3 2
2787 1 2 1 2 44 1 1
2787 2 1 1 2 49 2 1
2787 3 1 1 2 23 3 1
2788 1 1 2 1 54 1 1
2788 2 2 2 1 56 7 1
2788 3 1 2 1 23 10 1
2789 1 1 1 1 60 1 1
2789 2 2 1 1 52 2 1
2789 3 2 1 1 17 3 1
2789 4 1 1 1 14 3 1
2790 1 2 1 1 33 1 1
2790 2 1 1 1 36 2 1
2791 1 1 1 1 72 1 1
2791 2 2 1 1 67 2 1
2792 1 2 6 1 40 1 2
2792 2 1 5 1 39 2 2
2793 1 1 1 1 49 1 1
2793 2 2 1 1 45 2 1
2793 3 2 1 1 18 3 1
2793 4 1 1 1 15 3 1
2793 5 1 1 1 13 3 1
2794 1 2 1 2 49 1 1
2794 2 1 1 2 50 2 1
2795 1 2 1 1 33 1 1
2795 2 1 1 1 35 2 1
2795 3 2 1 1 10 3 1
2795 4 1 1 1 4 3 1
2796 1 1 1 1 85 1 1
2796 2 2 1 1 75 2 1
2796 3 2 1 1 48 3 1
2796 4 2 1 1 25 9 1
2796 5 2 1 1 23 9 1
2797 1 2 1 2 75 1 1
2797 2 1 1 2 84 2 1
2798 1 1 1 1 56 1 1
2798 2 2 1 1 55 2 1
2798 3 1 1 1 19 3 1
2798 4 1 1 1 14 3 1
2799 1 1 1 1 53 1 1
2799 2 2 1 1 52 2 1
2799 3 1 1 1 24 3 1
2799 4 2 1 1 17 3 1
2800 1 2 1 2 56 1 1
2800 2 1 1 1 54 2 1
2800 3 2 1 2 18 3 1
2801 1 1 1 2 80 1 1
2801 2 2 1 1 79 2 1
2801 3 1 1 2 49 3 1
2802 1 2 2 1 64 1 1
2802 2 1 2 1 60 2 1
2803 1 2 1 1 73 1 1
2803 2 1 1 1 76 2 1
2804 1 2 7 2 31 1 1
2804 2 1 7 2 21 3 1
2804 3 1 7 2 15 3 1
2804 4 2 7 2 9 3 1
2804 5 1 7 2 33 11 1
2805 1 2 1 1 47 1 2
2805 2 1 1 1 42 2 2
2805 3 2 1 1 16 3 2
2806 1 1 1 1 72 1 1
2806 2 2 1 1 58 2 1
2806 3 1 1 1 22 3 1
2807 1 1 1 1 44 1 1
2807 2 2 1 1 39 2 1
2807 3 2 1 1 4 3 1
2808 1 2 2 1 62 1 1
2808 2 1 2 1 41 3 1
2809 1 2 1 1 59 1 1
2809 2 1 1 1 63 2 1
2810 1 2 1 1 34 1 1
2810 2 1 1 1 38 2 1
2811 1 1 1 1 80 1 1
2811 2 2 1 1 73 2 1
2812 1 2 1 2 68 1 2
2812 2 2 1 2 45 3 2
2812 3 2 1 2 18 9 2
2812 4 2 1 2 7 9 2
2813 1 2 1 2 34 1 2
2813 2 1 1 2 36 2 2
2813 3 2 1 2 6 3 2
2814 1 1 1 1 63 1 2
2814 2 2 1 1 62 2 2
2814 3 1 1 1 85 6 2
2815 1 2 1 1 77 1 1
2815 2 1 1 1 54 11 1
2816 1 2 1 1 70 1 1
2816 2 1 1 1 69 2 1
2816 3 2 1 1 34 3 1
