"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
1510 5 2 8 1 5 3 2 2 1 1 45
1510 6 2 8 1 2 3 2 2 1 1 45
1511 2 1 2 1 6 4 2 2 2 1 50
1511 3 1 2 1 6 4 2 2 2 1 50
1511 4 2 2 1 51 11 2 2 2 1 50
1511 5 2 2 1 7 11 2 2 2 1 50
1512 2 2 1 1 58 2 1 1 1 1 48
1512 3 1 1 1 22 3 1 1 1 1 48
1512 4 1 1 1 19 3 1 1 1 1 48
1513 2 2 8 1 36 2 1 1 1 1 38
1513 3 2 1 1 14 5 1 1 1 1 38
1513 4 2 1 1 12 5 1 1 1 1 38
1513 5 1 1 1 9 5 1 1 1 1 38
1514 2 1 1 1 44 2 1 2 1 1 42
1514 3 2 1 1 12 3 1 2 1 1 42
1514 4 1 1 1 10 3 1 2 1 1 42
1515 2 1 1 1 30 12 2 1 1 1 29
1516 2 2 1 1 69 2 1 1 1 1 72
1517 2 1 1 1 58 2 1 2 1 1 58
1518 2 2 1 1 62 2 1 1 1 1 62
1518 3 2 1 1 34 3 1 1 1 1 62
1518 4 1 1 1 33 3 1 1 1 1 62
1519 2 2 1 2 14 3 2 1 1 2 27
1519 3 2 1 2 11 3 2 1 1 2 27
1519 4 1 1 2 8 3 2 1 1 2 27
1519 5 1 1 2 6 3 2 1 1 2 27
1519 6 2 1 2 30 12 2 1 1 2 27
1520 2 2 1 1 35 2 1 1 1 1 36
1520 3 2 1 1 11 3 1 1 1 1 36
1520 4 1 1 1 8 3 1 1 1 1 36
1521 2 2 1 1 75 2 1 1 1 1 78
1522 2 2 1 1 61 13 2 2 1 1 50
1523 2 1 1 1 61 2 1 2 1 1 54
1524 2 2 1 1 69 2 1 1 1 1 70
1525 2 2 1 1 45 2 1 1 1 1 53
1526 2 2 2 1 33 2 1 1 2 1 36
1526 3 1 2 1 16 3 1 1 2 1 36
1526 4 2 2 1 10 3 1 1 2 1 36
1527 2 2 1 1 59 2 1 1 1 1 60
1528 2 1 1 1 14 3 1 2 1 1 33
1528 3 2 1 1 16 11 1 2 1 1 33
1529 2 2 2 1 11 3 1 2 2 1 32
1529 3 1 2 1 6 3 1 2 2 1 32
1530 2 1 7 1 14 3 2 2 1 1 53
1531 2 1 1 2 6 3 2 1 1 2 31
1531 3 1 1 2 5 3 2 1 1 2 31
1531 4 1 1 2 16 5 2 1 1 2 31
1531 5 1 1 2 14 5 2 1 1 2 31
1531 6 2 1 2 44 12 2 1 1 2 31
1532 2 2 1 1 49 2 1 1 1 1 51
1532 3 2 1 1 23 3 1 1 1 1 51
1532 4 1 1 1 20 3 1 1 1 1 51
1533 2 1 1 1 25 2 1 2 1 1 25
1534 2 1 1 2 3 3 2 2 1 2 36
1534 3 2 1 2 58 7 2 2 1 2 36
1535 2 2 7 1 21 3 2 2 7 1 47
1535 3 1 7 1 18 3 2 2 7 1 47
1536 2 2 1 1 62 2 1 1 1 1 63
1537 2 1 1 1 30 2 1 2 1 1 30
1537 3 1 1 1 9 3 1 2 1 1 30
1537 4 2 1 1 7 3 1 2 1 1 30
1537 5 2 1 1 5 3 1 2 1 1 30
1538 2 2 1 2 69 2 1 1 1 1 70
1539 2 2 1 4 90 2 1 1 1 4 94
1540 2 1 1 1 60 2 1 2 1 1 55
1540 3 1 1 1 20 3 1 2 1 1 55
1541 2 2 1 1 43 2 2 1 5 1 61
1541 3 2 8 1 13 3 2 1 5 1 61
1541 4 2 8 1 11 3 2 1 5 1 61
1542 2 2 1 1 46 12 2 1 1 1 43
1543 2 2 1 1 50 2 1 1 1 1 74
1544 2 2 7 2 38 2 1 1 7 2 48
1544 3 2 7 2 17 3 1 1 7 2 48
1544 4 1 7 2 14 3 1 1 7 2 48
1545 2 1 8 3 21 3 2 2 8 3 41
1545 3 2 8 3 18 3 2 2 8 3 41
1545 4 1 8 3 12 3 2 2 8 3 41
1545 5 1 8 3 10 3 2 2 8 3 41
1546 2 1 1 4 58 2 1 2 1 4 50
1547 2 2 1 1 45 2 1 1 1 1 45
1547 3 2 1 1 23 5 1 1 1 1 45
1547 4 1 1 1 19 5 1 1 1 1 45
1548 2 2 1 1 83 2 1 1 1 1 84
1549 2 2 1 1 73 2 1 1 1 1 75
1550 2 1 2 1 18 3 1 1 2 1 49
1551 2 2 1 1 71 2 1 1 1 1 71
1551 3 2 1 1 46 3 1 1 1 1 71
1552 2 1 3 1 29 3 1 1 3 1 59
1553 2 2 1 1 46 2 1 1 1 1 52
1553 3 1 1 1 16 3 1 1 1 1 52
1554 2 2 1 1 24 3 1 2 1 1 50
1554 3 2 1 1 17 3 1 2 1 1 50
1554 4 1 1 1 47 12 1 2 1 1 50
1555 2 2 1 1 80 2 1 1 1 1 80
1556 2 2 1 1 30 2 2 1 1 1 36
1556 3 2 1 1 6 3 2 1 1 1 36
1557 2 2 1 1 45 3 1 1 1 1 75
1557 3 1 1 1 22 8 1 1 1 1 75
1558 2 2 1 1 61 12 2 1 7 2 62
1559 2 2 1 1 43 2 1 1 1 1 37
1559 3 2 1 1 5 3 1 1 1 1 37
1560 2 2 1 1 67 2 1 1 1 1 70
1561 2 2 1 1 75 2 2 1 1 1 82
1562 2 2 1 1 75 2 1 1 1 1 76
1563 2 2 6 1 30 2 2 1 1 1 30
1564 2 2 1 1 48 2 1 1 1 1 45
1564 3 1 1 1 12 3 1 1 1 1 45
1564 4 2 1 1 11 3 1 1 1 1 45
1565 2 1 1 1 25 12 2 2 1 1 24
1566 2 2 1 1 62 2 1 1 1 1 66
1567 2 1 1 1 67 2 1 2 1 1 63
1568 2 2 1 2 43 6 1 2 1 2 64
1568 3 2 1 2 82 7 1 2 1 2 64
1568 4 1 1 2 66 12 1 2 1 2 64
1569 2 2 1 3 42 2 1 1 1 1 48
1569 3 2 1 3 18 3 1 1 1 1 48
1569 4 2 1 3 16 3 1 1 1 1 48
1570 2 2 1 1 58 2 1 1 1 1 59
1571 2 1 1 2 53 2 1 2 1 1 55
1571 3 1 1 2 17 3 1 2 1 1 55
1571 4 2 1 2 14 3 1 2 1 1 55
1571 5 1 1 2 11 3 1 2 1 1 55
1572 2 2 1 1 36 2 2 1 1 1 40
1572 3 2 1 1 14 3 2 1 1 1 40
1572 4 1 1 1 10 3 2 1 1 1 40
1572 5 1 1 1 8 3 2 1 1 1 40
1573 2 1 2 1 71 2 1 2 2 1 61
1574 2 1 1 1 46 2 1 2 1 1 42
1574 3 1 1 1 10 3 1 2 1 1 42
1574 4 2 1 1 8 3 1 2 1 1 42
1575 2 2 1 1 9 3 2 2 1 1 35
1575 3 2 1 1 7 3 2 2 1 1 35
1575 4 2 1 1 5 3 2 2 1 1 35
1576 2 2 1 2 5 4 1 2 1 1 44
1577 2 2 1 2 33 12 1 2 1 1 34
1578 2 2 1 1 35 3 1 2 1 1 70
1579 2 1 1 1 32 3 2 1 1 1 64
1580 2 1 1 1 74 2 1 2 1 1 71
1581 2 2 1 1 72 2 1 1 1 1 71
1582 2 2 1 1 73 2 2 1 1 1 73
1583 2 2 1 1 69 2 1 1 1 1 68
1584 2 2 1 2 38 2 2 1 1 2 51
1584 3 1 1 2 15 3 2 1 1 2 51
1584 4 2 1 2 13 3 2 1 1 2 51
1584 5 2 1 2 8 3 2 1 1 2 51
1584 6 1 1 2 1 3 2 1 1 2 51
1585 2 2 1 1 59 2 1 1 1 1 74
1586 2 1 5 1 76 2 1 2 9 1 65
1587 2 1 1 1 52 2 1 2 1 1 49
1587 3 1 1 1 19 3 1 2 1 1 49
1587 4 2 1 1 16 3 1 2 1 1 49
1588 2 1 1 1 33 2 2 2 1 1 29
1588 3 1 1 1 7 3 2 2 1 1 29
1588 4 2 1 1 5 3 2 2 1 1 29
1589 2 2 6 1 42 2 1 1 6 1 44
1589 3 2 6 1 11 3 1 1 6 1 44
1589 4 2 6 1 7 3 1 1 6 1 44
1590 2 2 1 1 78 2 1 1 1 1 77
1591 2 2 1 1 55 2 1 1 1 1 53
1591 3 2 1 1 25 3 1 1 1 1 53
1591 4 1 1 1 1 8 1 1 1 1 53
1592 2 2 1 1 40 2 2 1 1 1 42
1592 3 2 1 1 13 3 2 1 1 1 42
1592 4 2 1 1 5 3 2 1 1 1 42
1592 5 2 1 1 5 3 2 1 1 1 42
1593 2 1 1 1 39 2 2 2 1 1 23
1594 2 2 1 1 31 3 1 2 1 1 67
1594 3 1 1 1 63 6 1 2 1 1 67
1595 2 2 1 1 50 2 1 1 1 1 50
1596 2 2 1 1 63 2 1 1 1 1 62
1597 2 1 1 1 7 3 2 1 1 1 35
1597 3 2 1 1 7 3 2 1 1 1 35
1598 2 2 1 1 70 2 1 1 1 1 71
1599 2 2 6 1 64 2 2 1 6 1 65
1600 2 1 1 2 52 2 1 2 1 2 42
1600 3 1 1 2 24 3 1 2 1 2 42
1600 4 2 1 2 17 3 1 2 1 2 42
1600 5 1 1 2 15 3 1 2 1 2 42
1601 2 2 1 1 69 2 1 1 1 1 70
1602 2 2 1 1 86 2 2 1 1 1 87
1603 2 2 3 1 20 12 2 2 1 1 21
1604 2 2 1 1 72 2 1 1 1 1 74
1605 2 2 1 1 57 2 1 1 1 1 60
1606 2 2 2 1 38 2 1 1 2 1 39
1606 3 1 2 1 20 3 1 1 2 1 39
1606 4 1 2 1 14 3 1 1 2 1 39
1606 5 1 2 1 20 11 1 1 2 1 39
1607 2 2 1 1 63 2 2 1 1 1 65
1608 2 1 1 1 36 2 1 2 1 1 36
1608 3 1 1 1 14 3 1 2 1 1 36
1608 4 1 1 1 11 3 1 2 1 1 36
1608 5 1 1 1 9 3 1 2 1 1 36
1609 2 2 7 5 48 2 1 1 1 1 52
1609 3 1 1 1 11 3 1 1 1 1 52
1610 2 2 1 1 50 2 1 1 1 1 56
1611 2 2 1 1 39 2 1 1 1 1 41
1611 3 2 1 1 21 3 1 1 1 1 41
1611 4 1 1 1 18 3 1 1 1 1 41
1611 5 2 1 1 14 3 1 1 1 1 41
1612 2 1 1 1 31 2 1 2 1 1 33
1612 3 1 1 1 4 3 1 2 1 1 33
1612 4 1 1 1 1 3 1 2 1 1 33
1613 2 2 1 1 35 2 1 1 1 1 38
1613 3 1 1 1 18 3 1 1 1 1 38
1613 4 1 1 1 12 3 1 1 1 1 38
1613 5 2 1 1 16 12 1 1 1 1 38
1614 2 2 1 1 64 2 1 1 1 1 71
1615 2 2 1 1 56 2 1 1 1 1 61
1616 2 2 1 1 51 2 1 1 1 1 51
1617 2 2 1 1 31 2 1 1 1 1 36
1617 3 1 1 1 17 3 1 1 1 1 36
1617 4 2 1 1 8 3 1 1 1 1 36
1617 5 1 1 1 4 3 1 1 1 1 36
1617 6 2 8 1 16 5 1 1 1 1 36
1618 2 2 2 1 54 2 1 1 2 1 57
1618 3 1 2 1 27 3 1 1 2 1 57
1618 4 2 2 1 78 7 1 1 2 1 57
1619 2 2 1 1 35 2 2 1 1 1 34
1619 3 1 1 1 14 3 2 1 1 1 34
1619 4 1 1 1 11 3 2 1 1 1 34
1619 5 1 1 1 4 3 2 1 1 1 34
1620 2 2 1 1 51 2 1 1 1 1 72
1620 3 2 4 1 16 4 1 1 1 1 72
1620 4 2 1 1 9 4 1 1 1 1 72
1621 2 2 1 1 36 2 1 1 1 1 49
1621 3 2 1 1 18 3 1 1 1 1 49
1622 2 2 2 1 45 3 2 2 2 1 75
1622 3 2 2 1 20 8 2 2 2 1 75
1622 4 2 2 1 15 8 2 2 2 1 75
1623 2 1 1 1 14 3 1 1 1 1 49
1624 2 2 2 1 57 3 1 2 2 1 75
1624 3 1 2 1 52 3 1 2 2 1 75
1625 2 2 1 1 26 3 1 2 1 1 56
1626 2 2 8 1 38 2 1 1 1 1 44
1626 3 2 8 1 1 3 1 1 1 1 44
1627 2 1 1 1 53 2 1 2 1 1 54
1628 2 1 1 1 39 2 1 2 1 1 46
1628 3 1 1 1 16 3 1 2 1 1 46
1628 4 2 1 1 14 3 1 2 1 1 46
1628 5 2 1 1 8 3 1 2 1 1 46
1629 2 2 1 1 42 2 1 1 1 1 46
1629 3 2 1 1 11 3 1 1 1 1 46
1629 4 2 1 1 9 3 1 1 1 1 46
1630 2 2 1 2 60 2 2 1 1 2 65
1630 3 2 1 2 20 3 2 1 1 2 65
1630 4 2 1 2 17 3 2 1 1 2 65
1631 2 2 1 1 57 3 1 2 1 1 80
1631 3 1 1 1 54 13 1 2 1 1 80
1632 2 1 1 1 44 2 1 2 1 1 47
1632 3 1 1 1 22 3 1 2 1 1 47
1632 4 1 1 1 19 3 1 2 1 1 47
1633 2 2 1 1 15 3 2 2 1 1 34
1633 3 1 1 1 13 3 2 2 1 1 34
1633 4 1 1 1 4 3 2 2 1 1 34
1634 2 1 1 1 51 2 1 2 1 1 58
1635 2 2 1 1 49 2 1 1 1 1 57
1635 3 2 1 1 21 3 1 1 1 1 57
1635 4 1 1 1 14 3 1 1 1 1 57
1636 2 2 1 1 26 2 2 1 1 1 25
1636 3 1 1 1 5 3 2 1 1 1 25
1636 4 2 1 1 1 3 2 1 1 1 25
1637 2 2 1 1 27 3 1 2 1 1 49
1637 3 1 1 1 8 8 1 2 1 1 49
1638 2 1 7 4 45 2 1 2 1 4 56
1639 2 2 1 1 36 2 1 1 1 1 42
1639 3 2 1 1 4 3 1 1 1 1 42
1640 2 2 1 1 62 2 1 1 1 1 64
1641 2 1 1 1 63 2 1 2 1 1 63
1642 2 1 1 1 66 2 1 2 1 1 66
1643 2 2 1 1 41 2 1 1 1 1 44
1643 3 2 1 1 9 3 1 1 1 1 44
1644 2 1 1 1 14 3 2 2 1 1 36
1644 3 1 1 1 7 3 2 2 1 1 36
1644 4 2 1 1 5 3 2 2 1 1 36
1645 2 1 1 1 7 3 2 1 1 1 30
1645 3 2 1 1 6 3 2 1 1 1 30
1645 4 2 1 1 3 3 2 1 1 1 30
1645 5 2 1 1 31 12 2 1 1 1 30
1646 2 2 1 1 48 2 1 1 1 1 47
1646 3 2 1 1 22 3 1 1 1 1 47
1646 4 2 1 1 20 3 1 1 1 1 47
1646 5 1 1 1 17 3 1 1 1 1 47
1646 6 2 1 1 12 3 1 1 1 1 47
1647 2 2 1 1 50 2 1 1 1 1 36
1648 2 2 2 1 47 12 1 1 2 1 51
1649 2 2 2 1 13 3 2 2 2 1 33
1650 2 1 1 1 66 2 1 2 1 1 64
1651 2 1 1 1 62 2 1 2 1 1 58
1651 3 1 1 1 34 3 1 2 1 1 58
1652 2 2 1 1 84 2 2 1 1 1 82
1653 2 2 1 1 22 3 1 2 1 1 48
1654 2 1 1 1 44 2 2 2 1 1 41
1654 3 2 1 1 21 5 2 2 1 1 41
1654 4 1 1 1 64 7 2 2 1 1 41
1655 2 2 1 1 31 2 1 1 1 1 29
1655 3 2 1 1 8 3 1 1 1 1 29
1655 4 1 1 1 1 3 1 1 1 1 29
1656 2 1 2 1 48 3 1 2 2 1 71
1657 2 1 6 1 68 7 1 1 6 1 39
1657 3 2 6 1 67 7 1 1 6 1 39
1658 2 1 1 1 59 2 1 2 1 1 56
1659 2 2 1 1 39 2 1 1 1 1 41
1660 2 2 1 1 65 2 1 1 1 1 64
1661 2 2 1 1 37 2 1 1 1 1 40
1662 2 1 1 5 18 3 2 2 1 5 41
1662 3 2 1 5 17 3 2 2 1 5 41
1662 4 2 1 5 16 3 2 2 1 5 41
1662 5 1 1 5 36 12 2 2 1 5 41
1663 2 1 1 1 51 2 1 2 1 1 51
1663 3 2 1 1 26 3 1 2 1 1 51
1663 4 2 1 1 20 3 1 2 1 1 51
1664 2 2 1 1 50 2 1 1 1 1 73
1664 3 1 1 1 27 3 1 1 1 1 73
1664 4 1 1 1 46 11 1 1 1 1 73
1665 2 2 1 1 61 2 1 1 1 1 58
1665 3 2 1 1 23 3 1 1 1 1 58
1666 2 2 1 1 39 2 1 1 1 1 42
1666 3 2 1 1 4 3 1 1 1 1 42
1666 4 1 1 1 2 3 1 1 1 1 42
1667 2 2 1 1 51 2 1 1 1 1 54
1668 2 1 2 1 14 3 2 2 2 1 43
1669 2 2 1 1 55 2 1 1 1 1 69
1670 2 1 1 1 67 2 1 2 1 1 66
1671 2 2 2 1 22 3 1 1 2 1 57
1671 3 1 2 1 19 3 1 1 2 1 57
1672 2 2 1 3 27 2 2 1 2 1 29
1672 3 1 8 3 1 3 2 1 2 1 29
1673 2 2 8 1 26 3 2 1 8 1 48
1673 3 1 9 1 23 3 2 1 8 1 48
1673 4 1 8 1 17 3 2 1 8 1 48
1674 2 1 1 1 44 2 1 2 1 1 42
1674 3 1 1 1 12 3 1 2 1 1 42
1675 2 2 4 1 64 2 1 1 4 1 63
1676 2 1 1 1 55 2 2 2 1 1 54
1676 3 1 1 1 23 3 2 2 1 1 54
1676 4 2 1 1 18 3 2 2 1 1 54
1676 5 2 1 1 14 3 2 2 1 1 54
1676 6 2 1 1 21 13 2 2 1 1 54
1677 2 1 1 1 54 2 1 2 1 1 57
1677 3 1 1 1 21 3 1 2 1 1 57
1678 2 2 1 1 51 2 1 1 1 1 49
1678 3 1 1 1 18 3 1 1 1 1 49
1679 2 2 1 1 94 11 1 1 1 1 27
1679 3 2 1 1 23 12 1 1 1 1 27
1680 2 2 1 1 74 2 1 1 1 1 74
1681 2 2 2 1 75 2 2 1 2 1 85
1682 2 2 1 1 49 3 1 1 1 1 74
1682 3 2 1 1 22 8 1 1 1 1 74
1682 4 1 1 4 5 8 1 1 1 1 74
1682 5 1 1 4 23 13 1 1 1 1 74
1683 2 1 7 2 32 6 1 2 7 2 31
1683 3 2 7 2 28 6 1 2 7 2 31
1683 4 1 7 2 57 7 1 2 7 2 31
1683 5 2 7 2 57 7 1 2 7 2 31
1684 2 1 1 1 48 2 1 2 1 1 46
1685 2 2 1 1 57 12 1 1 1 1 58
1685 3 2 1 1 29 13 1 1 1 1 58
1685 4 1 1 1 7 13 1 1 1 1 58
1685 5 2 1 1 6 13 1 1 1 1 58
1686 2 2 1 1 45 2 2 1 1 1 50
1687 2 2 1 1 81 2 1 1 1 1 85
1688 2 1 1 2 15 3 1 2 1 2 41
1688 3 1 1 2 13 3 1 2 1 2 41
1688 4 1 1 2 41 13 1 2 1 2 41
1689 2 1 1 1 25 6 2 1 1 1 29
1690 2 2 1 1 42 2 1 1 1 1 43
1691 2 1 1 1 33 12 2 2 1 1 28
1692 2 2 1 1 50 2 2 1 1 1 60
1693 2 2 1 1 53 2 1 1 1 1 50
1693 3 1 1 1 25 3 1 1 1 1 50
1693 4 1 1 1 17 5 1 1 1 1 50
1693 5 1 1 1 14 5 1 1 1 1 50
1693 6 2 1 1 26 13 1 1 1 1 50
1694 2 2 2 1 14 8 2 2 2 1 54
1694 3 2 2 1 12 8 2 2 2 1 54
1695 2 2 1 1 51 2 1 1 1 1 52
1695 3 1 1 1 23 3 1 1 1 1 52
1696 2 1 1 1 63 2 1 2 1 1 64
1697 2 2 1 1 83 2 1 1 1 1 83
1698 2 1 1 1 52 2 2 2 1 1 58
1698 3 1 1 1 19 8 2 2 1 1 58
1699 2 2 1 1 64 2 2 1 1 1 70
1700 2 2 1 1 50 2 1 1 1 1 57
1701 2 2 4 1 42 2 1 1 4 1 51
1701 3 1 4 1 17 5 1 1 4 1 51
1702 2 2 1 1 49 2 1 1 1 1 53
1702 3 1 1 1 24 3 1 1 1 1 53
1703 2 2 2 1 15 3 2 2 2 1 38
1703 3 2 2 1 9 3 2 2 2 1 38
1703 4 2 2 1 6 11 2 2 2 1 38
1704 2 2 1 2 59 2 1 1 1 2 72
1704 3 2 1 2 31 3 1 1 1 2 72
1705 2 2 1 1 64 2 1 1 1 1 66
1706 2 1 1 1 32 2 1 2 1 1 28
1707 2 2 6 1 41 2 1 1 6 1 58
1707 3 2 6 1 19 3 1 1 6 1 58
1707 4 1 6 1 17 3 1 1 6 1 58
1708 2 2 1 5 36 12 2 1 1 5 25
1709 2 2 1 1 68 2 1 1 1 1 69
1709 3 1 1 1 47 3 1 1 1 1 69
1710 2 2 6 1 51 2 1 1 1 1 52
1710 3 2 8 1 24 3 1 1 1 1 52
1710 4 2 8 1 17 3 1 1 1 1 52
1711 2 2 1 1 85 2 1 1 1 1 91
1712 2 2 1 1 54 2 1 1 1 1 63
1713 2 1 1 1 36 2 1 2 1 1 30
1713 3 2 1 1 2 3 1 2 1 1 30
1713 4 1 1 1 2 3 1 2 1 1 30
1714 2 1 1 1 54 2 1 2 1 1 54
1715 2 2 1 1 60 2 1 1 1 1 52
1716 2 1 1 1 35 12 2 2 1 5 33
1717 2 1 1 2 42 2 1 2 1 2 46
1717 3 2 1 2 19 3 1 2 1 2 46
1717 4 1 1 2 17 3 1 2 1 2 46
1718 2 2 1 2 50 2 2 1 1 2 57
1718 3 1 1 2 22 3 2 1 1 2 57
1718 4 1 1 2 13 3 2 1 1 2 57
1719 2 2 2 1 60 2 1 1 2 1 61
1719 3 1 2 1 25 8 1 1 2 1 61
1720 2 2 1 1 80 2 1 1 1 1 84
1721 2 2 1 1 47 2 1 1 1 1 54
1721 3 1 1 1 7 3 1 1 1 1 54
1721 4 2 1 1 16 5 1 1 1 1 54
1721 5 1 1 1 13 5 1 1 1 1 54
1721 6 2 1 1 66 9 1 1 1 1 54
1722 2 1 1 1 48 13 1 2 1 1 55
1723 2 1 1 1 44 2 1 2 1 1 42
1723 3 1 1 1 12 3 1 2 1 1 42
1723 4 1 1 1 21 12 1 2 1 1 42
1724 2 2 2 1 14 3 2 2 2 1 47
1724 3 1 2 1 11 3 2 2 2 1 47
1724 4 2 2 1 21 4 2 2 2 1 47
1724 5 1 2 1 22 12 2 2 2 1 47
1725 2 2 1 1 47 2 1 1 1 1 47
1725 3 2 1 1 23 3 1 1 1 1 47
1725 4 1 1 1 20 3 1 1 1 1 47
1726 2 2 1 1 26 2 1 1 1 1 30
1726 3 1 1 1 2 3 1 1 1 1 30
1727 2 1 2 1 38 2 1 2 2 1 45
1727 3 2 2 1 20 3 1 2 2 1 45
1727 4 2 2 1 11 3 1 2 2 1 45
1728 2 2 1 1 51 2 1 1 1 1 43
1728 3 1 1 1 52 12 1 1 1 1 43
1728 4 2 1 1 27 12 1 1 1 1 43
1729 2 2 6 1 32 2 1 1 6 1 33
1729 3 2 6 1 12 3 1 1 6 1 33
1729 4 2 6 1 10 3 1 1 6 1 33
1729 5 1 6 1 7 3 1 1 6 1 33
1729 6 2 6 1 58 7 1 1 6 1 33
1730 2 2 1 1 74 2 1 1 1 1 72
1731 2 1 6 1 39 2 1 2 7 3 41
1731 3 2 7 3 4 3 1 2 7 3 41
1732 2 2 1 1 47 2 1 1 1 1 50
1733 2 1 1 2 54 2 1 2 1 1 60
1734 2 1 1 1 51 2 1 2 1 1 54
1735 2 1 1 1 66 2 1 2 1 1 67
1736 2 1 1 1 70 12 1 2 1 1 63
1737 2 2 7 5 48 2 1 1 1 1 47
1737 3 2 7 5 25 5 1 1 1 1 47
1738 2 2 1 1 50 2 1 1 1 1 54
1739 2 2 1 1 62 2 1 1 1 1 64
1739 3 2 1 1 19 8 1 1 1 1 64
1740 2 2 1 1 7 3 2 2 1 1 26
1740 3 1 1 1 22 12 2 2 1 1 26
1741 2 1 2 1 48 2 1 2 2 1 43
1741 3 1 2 1 8 3 1 2 2 1 43
1741 4 2 2 1 5 3 1 2 2 1 43
1742 2 2 1 1 64 2 1 1 1 1 65
1743 2 2 1 1 53 2 1 1 1 1 56
1743 3 1 1 1 24 3 1 1 1 1 56
1744 2 1 2 1 39 2 2 2 2 1 37
1745 2 2 1 1 46 2 1 1 1 1 48
1745 3 2 1 1 22 3 1 1 1 1 48
1746 2 2 1 1 64 2 1 1 1 1 65
1747 2 1 6 1 22 12 2 1 1 1 22
1748 2 2 7 5 19 3 2 2 7 5 52
1749 2 2 8 2 13 4 2 2 1 1 36
1749 3 1 8 2 11 4 2 2 1 1 36
1750 2 1 1 1 52 6 1 2 1 1 48
1751 2 2 2 1 42 2 1 1 2 1 47
1751 3 2 2 1 21 3 1 1 2 1 47
1751 4 2 2 1 16 3 1 1 2 1 47
1751 5 2 2 1 15 3 1 1 2 1 47
1752 2 2 3 1 47 2 1 1 3 1 54
1752 3 1 3 1 27 3 1 1 3 1 54
1752 4 2 3 1 16 8 1 1 3 1 54
1752 5 1 3 1 9 8 1 1 3 1 54
1753 2 1 1 1 68 2 1 2 1 1 66
1754 2 2 1 1 78 2 1 1 1 1 80
1755 2 2 1 1 74 2 1 1 1 1 78
1756 2 1 1 1 75 2 1 2 1 1 75
1756 3 2 1 1 51 3 1 2 1 1 75
1757 2 2 1 1 39 2 1 1 1 1 32
1757 3 2 1 1 6 3 1 1 1 1 32
1757 4 2 1 1 3 3 1 1 1 1 32
1758 2 2 1 1 60 2 1 1 1 1 58
1758 3 2 1 1 25 3 1 1 1 1 58
1758 4 1 1 1 25 10 1 1 1 1 58
1759 2 2 1 1 57 2 1 1 1 1 59
1760 2 1 2 1 23 3 1 2 2 1 46
1760 3 1 2 1 17 3 1 2 2 1 46
1761 2 2 2 1 66 6 1 2 2 1 76
1761 3 1 2 1 64 6 1 2 2 1 76
1762 2 1 1 2 60 2 1 2 1 1 60
1763 2 2 1 1 44 3 1 2 1 1 67
1764 2 2 1 1 61 2 1 1 1 1 60
1765 2 2 1 1 53 2 2 1 1 1 66
1766 2 1 1 2 47 2 1 2 1 2 40
1766 3 1 1 2 20 3 1 2 1 2 40
1766 4 1 1 2 14 3 1 2 1 2 40
1766 5 1 1 2 11 3 1 2 1 2 40
1767 2 2 8 1 44 3 1 2 1 2 66
1767 3 1 1 2 36 11 1 2 1 2 66
1767 4 1 1 2 33 11 1 2 1 2 66
1768 2 2 2 1 58 2 1 1 2 1 58
1769 2 1 1 1 15 3 1 2 1 1 49
1770 2 2 8 1 45 2 1 1 8 1 57
1770 3 2 8 1 25 3 1 1 8 1 57
1770 4 1 8 1 21 3 1 1 8 1 57
1770 5 2 8 1 17 3 1 1 8 1 57
1771 2 1 1 1 23 3 1 1 1 1 53
1772 2 2 2 1 55 2 1 1 2 1 55
1773 2 2 1 1 80 2 1 1 1 1 79
1774 2 1 7 5 43 2 2 2 7 5 46
1774 3 2 7 5 21 3 2 2 7 5 46
1774 4 1 7 5 20 3 2 2 7 5 46
1774 5 1 7 5 10 3 2 2 7 5 46
1775 2 2 1 5 53 2 1 1 1 2 61
1775 3 2 1 2 25 3 1 1 1 2 61
1776 2 1 1 1 13 3 1 2 1 1 50
1776 3 1 1 1 48 12 1 2 1 1 50
1776 4 2 1 1 15 13 1 2 1 1 50
1777 2 1 1 1 29 3 1 1 1 1 54
1777 3 1 1 1 60 6 1 1 1 1 54
1778 2 1 2 1 51 2 1 2 2 1 52
1779 2 2 7 5 31 2 2 1 7 5 33
1779 3 1 7 5 10 3 2 1 7 5 33
1779 4 2 7 5 3 3 2 1 7 5 33
1779 5 1 7 5 30 11 2 1 7 5 33
1779 6 1 7 5 24 11 2 1 7 5 33
1780 2 2 1 1 88 2 1 1 1 1 88
1781 2 2 1 1 60 2 1 1 1 1 59
1782 2 1 1 1 40 2 1 2 1 1 42
1782 3 1 1 1 10 3 1 2 1 1 42
1782 4 1 1 1 9 3 1 2 1 1 42
1783 2 2 1 1 28 2 1 1 1 1 40
1783 3 2 1 1 8 5 1 1 1 1 40
1783 4 1 1 1 6 5 1 1 1 1 40
1784 2 2 1 1 75 7 1 1 1 1 51
1785 2 1 1 2 6 8 1 2 1 2 50
1785 3 1 2 1 49 12 1 2 1 2 50
1786 2 1 1 1 45 2 1 2 1 1 43
1786 3 1 1 1 14 3 1 2 1 1 43
1787 2 2 1 1 13 3 2 2 1 1 54
1788 2 1 1 1 63 2 1 2 1 1 59
1789 2 1 8 5 70 11 2 1 8 5 72
1790 2 1 1 1 56 2 1 2 1 1 61
