Hhindex,pernum,sex,race,sthn,age,relate,ownership,householdsize
8162,2,1,1,1,19,11,2,2
8163,1,2,1,1,23,1,2,3
8163,2,2,1,1,27,11,2,3
8163,3,2,1,1,24,11,2,3
8164,1,1,3,1,73,1,1,2
8164,2,2,1,1,69,2,1,2
8165,1,2,2,1,48,1,2,3
8165,2,1,2,1,17,3,2,3
8165,3,1,2,1,25,10,2,3
8166,1,1,1,1,56,1,2,2
8166,2,1,1,1,31,11,2,2
8167,1,2,7,2,27,1,2,3
8167,2,1,7,2,27,2,2,3
8167,3,2,7,2,5,3,2,3
8168,1,2,1,1,59,1,1,2
8168,2,1,1,1,58,2,1,2
8169,1,1,1,2,63,1,1,2
8169,2,2,3,1,60,2,1,2
8170,1,2,1,1,88,1,1,2
8170,2,1,1,1,67,3,1,2
8171,1,1,1,1,72,1,1,2
8171,2,2,1,1,65,2,1,2
8172,1,2,6,1,52,1,1,3
8172,2,2,6,1,27,3,1,3
8172,3,2,6,1,22,3,1,3
8173,1,1,1,1,74,1,1,2
8173,2,2,1,1,69,2,1,2
8174,1,1,7,2,55,1,1,2
8174,2,2,1,1,52,11,1,2
8175,1,1,1,1,33,1,1,4
8175,2,2,1,1,31,2,1,4
8175,3,1,1,1,5,3,1,4
8175,4,2,1,1,3,3,1,4
8176,1,1,1,1,83,1,1,2
8176,2,2,1,1,72,2,1,2
8177,1,2,5,1,22,1,2,2
8177,2,2,5,1,23,12,2,2
8178,1,1,1,1,75,1,1,2
8178,2,2,1,1,65,2,1,2
8179,1,2,7,5,38,1,1,3
8179,2,1,7,5,18,3,1,3
8179,3,1,7,5,15,3,1,3
8180,1,2,1,1,70,1,1,2
8180,2,1,1,1,48,3,1,2
8181,1,1,6,1,84,1,1,2
8181,2,2,1,1,71,2,1,2
8182,1,1,1,1,76,1,1,2
8182,2,2,1,1,62,2,1,2
8183,1,1,6,1,57,1,1,4
8183,2,2,8,1,55,2,1,4
8183,3,1,8,1,29,3,1,4
8183,4,2,6,1,14,3,1,4
8184,1,1,1,1,67,1,1,2
8184,2,2,1,1,68,2,1,2
8185,1,1,1,1,31,1,1,3
8185,2,2,1,1,36,2,1,3
8185,3,2,1,1,1,3,1,3
8186,1,2,1,1,50,1,1,3
8186,2,1,1,1,58,2,1,3
8186,3,1,1,1,20,3,1,3
8187,1,2,1,1,51,1,1,2
8187,2,1,1,1,46,2,1,2
8188,1,2,1,1,49,1,1,3
8188,2,2,1,1,18,3,1,3
8188,3,1,1,1,11,3,1,3
8189,1,2,1,1,55,1,1,2
8189,2,1,1,1,25,4,1,2
8190,1,2,1,2,52,1,1,4
8190,2,1,1,2,55,2,1,4
8190,3,2,1,2,19,3,1,4
8190,4,1,1,2,13,3,1,4
8191,1,2,1,1,60,1,1,3
8191,2,1,1,1,55,2,1,3
8191,3,1,1,1,24,3,1,3
8192,1,2,1,1,47,1,1,3
8192,2,1,1,1,52,2,1,3
8192,3,1,1,1,21,3,1,3
8193,1,2,8,1,55,1,1,2
8193,2,1,1,1,52,2,1,2
8194,1,1,1,1,55,1,1,2
8194,2,2,1,2,52,2,1,2
8195,1,1,1,5,49,1,2,4
8195,2,1,1,5,21,3,2,4
8195,3,2,1,5,17,3,2,4
8195,4,2,1,5,42,11,2,4
8196,1,2,8,1,21,1,2,4
8196,2,2,1,1,22,11,2,4
8196,3,2,6,1,22,11,2,4
8196,4,2,1,2,22,11,2,4
8197,1,2,1,1,24,1,2,2
8197,2,2,1,1,26,7,2,2
8198,1,1,1,1,48,1,1,4
8198,2,2,1,1,39,2,1,4
8198,3,1,1,1,16,3,1,4
8198,4,1,1,1,6,3,1,4
8199,1,2,1,1,32,1,2,2
8199,2,2,1,1,31,11,2,2
8200,1,2,7,5,75,1,1,2
8200,2,1,7,5,72,2,1,2
8201,1,1,1,1,69,1,1,2
8201,2,2,1,1,68,2,1,2
8202,1,1,6,1,59,1,1,3
8202,2,2,6,1,56,2,1,3
8202,3,1,6,1,18,3,1,3
8203,1,1,4,1,66,1,1,2
8203,2,2,4,1,63,2,1,2
8204,1,1,1,2,31,1,2,3
8204,2,2,1,2,32,2,2,3
8204,3,1,1,2,4,3,2,3
8205,1,1,1,1,63,1,1,4
8205,2,2,1,1,69,2,1,4
8205,3,2,1,1,34,3,1,4
8205,4,2,1,1,13,9,1,4
8206,1,1,1,1,69,1,1,2
8206,2,2,1,1,57,2,1,2
8207,1,2,1,2,42,1,1,4
8207,2,1,1,2,46,2,1,4
8207,3,1,1,2,15,3,1,4
8207,4,2,1,2,9,3,1,4
8208,1,1,1,1,31,1,1,4
8208,2,2,1,1,30,2,1,4
8208,3,1,1,1,3,3,1,4
8208,4,2,1,1,11,3,1,4
8209,1,2,1,1,69,1,1,4
8209,2,1,1,5,66,2,1,4
8209,3,1,1,1,48,3,1,4
8209,4,1,1,1,47,3,1,4
8210,1,2,1,1,50,1,1,4
8210,2,1,1,1,57,2,1,4
8210,3,1,1,1,21,3,1,4
8210,4,1,1,1,18,3,1,4
8211,1,2,6,1,27,1,1,2
8211,2,1,1,1,31,2,1,2
8212,1,1,5,1,52,1,1,3
8212,2,2,5,1,42,2,1,3
8212,3,2,5,1,9,3,1,3
8213,1,1,6,1,52,1,2,3
8213,2,2,6,1,48,2,2,3
8213,3,1,6,1,11,3,2,3
8214,1,2,1,1,66,1,1,2
8214,2,1,1,2,80,2,1,2
8215,1,1,5,1,45,1,1,4
8215,2,2,1,1,55,2,1,4
8215,3,2,8,1,18,3,1,4
8215,4,2,6,1,11,3,1,4
8216,1,1,1,1,56,1,1,2
8216,2,1,1,1,59,7,1,2
8217,1,2,1,1,41,1,1,3
8217,2,1,1,1,41,2,1,3
8217,3,2,1,1,22,3,1,3
8218,1,1,7,2,59,1,2,4
8218,2,2,7,2,46,2,2,4
8218,3,2,7,2,22,3,2,4
8218,4,1,7,2,19,3,2,4
8219,1,2,1,1,25,1,1,2
8219,2,1,1,1,27,2,1,2
8220,1,1,5,1,24,1,2,3
8220,2,1,5,1,23,7,2,3
8220,3,2,5,1,24,12,2,3
8221,1,2,6,1,59,1,2,2
8221,2,1,6,1,25,3,2,2
8222,1,1,1,1,33,1,2,3
8222,2,2,8,1,1,3,2,3
8222,3,2,8,1,33,11,2,3
8223,1,1,1,1,76,1,1,2
8223,2,2,1,1,75,2,1,2
8224,1,2,1,1,69,1,2,2
8224,2,1,1,1,42,3,2,2
8225,1,1,7,2,65,1,1,3
8225,2,2,7,2,66,2,1,3
8225,3,1,7,2,37,3,1,3
8226,1,1,1,1,58,1,1,2
8226,2,2,1,1,59,2,1,2
8227,1,2,4,1,33,1,1,3
8227,2,2,4,1,59,5,1,3
8227,3,1,4,1,29,7,1,3
8228,1,1,2,1,53,1,2,2
8228,2,2,2,1,72,5,2,2
8229,1,2,4,1,61,1,1,2
8229,2,2,4,1,54,10,1,2
8230,1,1,2,1,73,1,1,2
8230,2,1,2,1,74,12,1,2
8231,1,2,2,1,72,1,1,2
8231,2,2,2,1,26,3,1,2
8232,1,2,1,1,45,1,1,4
8232,2,1,1,1,48,2,1,4
8232,3,2,1,1,22,3,1,4
8232,4,2,1,1,18,3,1,4
8233,1,2,1,1,78,1,1,2
8233,2,2,1,1,41,3,1,2
8234,1,2,1,1,49,1,1,4
8234,2,2,1,1,22,3,1,4
8234,3,2,1,1,20,3,1,4
8234,4,1,1,1,80,5,1,4
8235,1,2,1,1,49,1,1,2
8235,2,1,1,1,17,3,1,2
8236,1,1,1,2,63,1,1,2
8236,2,2,1,2,56,2,1,2
8237,1,1,1,1,76,1,1,2
8237,2,2,1,1,76,2,1,2
8238,1,1,1,1,61,1,1,2
8238,2,2,1,1,55,2,1,2
8239,1,1,1,1,42,1,1,3
8239,2,2,1,1,41,2,1,3
8239,3,1,1,1,19,3,1,3
8240,1,2,1,1,64,1,1,2
8240,2,1,1,1,78,2,1,2
8241,1,1,1,1,52,1,1,3
8241,2,2,1,1,53,2,1,3
8241,3,1,1,1,27,3,1,3
8242,1,1,1,1,31,1,1,2
8242,2,2,1,1,21,2,1,2
8243,1,2,1,1,60,1,1,2
8243,2,1,1,1,61,2,1,2
8244,1,2,1,1,35,1,1,2
8244,2,1,6,1,43,2,1,2
8245,1,2,1,1,57,1,1,2
8245,2,1,1,1,67,2,1,2
8246,1,1,1,1,44,1,1,4
8246,2,2,1,1,42,2,1,4
8246,3,2,1,1,17,3,1,4
8246,4,1,1,1,3,3,1,4
8247,1,1,1,1,65,1,1,2
8247,2,2,1,1,61,2,1,2
8248,1,1,1,1,58,1,1,2
8248,2,2,1,1,54,2,1,2
8249,1,2,1,1,53,1,1,2
8249,2,1,1,1,56,2,1,2
8250,1,2,1,1,41,1,1,3
8250,2,2,1,1,17,3,1,3
8250,3,1,1,1,15,3,1,3
8251,1,1,6,1,26,1,1,2
8251,2,2,6,1,25,2,1,2
8252,1,2,2,1,69,1,2,2
8252,2,1,2,1,42,3,2,2
8253,1,2,1,1,65,1,1,2
8253,2,1,1,1,68,2,1,2
8254,1,2,8,5,43,1,1,2
8254,2,2,1,1,35,11,1,2
8255,1,1,1,2,46,1,2,2
8255,2,2,1,2,43,2,2,2
8256,1,1,1,1,94,1,1,2
8256,2,2,1,1,88,2,1,2
8257,1,1,1,1,64,1,1,3
8257,2,2,1,1,20,3,1,3
8257,3,2,1,1,19,3,1,3
8258,1,1,1,2,62,1,2,4
8258,2,2,1,2,55,2,2,4
8258,3,1,1,2,35,3,2,4
8258,4,1,1,2,23,3,2,4
8259,1,1,1,1,64,1,1,2
8259,2,2,6,1,64,2,1,2
8260,1,1,1,1,60,1,1,3
8260,2,2,1,1,65,2,1,3
8260,3,1,1,1,30,3,1,3
8261,1,2,1,5,34,1,2,4
8261,2,1,1,2,16,3,2,4
8261,3,2,1,5,13,3,2,4
8261,4,2,1,5,12,3,2,4
8262,1,2,1,1,46,1,2,3
8262,2,1,1,1,45,2,2,3
8262,3,2,1,1,15,3,2,3
8263,1,1,1,1,57,1,1,2
8263,2,2,1,1,50,2,1,2
8264,1,2,2,1,69,1,1,2
8264,2,2,7,2,38,10,1,2
8265,1,1,4,1,63,1,1,3
8265,2,2,4,1,55,2,1,3
8265,3,1,4,1,30,3,1,3
8266,1,1,1,1,25,1,1,2
8266,2,2,1,1,24,2,1,2
8267,1,1,1,1,51,1,1,4
8267,2,2,1,1,3,3,1,4
8267,3,2,1,1,2,3,1,4
8267,4,2,1,1,29,11,1,4
8268,1,1,7,5,62,1,1,2
8268,2,2,7,5,65,2,1,2
8269,1,1,1,1,42,1,1,4
8269,2,2,1,1,18,3,1,4
8269,3,1,1,1,1,3,1,4
8269,4,2,1,1,26,11,1,4
8270,1,2,1,1,47,1,1,2
8270,2,1,1,1,69,11,1,2
8271,1,2,1,1,54,1,1,2
8271,2,1,1,1,54,2,1,2
8272,1,2,1,2,53,1,1,3
8272,2,1,1,2,57,2,1,3
8272,3,1,1,2,22,3,1,3
8273,1,1,6,1,58,1,1,3
8273,2,2,6,1,62,2,1,3
8273,3,1,6,1,32,3,1,3
8274,1,2,1,1,68,1,2,3
8274,2,1,1,1,46,3,2,3
8274,3,1,1,1,28,9,2,3
8275,1,1,1,1,42,1,1,2
8275,2,2,1,1,40,2,1,2
8276,1,1,7,2,44,1,2,4
8276,2,2,7,2,43,2,2,4
8276,3,2,7,2,14,3,2,4
8276,4,1,7,2,12,3,2,4
8277,1,1,1,1,37,1,1,2
8277,2,2,1,1,33,11,1,2
8278,1,2,1,1,28,1,1,3
8278,2,1,2,1,30,2,1,3
8278,3,1,8,1,4,3,1,3
8279,1,2,1,2,33,1,2,3
8279,2,1,1,2,9,3,2,3
8279,3,2,1,2,60,5,2,3
8280,1,1,1,1,56,1,1,2
8280,2,2,1,1,54,2,1,2
8281,1,2,2,1,53,1,1,2
8281,2,1,2,1,52,2,1,2
8282,1,2,1,1,45,1,2,3
8282,2,2,1,1,25,3,2,3
8282,3,1,1,1,8,3,2,3
8283,1,1,1,1,33,1,2,2
8283,2,2,1,1,29,2,2,2
8284,1,1,1,2,58,1,1,3
8284,2,2,1,2,58,2,1,3
8284,3,1,1,2,23,3,1,3
8285,1,2,7,2,47,1,1,4
8285,2,1,7,2,26,3,1,4
8285,3,1,7,2,67,5,1,4
8285,4,2,7,2,67,5,1,4
8286,1,1,8,2,56,1,1,3
8286,2,2,8,2,55,2,1,3
8286,3,2,8,2,19,3,1,3
8287,1,1,1,2,38,1,1,3
8287,2,2,1,2,34,2,1,3
8287,3,1,1,2,16,3,1,3
8288,1,2,1,1,74,1,1,2
8288,2,1,1,1,64,2,1,2
8289,1,1,1,1,22,1,2,3
8289,2,2,1,1,24,2,2,3
8289,3,1,1,1,2,3,2,3
8290,1,2,1,1,62,1,2,2
8290,2,2,1,1,10,12,2,2
8291,1,1,1,1,34,1,1,3
8291,2,2,1,1,28,2,1,3
8291,3,2,1,1,4,3,1,3
8292,1,1,1,1,47,1,1,3
8292,2,2,1,1,46,2,1,3
8292,3,1,1,1,14,3,1,3
8293,1,2,6,1,55,1,2,3
8293,2,1,6,1,16,3,2,3
8293,3,1,6,1,52,12,2,3
8294,1,1,4,1,69,1,1,2
8294,2,2,5,1,58,2,1,2
8295,1,1,1,2,50,1,1,2
8295,2,2,2,2,46,2,1,2
8296,1,1,1,1,70,1,2,2
8296,2,2,1,1,65,2,2,2
8297,1,2,1,1,54,1,2,2
8297,2,1,1,1,31,3,2,2
8298,1,2,1,1,26,1,2,2
8298,2,2,1,1,6,3,2,2
8299,1,2,1,2,39,1,1,3
8299,2,1,1,1,36,2,1,3
8299,3,1,1,2,9,3,1,3
8300,1,2,1,1,44,1,2,2
8300,2,2,1,1,12,3,2,2
8301,1,2,6,1,60,1,1,2
8301,2,1,5,1,63,2,1,2
8302,1,2,6,1,34,1,2,2
8302,2,2,8,2,28,11,2,2
8303,1,2,1,1,29,1,2,2
8303,2,1,1,1,29,11,2,2
8304,1,1,1,1,50,1,1,4
8304,2,2,1,1,46,2,1,4
8304,3,1,1,1,13,3,1,4
8304,4,2,1,1,9,3,1,4
8305,1,1,1,1,83,1,1,2
8305,2,2,1,1,79,2,1,2
8306,1,2,1,1,51,1,1,2
8306,2,1,2,1,12,3,1,2
8307,1,1,8,5,39,1,1,4
8307,2,2,1,1,40,2,1,4
8307,3,1,1,5,7,3,1,4
8307,4,1,1,1,5,3,1,4
8308,1,2,7,2,25,1,2,2
8308,2,1,7,2,25,2,2,2
8309,1,2,1,1,54,1,1,4
8309,2,1,1,1,55,2,1,4
8309,3,1,1,1,27,3,1,4
8309,4,1,1,1,53,12,1,4
8310,1,1,3,1,42,1,1,4
8310,2,2,1,1,44,2,1,4
8310,3,1,8,1,18,3,1,4
8310,4,1,8,1,8,3,1,4
8311,1,2,1,2,37,1,1,2
8311,2,1,1,2,35,2,1,2
8312,1,1,7,2,49,1,1,2
8312,2,2,7,2,74,5,1,2
8313,1,1,1,2,39,1,1,4
8313,2,2,1,2,39,2,1,4
8313,3,1,1,2,10,3,1,4
8313,4,2,1,2,7,3,1,4
8314,1,1,1,1,38,1,1,3
8314,2,1,1,1,38,11,1,3
8314,3,1,1,1,36,11,1,3
8315,1,1,2,1,43,1,1,4
8315,2,2,2,1,44,2,1,4
8315,3,2,2,1,13,3,1,4
8315,4,2,2,1,10,3,1,4
8316,1,2,1,1,26,1,1,2
8316,2,2,1,1,63,5,1,2
8317,1,1,7,2,40,1,1,2
8317,2,2,7,2,39,2,1,2
8318,1,2,1,1,29,1,1,2
8318,2,1,1,1,30,2,1,2
8319,1,1,1,1,55,1,1,3
8319,2,2,1,1,53,2,1,3
8319,3,1,1,1,17,3,1,3
8320,1,1,1,1,79,1,1,3
8320,2,2,1,1,24,9,1,3
8320,3,2,1,1,23,9,1,3
8321,1,1,1,1,71,1,1,3
8321,2,2,1,1,56,2,1,3
8321,3,2,1,1,17,9,1,3
8322,1,1,3,1,79,1,1,3
8322,2,2,3,1,41,3,1,3
8322,3,2,3,1,21,9,1,3
8323,1,2,7,2,26,1,2,2
8323,2,2,7,2,1,3,2,2
8324,1,1,1,1,75,1,1,2
8324,2,2,1,1,75,2,1,2
8325,1,1,7,2,49,1,1,3
8325,2,2,7,2,49,2,1,3
8325,3,2,7,2,21,3,1,3
8326,1,1,1,1,78,1,1,2
8326,2,2,1,1,74,2,1,2
8327,1,1,1,1,66,1,1,2
8327,2,2,1,1,62,2,1,2
8328,1,2,1,1,27,1,1,2
8328,2,1,1,1,27,2,1,2
8329,1,2,2,1,75,1,1,2
8329,2,1,2,1,81,2,1,2
8330,1,2,1,1,34,1,2,2
8330,2,1,1,1,32,2,2,2
8331,1,2,1,1,58,1,1,2
8331,2,1,1,5,4,9,1,2
8332,1,2,1,1,41,1,1,2
8332,2,1,1,1,11,3,1,2
8333,1,1,6,1,67,1,2,2
8333,2,2,6,1,65,2,2,2
8334,1,1,2,1,22,1,2,4
8334,2,2,2,1,22,2,2,4
8334,3,2,2,1,3,3,2,4
8334,4,2,2,1,2,3,2,4
8335,1,2,7,2,54,1,1,2
8335,2,1,7,2,59,2,1,2
8336,1,1,1,1,77,1,1,2
8336,2,1,1,1,55,3,1,2
8337,1,2,1,1,46,1,1,4
8337,2,1,1,1,46,2,1,4
8337,3,2,1,1,10,3,1,4
8337,4,1,1,1,7,3,1,4
8338,1,2,1,1,56,1,1,2
8338,2,1,1,1,81,11,1,2
8339,1,1,1,1,48,1,1,4
8339,2,2,1,1,45,2,1,4
8339,3,2,1,1,21,3,1,4
8339,4,2,1,1,19,3,1,4
8340,1,2,1,1,27,1,1,3
8340,2,1,1,1,29,2,1,3
8340,3,2,1,1,2,3,1,3
8341,1,2,6,1,57,1,1,3
8341,2,1,6,1,30,11,1,3
8341,3,1,4,5,29,11,1,3
8342,1,1,1,1,64,1,1,2
8342,2,2,1,1,64,2,1,2
8343,1,1,1,1,53,1,1,2
8343,2,2,1,1,47,11,1,2
8344,1,1,1,1,84,1,1,2
8344,2,2,1,1,83,2,1,2
8345,1,2,1,1,25,1,2,2
8345,2,1,1,1,33,11,2,2
8346,1,2,1,1,65,1,1,2
8346,2,1,1,1,66,2,1,2
8347,1,2,1,1,49,1,1,4
8347,2,1,1,1,51,2,1,4
8347,3,1,1,1,24,3,1,4
8347,4,2,1,1,16,3,1,4
8348,1,2,1,1,56,1,2,2
8348,2,1,1,1,60,2,2,2
8349,1,2,1,1,69,1,1,2
8349,2,1,1,1,79,2,1,2
8350,1,1,1,1,31,1,2,2
8350,2,2,1,1,29,11,2,2
8351,1,2,1,1,45,1,1,3
8351,2,1,1,1,13,3,1,3
8351,3,2,1,1,12,3,1,3
8352,1,2,1,1,56,1,1,2
8352,2,1,1,1,48,11,1,2
8353,1,1,1,5,38,1,2,2
8353,2,2,1,5,36,11,2,2
8354,1,2,1,1,66,1,1,2
8354,2,1,1,1,69,2,1,2
8355,1,2,7,2,28,1,2,4
8355,2,2,7,2,5,3,2,4
8355,3,1,7,2,1,3,2,4
8355,4,1,7,2,28,11,2,4
8356,1,1,1,1,69,1,1,2
8356,2,2,1,1,58,2,1,2
8357,1,1,1,1,42,1,1,4
8357,2,2,1,1,36,2,1,4
8357,3,2,1,1,15,3,1,4
8357,4,2,1,1,10,3,1,4
8358,1,1,1,1,39,1,1,4
8358,2,2,1,1,39,2,1,4
8358,3,2,1,1,4,3,1,4
8358,4,2,1,1,1,3,1,4
8359,1,2,1,1,59,1,1,2
8359,2,1,1,1,18,3,1,2
8360,1,1,7,2,27,1,2,2
8360,2,2,7,2,28,12,2,2
8361,1,1,6,1,46,1,1,3
8361,2,2,6,1,45,11,1,3
8361,3,2,6,1,49,12,1,3
8362,1,1,1,4,38,1,1,2
8362,2,2,1,1,37,2,1,2
8363,1,2,1,1,45,1,1,4
8363,2,1,1,1,42,2,1,4
8363,3,2,1,1,20,3,1,4
8363,4,1,1,1,9,3,1,4
8364,1,1,1,2,28,1,2,3
8364,2,2,1,2,23,2,2,3
8364,3,1,1,2,2,3,2,3
8365,1,2,1,5,58,1,1,3
8365,2,1,1,5,12,3,1,3
8365,3,1,4,1,66,12,1,3
8366,1,1,1,1,42,1,1,4
8366,2,2,1,2,46,2,1,4
8366,3,2,1,2,11,3,1,4
8366,4,1,1,2,4,3,1,4
8367,1,1,1,1,35,1,2,4
8367,2,2,1,1,33,2,2,4
8367,3,2,1,1,6,3,2,4
8367,4,1,1,1,3,3,2,4
8368,1,1,1,1,78,1,1,2
8368,2,2,1,1,77,2,1,2
8369,1,1,1,1,29,1,2,4
8369,2,2,1,1,29,2,2,4
8369,3,2,1,1,1,3,2,4
8369,4,1,1,1,27,11,2,4
8370,1,2,1,1,49,1,1,4
8370,2,1,1,1,48,2,1,4
8370,3,2,1,1,18,3,1,4
8370,4,2,1,1,16,3,1,4
8371,1,1,1,1,64,1,1,2
8371,2,2,1,1,63,2,1,2
8372,1,2,1,1,65,1,1,2
8372,2,1,1,1,69,2,1,2
8373,1,2,1,1,28,1,1,4
8373,2,1,1,1,30,2,1,4
8373,3,2,1,1,9,3,1,4
8373,4,1,1,1,6,3,1,4
8374,1,2,6,1,52,1,2,2
8374,2,1,6,1,22,3,2,2
8375,1,2,1,1,76,1,1,2
8375,2,1,1,1,78,2,1,2
8376,1,2,1,2,44,1,2,4
8376,2,1,1,2,20,3,2,4
8376,3,1,1,2,15,3,2,4
8376,4,1,1,2,4,3,2,4
8377,1,2,1,1,55,1,1,2
8377,2,1,1,1,57,2,1,2
8378,1,1,1,1,80,1,2,2
8378,2,2,1,1,76,2,2,2
8379,1,1,1,1,71,1,1,2
8379,2,2,1,1,68,2,1,2
8380,1,1,1,1,69,1,1,2
8380,2,2,1,1,69,2,1,2
8381,1,1,1,5,75,1,1,2
8381,2,2,1,5,72,2,1,2
8382,1,1,1,1,46,1,1,4
8382,2,1,1,1,20,3,1,4
8382,3,1,1,1,18,3,1,4
8382,4,1,2,1,19,11,1,4
8383,1,2,1,1,78,1,1,2
8383,2,1,1,1,87,2,1,2
8384,1,1,1,1,72,1,1,2
8384,2,2,1,1,65,2,1,2
8385,1,1,4,1,41,1,1,4
8385,2,2,4,1,37,2,1,4
8385,3,2,4,1,5,3,1,4
8385,4,2,4,1,2,3,1,4
8386,1,1,1,5,51,1,2,2
8386,2,2,1,1,52,2,2,2
8387,1,1,1,1,45,1,1,3
8387,2,1,1,1,10,3,1,3
8387,3,1,1,1,10,3,1,3
8388,1,1,1,1,52,1,1,3
8388,2,2,1,1,51,2,1,3
8388,3,2,1,1,23,10,1,3
8389,1,1,1,1,52,1,2,3
8389,2,2,1,1,43,2,2,3
8389,3,1,1,1,17,3,2,3
8390,1,1,1,1,58,1,1,2
8390,2,2,1,1,53,2,1,2
8391,1,1,1,1,46,1,1,4
8391,2,2,1,1,46,2,1,4
8391,3,1,1,1,16,3,1,4
8391,4,1,1,1,10,3,1,4
8392,1,1,1,2,62,1,1,4
8392,2,2,1,2,56,2,1,4
8392,3,1,1,2,24,3,1,4
8392,4,2,1,2,16,3,1,4
8393,1,2,1,1,50,1,1,3
8393,2,1,1,1,51,2,1,3
8393,3,1,1,1,18,3,1,3
8394,1,2,1,1,39,1,1,2
8394,2,1,1,1,61,2,1,2
8395,1,2,1,1,31,1,2,3
8395,2,1,1,1,39,2,2,3
8395,3,1,1,1,3,3,2,3
8396,1,1,1,1,48,1,1,4
8396,2,2,1,1,47,2,1,4
8396,3,2,1,1,21,3,1,4
8396,4,2,1,1,16,3,1,4
8397,1,2,1,2,35,1,2,3
8397,2,2,1,2,19,3,2,3
8397,3,1,1,2,11,3,2,3
8398,1,2,1,1,51,1,2,3
8398,2,1,8,2,24,3,2,3
8398,3,1,8,2,20,3,2,3
8399,1,1,1,1,58,1,1,2
8399,2,2,1,1,55,2,1,2
8400,1,1,6,1,38,1,1,3
8400,2,1,6,1,64,5,1,3
8400,3,2,6,1,62,5,1,3
8401,1,1,7,2,33,1,1,3
8401,2,2,7,2,41,2,1,3
8401,3,1,7,2,10,3,1,3
8402,1,1,3,1,57,1,1,2
8402,2,2,3,1,60,2,1,2
8403,1,1,7,2,42,1,1,3
8403,2,2,7,2,41,2,1,3
8403,3,2,7,2,7,3,1,3
8404,1,2,1,1,74,1,1,2
8404,2,2,1,1,40,3,1,2
8405,1,1,7,2,44,1,1,4
8405,2,2,8,2,39,2,1,4
8405,3,2,8,2,11,3,1,4
8405,4,1,8,2,3,3,1,4
8406,1,1,1,1,40,1,1,4
8406,2,2,1,1,41,2,1,4
8406,3,2,1,1,16,3,1,4
8406,4,1,1,1,18,3,1,4
8407,1,1,1,3,47,1,1,4
8407,2,2,1,2,37,2,1,4
8407,3,1,1,2,16,3,1,4
8407,4,1,1,2,10,3,1,4
8408,1,1,1,1,33,1,2,4
8408,2,1,1,1,1,3,2,4
8408,3,2,1,1,8,3,2,4
8408,4,2,1,1,30,11,2,4
8409,1,1,1,1,50,1,1,4
8409,2,2,1,1,53,2,1,4
8409,3,1,1,1,16,3,1,4
8409,4,1,1,1,13,3,1,4
8410,1,1,1,2,27,1,2,2
8410,2,1,2,1,28,12,2,2
8411,1,1,1,1,28,1,1,2
8411,2,2,8,5,30,2,1,2
8412,1,1,6,1,58,1,1,2
8412,2,2,6,1,58,2,1,2
8413,1,1,1,2,55,1,1,3
8413,2,2,1,2,53,2,1,3
8413,3,2,1,1,25,3,1,3
8414,1,1,7,5,48,1,2,2
8414,2,2,1,2,45,2,2,2
8415,1,2,1,1,63,1,1,2
8415,2,1,1,1,52,11,1,2
8416,1,2,6,2,35,1,2,3
8416,2,1,1,1,33,2,2,3
8416,3,2,8,2,5,3,2,3
8417,1,1,1,5,55,1,2,3
8417,2,2,1,5,53,2,2,3
8417,3,2,1,5,20,3,2,3
8418,1,1,1,1,38,1,1,4
8418,2,2,1,1,38,2,1,4
8418,3,1,1,1,8,3,1,4
8418,4,2,1,1,5,3,1,4
8419,1,1,1,1,68,1,1,2
8419,2,2,1,1,62,11,1,2
8420,1,1,6,1,59,1,1,3
8420,2,2,6,1,52,2,1,3
8420,3,1,6,1,14,3,1,3
8421,1,2,1,1,54,1,2,2
8421,2,1,1,1,31,3,2,2
8422,1,2,8,5,44,1,2,4
8422,2,1,1,5,21,3,2,4
8422,3,2,1,5,17,3,2,4
8422,4,1,1,5,8,3,2,4
8423,1,2,1,1,55,1,1,2
8423,2,1,7,2,51,2,1,2
8424,1,2,1,1,43,1,1,3
8424,2,1,1,1,62,11,1,3
8424,3,1,1,1,47,11,1,3
8425,1,1,1,1,62,1,2,3
8425,2,2,1,1,47,2,2,3
8425,3,1,1,1,19,3,2,3
8426,1,2,1,1,64,1,1,2
8426,2,1,1,1,66,11,1,2
8427,1,2,7,2,37,1,2,3
8427,2,1,7,5,10,3,2,3
8427,3,1,7,3,25,11,2,3
8428,1,1,1,1,40,1,2,4
8428,2,2,1,1,37,2,2,4
8428,3,1,1,1,4,3,2,4
8428,4,2,1,1,17,3,2,4
8429,1,1,1,1,64,1,1,2
8429,2,2,1,1,66,2,1,2
8430,1,2,1,1,41,1,1,4
8430,2,1,1,1,40,2,1,4
8430,3,2,1,1,9,3,1,4
8430,4,2,1,1,7,3,1,4
8431,1,1,1,1,70,1,1,2
8431,2,2,1,1,69,2,1,2
8432,1,1,1,2,48,1,1,4
8432,2,2,1,2,47,2,1,4
8432,3,2,1,2,20,3,1,4
8432,4,1,1,2,10,3,1,4
8433,1,1,1,1,29,1,2,4
8433,2,2,1,2,28,11,2,4
8433,3,2,1,1,28,11,2,4
8433,4,2,1,1,22,11,2,4
8434,1,1,1,1,73,1,1,2
8434,2,2,1,1,71,2,1,2
8435,1,1,1,2,57,1,1,2
8435,2,2,1,1,46,2,1,2
8436,1,1,1,1,81,1,1,2
8436,2,2,1,1,68,2,1,2
8437,1,1,1,1,35,1,2,2
